$ met, >=6 hours missing data filled with DLS_2011_2015_met.csv,,,,,
2021,,,,,,
jday,tem,dew,windforce,windangle,cloud,pressure
44215.75,1.85,-2.65,1.34,0.84,4.89,540.57
44215.79,2.11,-2.82,1.35,0.75,2.62,540.81
44215.83,1.68,-2.86,1.42,0.77,1.6,541.29
44215.88,1.82,-2.35,1.34,0.8,1.06,541.26
44215.92,1.08,-2.07,1.17,0.89,0.38,541.47
44215.96,-1,-2.75,0.92,0.98,0.97,541.69
44216,-1.72,-3.18,0.59,1.1,2.14,541.75
44216.04,-1.97,-3.41,0.37,1.15,4,541.68
44216.08,-1.52,-3.15,0.21,1.15,6.24,541.67
44216.12,-1.23,-2.82,0.13,0.96,7.36,541.57
44216.17,-1.63,-2.64,0.11,0.51,8.37,541.61
44216.21,-1.28,-2.51,0.11,0.32,9.08,541.5
44216.25,-2.57,-3.61,0.43,1.43,9.61,541.46
44216.29,-2.06,-3.06,0.37,0.82,9.98,541.96
44216.33,-2.06,-3.09,0.15,0.29,9.93,542.29
44216.38,-2.64,-3.51,0.04,1.25,9.56,542.5
44216.42,-0.68,-2.53,0.11,1.81,9.28,542.66
44216.46,-0.92,-1.79,0.45,2.05,9.89,543.01
44216.5,-1.4,-1.6,0.56,2.17,9.91,543.01
44216.54,0.15,-0.9,0.63,2.28,9.9,542.34
44216.58,-0.19,-1.27,0.88,2.61,9.92,541.82
44216.62,-0.78,-1.63,1.07,2.89,10,541.29
44216.67,-2.41,-2.57,1.23,3.07,9.97,541.24
44216.71,-2.82,-3.02,1.25,0.13,8.94,541.52
44216.75,-4.17,-4.17,1,0.5,8.84,542.08
44216.79,-4.17,-4.45,0.84,0.43,8.72,542.36
44216.83,-4.17,-4.76,0.69,0.77,8.6,542.97
44216.88,-3.93,-4.79,0.67,0.74,8.88,542.95
44216.92,-3.9,-4.79,0.48,1.09,9.7,543.32
44216.96,-5.21,-5.49,0.71,1.01,9.44,543.47
44217,-5.09,-5.54,0.71,0.87,9.85,543.67
44217.04,-4.92,-5.59,0.67,0.89,9.69,543.38
44217.08,-4.32,-5.29,0.57,1.01,9.77,543.47
44217.12,-4.28,-5.36,0.67,1.13,9.41,543.47
44217.17,-5.13,-5.78,0.73,1.17,9.99,543.33
44217.21,-4.75,-5.72,0.63,1.05,9.58,543.34
44217.25,-4.95,-5.82,0.69,1.26,9.83,543.36
44217.29,-4.73,-5.62,0.54,1.33,9.87,543.6
44217.33,-4.52,-5.47,0.56,1.34,9.62,544.25
44217.38,-4.93,-5.75,0.63,1.34,9.67,544.65
44217.42,-3.21,-5,0.72,1.3,9.8,544.94
44217.46,-3.84,-5,0.76,1.17,9.72,545.27
44217.5,-4.44,-5.2,0.91,1.12,9.91,545.31
44217.54,-2.53,-3.92,1.04,1.06,10,544.8
44217.58,-2.77,-3.77,1.2,1.08,10,544.24
44217.62,-2.97,-3.79,1.23,1.07,9.83,543.83
44217.67,-2.79,-3.83,1.25,1.04,9.77,543.86
44217.71,-2.73,-3.93,1.16,1.09,9.7,544.06
44217.75,-4.51,-4.88,1.2,1.17,9.44,544.82
44217.79,-4.06,-4.34,0.94,1.1,8.62,544.92
44217.83,-4.03,-4.44,0.67,1.29,9.73,545.46
44217.88,-3.53,-4.17,0.65,1.44,9.93,545.45
44217.92,-4.21,-5.09,0.69,1.42,9.9,545.68
44217.96,-5.56,-5.76,0.62,1.33,9.91,545.61
44218,-5.34,-5.46,0.49,1.48,9.17,545.61
44218.04,-5.3,-5.4,0.29,1.49,9.14,545.38
44218.08,-5.04,-5.67,0.25,1.9,9.83,545.16
44218.12,-5.44,-6.39,0.34,1.71,9.22,544.98
44218.17,-6.23,-7.24,0.37,1.84,9.16,544.74
44218.21,-6.33,-7.3,0.5,1.81,10,544.74
44218.25,-6.54,-7.74,0.56,2.04,9.98,544.71
44218.29,-6.01,-7.23,0.36,2.86,9.97,544.96
44218.33,-6.98,-7.86,0.61,0.08,9.55,545.25
44218.38,-8.35,-9.2,0.71,0.09,9.37,545.32
44218.42,-4.78,-7.36,0.81,0.33,8.66,545.51
44218.46,-5.38,-6.92,1.03,0.51,9.13,545.62
44218.5,-5.71,-6.44,1.24,0.52,9.13,545.52
44218.54,-1.51,-4.1,1.39,0.53,6.56,544.66
44218.58,-1.44,-4.01,1.55,0.55,3.67,543.98
44218.62,-1.69,-4.06,1.63,0.58,0.06,543.41
44218.67,-0.53,-3.42,1.64,0.6,0,543.36
44218.71,-1.32,-3.95,1.7,0.6,0,543.53
44218.75,-5.21,-6.49,1.39,0.81,0,543.67
44218.79,-3.9,-5.64,1.56,0.74,0,543.65
44218.83,-4.46,-5.66,1.62,0.7,0,544.21
44218.88,-4.4,-5.7,1.42,0.7,0,544.37
44218.92,-5,-6.14,1.25,0.79,0.88,544.76
44218.96,-8.9,-8.9,1.08,0.83,2.02,544.53
44219,-9.81,-9.81,1.08,0.8,4.2,544.64
44219.04,-10.76,-11.01,1.06,0.86,5.67,544.28
44219.08,-10.98,-11.58,1.01,0.83,6.6,543.92
44219.12,-11,-11.75,1.14,0.78,6.48,543.47
44219.17,-11.1,-11.7,1.13,0.82,7.02,542.89
44219.21,-10.67,-11.44,1.18,0.8,7.54,542.43
44219.25,-10.36,-10.8,1.28,0.89,6.9,542.14
44219.29,-9.86,-10.36,1.43,0.84,6.13,541.85
44219.33,-9.46,-10.04,1.27,0.78,7.19,542.09
44219.38,-9.15,-9.5,1.42,0.84,8.51,541.98
44219.42,-3.9,-5.04,1.75,0.69,9.96,542.13
44219.46,-4.3,-4.61,1.97,0.61,9.96,542.23
44219.5,-4.32,-4.32,1.99,0.58,9.61,541.97
44219.54,-0.76,-1.97,1.98,0.62,9.05,541.29
44219.58,-1.19,-1.65,1.95,0.69,8.98,540.5
44219.62,-1.15,-1.35,1.92,0.77,1.99,540.22
44219.67,-0.48,-0.8,1.82,0.71,2.58,540.12
44219.71,-0.19,-0.79,1.44,0.74,1.89,540.26
44219.75,-2.07,-2.8,1.93,0.83,1.33,540.51
44219.79,-0.81,-2.35,1.91,0.8,0.64,540.36
44219.83,-0.49,-2.21,1.86,0.78,0.02,540.67
44219.88,0.23,-1.71,1.67,0.76,0.89,541.02
44219.92,0.58,-1.6,1.48,0.89,5.17,541.28
44219.96,-0.89,-2.09,1.34,0.82,5.2,541.43
44220,-1.35,-2.59,1.13,1.03,5.3,541.58
44220.04,-1.74,-2.96,0.99,1.35,5.2,541.46
44220.08,-1.93,-3.22,0.88,1.46,5.78,540.99
44220.12,-2.13,-3.48,0.85,1.47,6.06,540.75
44220.17,-2.99,-3.92,0.86,1.41,6.56,540.24
44220.21,-3.29,-4.15,0.82,1.31,7.26,539.91
44220.25,-3.85,-4.52,1.04,1.09,7.8,540.12
44220.29,-3.66,-4.39,1.24,1.01,7.28,539.74
44220.33,-4.09,-4.52,1.11,1.16,8.08,540
44220.38,-4.09,-4.82,1.04,1.03,8.38,540.62
44220.42,-0.88,-2.76,1.03,0.87,9.46,540.67
44220.46,-0.73,-1.93,0.84,0.59,7.87,541.3
44220.5,-0.58,-1.34,1.09,0.74,6.28,541.05
44220.54,1.98,-0.31,1.01,0.84,6.29,540.65
44220.58,2.66,0.86,1.13,1.01,6.33,540.02
44220.62,2.69,1.09,1.01,1.1,6.76,539.71
44220.67,3.54,1.62,1.12,1.15,6.1,539.73
44220.71,3.38,1.2,1.36,1.1,4.87,540.11
44220.75,1.33,0,1.2,1.49,4.81,540.18
44220.79,2.46,0.55,0.55,2.08,5.79,540.45
44220.83,2.96,0.94,0.86,3.06,5.4,541.14
44220.88,3.01,0.99,1.23,0.12,6.56,541.6
44220.92,1.68,-0.05,1.44,0.38,6.88,542.05
44220.96,-0.28,-1.11,1.56,0.49,7.4,542.53
44221,-0.91,-1.61,1.53,0.53,8.76,542.81
44221.04,-2.16,-2.5,1.55,0.58,9.36,543.48
44221.08,-3.14,-3.43,1.46,0.65,9.72,543.61
44221.12,-3.7,-4.13,1.05,0.73,10,544.05
44221.17,-4.89,-4.95,0.78,0.87,10,544.31
44221.21,-4.27,-4.72,0.65,0.92,10,544.59
44221.25,-5.39,-5.6,1.01,0.84,9.99,544.86
44221.29,-4.83,-4.97,1.15,0.73,10,545.09
44221.33,-4.95,-5.22,1.27,0.7,9.96,545.74
44221.38,-4.6,-4.63,1.15,0.72,10,546.34
44221.42,-3.55,-4.67,1.18,0.74,9.86,546.74
44221.46,-3.74,-4.13,1.26,0.61,9.95,547.15
44221.5,-4.47,-4.96,1.28,0.49,9.92,547.25
44221.54,-3.74,-4.86,1.18,0.46,9.66,546.66
44221.58,-4.33,-5.22,1.12,0.27,9.89,546
44221.62,-5.12,-6.02,1.08,0.07,9.7,545.34
44221.67,-4.27,-5.43,0.98,2.95,9.6,545.17
44221.71,-3.83,-5.18,0.94,2.54,9.31,545.07
44221.75,-5.43,-5.92,1.16,2.82,8.58,545
44221.79,-4.66,-4.89,0.9,0.1,8.79,544.77
44221.83,-4.56,-5.1,0.98,0.32,8.33,545.22
44221.88,-3.83,-4.73,1.17,0.38,7.36,545.35
44221.92,-4.04,-5.05,1.25,0.5,7.7,545.64
44221.96,-5.38,-5.95,1.34,0.58,8.16,545.67
44222,-5.07,-5.87,1.2,0.51,8.58,545.67
44222.04,-5.44,-5.93,0.91,0.55,9.47,545.62
44222.08,-5.75,-6.53,0.42,0.43,9.58,545.32
44222.12,-6.21,-7.05,0.24,0.2,9.56,545.03
44222.17,-7.51,-8.06,0.12,0.3,9.59,544.71
44222.21,-7.25,-8.16,0.07,0.38,9.62,544.42
44222.25,-9.14,-10.22,0.47,1.23,9.76,544.04
44222.29,-9.56,-10.75,0.15,1.29,9.97,543.86
44222.33,-9.61,-10.96,0.09,0.3,9.93,544.2
44222.38,-9.46,-10.59,0.11,1.43,9.76,544.48
44222.42,-6.5,-8.3,0.05,0.67,7.54,544.9
44222.46,-6.21,-7.58,0.27,2.22,6.35,544.84
44222.5,-6.28,-7.38,0.56,1.89,6.07,544.86
44222.54,-3.1,-5.41,0.92,1.55,7.36,544.05
44222.58,-3.25,-4.85,1.27,1.42,6.43,543.28
44222.62,-2.92,-4.16,1.48,1.38,5.99,542.66
44222.67,-1.56,-3.25,1.1,1.55,4.31,542.29
44222.71,-1.31,-2.75,0.57,1.95,3.32,542.09
44222.75,-2.92,-3.92,0.82,2.43,5.18,541.98
44222.79,-2.21,-3.32,0.68,0.36,5.34,542.2
44222.83,-2.5,-3.39,0.93,0.43,6.07,542.57
44222.88,-2.93,-3.78,0.74,0.46,6.57,542.74
44222.92,-3.24,-3.96,0.83,0.6,7.96,542.92
44222.96,-5.27,-5.57,0.98,0.59,9.2,543.08
44223,-5.72,-6,0.88,0.62,9.64,543.24
44223.04,-6.34,-6.69,0.98,0.61,9.8,543.12
44223.08,-6.53,-7.12,0.92,0.59,10,543.04
44223.12,-6.6,-7.49,0.42,1.01,10,542.98
44223.17,-7.84,-8.35,0.53,0.87,9.92,542.96
44223.21,-7.4,-7.94,0.47,0.91,9.99,542.78
44223.25,-9.18,-10.27,0.15,1.46,10,542.72
44223.29,-9.08,-9.97,0.2,2.43,9.93,542.94
44223.33,-9.36,-10.39,0.11,2.4,9.88,543.31
44223.38,-9.04,-9.62,0.15,1.08,9.99,543.85
44223.42,-5.88,-7.35,0.15,0.71,9.56,544.21
44223.46,-4.86,-5.77,0.26,0.13,5.82,544.62
44223.5,-4.83,-5.64,0.61,0.17,5.49,544.89
44223.54,-2.67,-5.01,0.83,0.09,4.55,544.4
44223.58,-2.96,-4.8,0.97,0.06,3.95,544.09
44223.62,-3.02,-4.49,1.08,0,5.21,544.08
44223.67,-2.92,-4.14,1.02,3.11,4.61,543.98
44223.71,-2.88,-4.22,1.12,0.16,5.67,544.44
44223.75,-5.14,-5.58,1.49,0.35,6.58,544.75
44223.79,-5.65,-5.98,1.61,0.66,7.78,545.28
44223.83,-5.31,-6.08,1.58,0.68,8.14,546.37
44223.88,-5.47,-6.43,1.47,0.82,8.55,546.92
44223.92,-5.32,-6.13,1.26,0.86,9.44,547.6
44223.96,-7.92,-8.22,1.15,0.87,9.83,547.91
44224,-6.99,-7.62,0.96,0.93,9.91,548.43
44224.04,-7.22,-7.73,0.76,1.03,10,548.61
44224.08,-6.54,-7.49,0.61,1.22,9.87,548.6
44224.12,-6.31,-7.44,0.49,1.55,9.74,548.69
44224.17,-7.24,-8.58,0.4,2.29,9.65,548.56
44224.21,-7.94,-9.13,0.39,1.79,9.52,548.19
44224.25,-9.36,-10.71,0.48,2.4,9.96,547.93
44224.29,-9.17,-10.66,0.24,2.45,9.83,547.64
44224.33,-9.77,-11.28,0.29,2.65,9.9,548.09
44224.38,-10.2,-11.42,0.3,2.55,9.97,548.44
44224.42,-6.54,-7.83,0.25,2.86,8.56,548.98
44224.46,-6.2,-6.81,0.07,3.13,7.71,548.82
44224.5,-6.1,-7.26,0.22,2.12,6.29,548.74
44224.54,-2.51,-4.98,0.57,1.56,6.05,548.2
44224.58,-2.36,-4.55,0.76,1.62,6.41,547.23
44224.62,-2.41,-4.47,0.82,1.89,6.43,546.87
44224.67,-1.63,-4.03,0.87,1.96,7.01,546.43
44224.71,-1.37,-3.94,0.78,2.37,7.83,546.39
44224.75,-4.18,-5.8,1.17,2.82,7.52,545.96
44224.79,-3.42,-5.3,1.07,0.28,6.92,546.26
44224.83,-3.6,-5.69,1.17,0.41,7.69,546.59
44224.88,-4.33,-6.35,0.86,0.28,7.6,546.85
44224.92,-4.69,-6.52,0.6,0.44,7.96,546.92
44224.96,-6.37,-7.02,0.46,0.13,8.03,546.85
44225,-6.94,-7.67,0.34,3.12,7.43,546.71
44225.04,-7.23,-7.86,0.28,2.89,8.08,546.52
44225.08,-6.64,-7.66,0.27,2.44,6.99,546.25
44225.12,-6.61,-7.62,0.19,1.98,7.15,545.7
44225.17,-7.49,-8.06,0.24,1.56,6.5,545.33
44225.21,-6.85,-7.68,0.3,1.44,6.33,544.76
44225.25,-8.24,-8.78,0.65,1.06,9.04,544.7
44225.29,-8.17,-8.94,0.44,1.3,9.15,544.24
44225.33,-7.87,-8.82,0.25,0.84,8.81,544.64
44225.38,-7.68,-8.36,0.27,0.51,9.89,544.72
44225.42,-4.18,-5.47,0.38,0.66,9.4,544.98
44225.46,-3.97,-4.53,0.73,1.07,9.28,544.94
44225.5,-3.52,-3.78,0.79,1.02,6.78,544.82
44225.54,-0.55,-2.31,0.98,1.13,4.15,544.14
44225.58,-0.32,-1.96,1.14,1.23,2.75,543.43
44225.62,-0.23,-1.6,1.06,1.42,4.21,543.05
44225.67,0.42,-1.3,0.56,2.07,3.53,542.69
44225.71,0.44,-1.66,0.9,2.47,6.35,542.82
44225.75,-1.68,-3.88,1.08,0.01,5.53,542.52
44225.79,-1.74,-3.84,1.71,0.36,6.11,542.99
44225.83,-2.69,-4.3,1.82,0.48,6.67,543.87
44225.88,-3.76,-5.04,1.68,0.49,7.5,544.19
44225.92,-4.4,-5.33,1.61,0.52,7.96,544.81
44225.96,-6.3,-6.34,1.53,0.47,7.98,544.93
44226,-6.31,-6.39,1.43,0.4,8.63,545.15
44226.04,-7.2,-7.22,1.26,0.39,8.7,545.01
44226.08,-6.83,-7.07,1.13,0.43,9.02,545.06
44226.12,-7.06,-7.45,0.98,0.53,9.36,545.06
44226.17,-8.02,-8.32,0.81,0.59,9.35,544.9
44226.21,-7.84,-8.37,0.59,0.51,9.31,544.83
44226.25,-7.55,-8.15,0.34,0.49,9.33,545.17
44226.29,-7.76,-8.43,0.37,0.54,8.68,544.72
44226.33,-8.48,-9.32,0.26,0.59,9.25,545.28
44226.38,-8.89,-9.53,0.15,0.67,9.97,545.69
44226.42,-4.78,-6.89,0.27,0.12,7.11,545.98
44226.46,-4.35,-6.46,0.44,2.87,5.79,545.95
44226.5,-4.52,-5.94,0.58,2.57,5.38,545.74
44226.54,-2.15,-4.99,0.91,2.23,5.31,545.04
44226.58,-1.67,-4.28,1.18,1.88,4.88,544.38
44226.62,-1.46,-3.8,1.17,2.28,5.06,543.68
44226.67,-1.08,-3.54,1.32,2.55,6.79,543.34
44226.71,-1.19,-3.39,1.48,2.83,9.88,543.38
44226.75,-3.04,-3.98,1.18,3.05,7.15,543.46
44226.79,-3.04,-4.3,1.34,0.32,6.79,543.76
44226.83,-3.54,-4.94,1.49,0.42,6.93,544.17
44226.88,-3.82,-5.34,1.3,0.57,7.86,544.43
44226.92,-4.57,-6.42,1.31,0.58,8.26,544.62
44226.96,-6.65,-7.46,1.2,0.57,8.96,544.79
44227,-7.01,-7.89,1.01,0.54,9.32,545
44227.04,-7.04,-7.92,0.7,0.5,9.2,544.8
44227.08,-7.32,-8.27,0.5,0.52,9.23,544.9
44227.12,-7.19,-8.37,0.41,0.49,9.02,544.73
44227.17,-7.88,-8.84,0.35,0.59,9.24,544.67
44227.21,-7.55,-8.52,0.29,0.57,9.39,544.41
44227.25,-8.55,-9.14,0.33,0.88,9.45,544.54
44227.29,-8.28,-9.07,0.28,0.31,9.94,544.42
44227.33,-9.19,-10.18,0.31,0.09,9.08,544.72
44227.38,-8.84,-9.64,0.21,0.19,9.75,544.98
44227.42,-5.63,-7.93,0.06,1.98,7.76,545.14
44227.46,-4.78,-6.71,0.43,1.9,5.34,545.21
44227.5,-4.54,-6.15,0.86,1.73,4.91,545.01
44227.54,-1.8,-5.39,1.19,1.46,4.85,544.4
44227.58,-1.36,-4.87,1.06,1.46,6.19,543.74
44227.62,-1.16,-4.21,0.89,1.76,6.65,543.12
44227.67,-0.08,-3.56,0.74,2.32,4.34,542.99
44227.71,0.14,-2.78,0.87,2.38,5.82,542.98
44227.75,-2.68,-5.02,0.72,0.07,8.52,543.85
44227.79,-1.97,-5.17,1.04,0.55,8.09,543.85
44227.83,-2.35,-5.2,1.06,0.51,6.94,544.58
44227.88,-2.82,-5.39,0.62,1.04,7.74,545.04
44227.92,-3.54,-6,0.4,1.35,5.74,545.63
44227.96,-5.74,-7.21,0.29,1.11,6.35,545.83
44228,-5.64,-7.32,0.25,1.05,6.48,546.03
44228.04,-7.03,-8.55,0.16,1.46,6.79,546.11
44228.08,-7.1,-8.29,0.21,0.6,8.19,546.18
44228.12,-7.44,-8.5,0.44,0.56,8.99,545.99
44228.17,-8.02,-8.97,0.49,0.54,9.86,545.91
44228.21,-8.38,-9.3,0.55,0.53,9.38,545.51
44228.25,-12.32,-13.39,0.67,0.44,8.69,545.61
44228.29,-11.8,-12.96,0.7,0.32,8.31,545.34
44228.33,-11.53,-12.39,0.6,0.41,8.34,545.97
44228.38,-10.39,-11.43,0.62,0.41,9.39,546.2
44228.42,-3.86,-5.94,0.66,0.65,9.91,546.55
44228.46,-3.82,-5.07,0.82,0.86,9.11,546.73
44228.5,-3.14,-3.24,0.91,0.89,8.24,546.51
44228.54,1.01,-1.19,0.86,0.86,1.62,546.04
44228.58,1.7,-1.14,0.79,1.26,2.47,545.44
44228.62,1.63,-1.06,0.55,1.89,5.16,545
44228.67,2.91,-0.24,0.57,2.13,6.01,544.88
44228.71,2.69,-0.51,0.64,2.25,7.55,544.87
44228.75,-1.5,-3.61,0.87,2.55,3.03,544.57
44228.79,-0.35,-2.98,0.9,0.27,2.1,544.91
44228.83,-1.27,-3.72,1.06,0.48,5.92,545.43
44228.88,-1.81,-4.04,1.03,0.54,6.99,545.86
44228.92,-2.27,-4.31,0.81,0.57,7.61,546.26
44228.96,-3.92,-4.74,0.65,0.53,8,546.55
44229,-4.25,-5.14,0.45,0.44,8.31,546.74
44229.04,-5.08,-5.55,0.32,0.34,8.04,546.61
44229.08,-4.95,-5.64,0.23,0.28,7.37,546.42
44229.12,-5.04,-5.94,0.19,0.22,7.43,546.08
44229.17,-5.73,-6.32,0.15,0.05,9.34,546.24
44229.21,-5.83,-6.7,0.07,2.68,9.59,546.01
44229.25,-6.51,-7.62,0.28,0.83,9.78,546
44229.29,-6.72,-7.94,0.31,0.82,9.96,546.22
44229.33,-7.09,-8.45,0.32,0.81,10,546.43
44229.38,-7.45,-8.73,0.51,0.36,9.99,546.89
44229.42,-2.94,-4.96,0.51,0.83,7.99,547.13
44229.46,-2.29,-3.69,0.63,0.99,3.06,547.56
44229.5,-1.62,-3.23,0.75,0.98,1.43,547.38
44229.54,1.67,-2.06,0.83,1.26,0.45,546.89
44229.58,1.68,-1.86,0.83,1.5,0.95,546.27
44229.62,1.47,-1.51,0.57,2.15,1.94,545.69
44229.67,1.2,-1,0.51,2.48,2.33,545.64
44229.71,1.54,-1.44,0.73,2.82,3.64,545.61
44229.75,-1.06,-3.31,1.11,3.05,6.08,545.53
44229.79,-0.69,-3.01,1.05,0.47,7.28,545.78
44229.83,-0.92,-2.89,0.95,0.48,7.52,546.49
44229.88,-1.02,-3,0.77,0.52,7.72,546.72
44229.92,-1.26,-2.98,0.45,0.33,8.14,546.98
44229.96,-3.29,-3.97,0.28,0.04,8.19,547.15
44230,-3.14,-4.22,0.15,1.82,8.43,547.15
44230.04,-3.86,-4.73,0.34,1.57,8.6,546.82
44230.08,-4.26,-5.3,0.38,1.2,7.98,546.53
44230.12,-4.47,-5.69,0.44,0.98,7.96,546.36
44230.17,-5.4,-6.3,0.54,0.75,7.75,546.02
44230.21,-4.79,-6.06,0.58,0.51,7.7,545.97
44230.25,-5.84,-6.42,0.65,0.36,9.81,545.8
44230.29,-6.56,-7.27,0.76,0.38,8.12,545.92
44230.33,-8.17,-9.01,0.74,0.47,8.99,546.42
44230.38,-8.61,-9.51,0.86,0.48,9.96,546.9
44230.42,-3.6,-5.5,0.9,0.67,9.31,547.22
44230.46,-0.91,-3.17,1.07,0.69,1.59,547.52
44230.5,0.65,-2.81,0.8,0.73,0.23,547.36
44230.54,3.93,-1.66,0.47,1.91,0.09,546.78
44230.58,3.38,-0.92,0.62,2.63,0.05,546.25
44230.62,3.07,-0.53,0.97,2.46,0.26,545.64
44230.67,3.14,-0.3,1.15,2.66,0.63,545.7
44230.71,3.5,-1.16,1.12,2.82,4.72,545.5
44230.75,-0.16,-2.95,1.41,3.07,5.99,545.53
44230.79,0.16,-2.54,1.31,0.25,7.04,545.67
44230.83,-0.36,-2.57,1.33,0.28,7.76,546.17
44230.88,-0.76,-2.67,1.16,0.22,8.08,546.57
44230.92,-1.31,-2.72,1.01,0.23,7.96,546.82
44230.96,-2.66,-3.45,0.9,0.17,8.8,546.89
44231,-3.22,-4.22,0.61,0.07,8.2,546.73
44231.04,-3.98,-4.81,0.52,3.11,7.4,546.55
44231.08,-4.1,-4.96,0.38,3.11,7.96,546.08
44231.12,-4.4,-5.4,0.33,3.08,7.86,545.89
44231.17,-5.05,-5.85,0.28,2.9,7.72,545.6
44231.21,-4.55,-5.38,0.19,2.34,7.75,545.34
44231.25,-4.72,-5.4,0.71,1.42,9.88,545.36
44231.29,-5.09,-5.95,0.59,1.28,9.29,545.02
44231.33,-5.11,-5.99,0.41,1.15,9.27,545.57
44231.38,-5.94,-6.87,0.58,0.68,10,545.92
44231.42,-2.51,-4.09,0.71,0.91,9.22,546
44231.46,-1.86,-3,0.85,1.03,1.42,546.12
44231.5,-1.04,-2.95,0.85,1.06,0.52,545.88
44231.54,1.59,-2.26,0.73,1.29,0.13,545.32
44231.58,2.67,-0.94,0.64,1.83,0,544.66
44231.62,2.9,-0.35,0.62,2.15,0.24,544.22
44231.67,3.78,-0.44,0.78,2.02,0.36,544.06
44231.71,3.94,-0.62,0.93,2.23,1.99,544.19
44231.75,1.08,-2.94,1.28,2.53,5.29,544.11
44231.79,1.06,-3.24,1.45,0.27,5.88,544.61
44231.83,1.09,-2.98,1.69,0.42,7.12,545.17
44231.88,0.81,-2.12,1.63,0.48,7.24,545.7
44231.92,-0.24,-2.67,1.5,0.48,8.28,546.12
44231.96,-2.85,-3.84,1.34,0.5,8.16,546.33
44232,-4.15,-4.86,1.16,0.55,8.35,546.46
44232.04,-4.28,-4.68,1.03,0.53,10,546.44
44232.08,-4.23,-4.86,0.9,0.54,9.84,546.31
44232.12,-4.35,-5.06,0.65,0.39,9.53,546.27
44232.17,-5.33,-5.43,0.5,0.3,9.39,546.16
44232.21,-4.57,-4.96,0.44,0.25,9.98,546.06
44232.25,-5.81,-6.64,0.04,2.99,10,545.98
44232.29,-5.64,-6.39,0.29,1.02,9.96,546.26
44232.33,-6.44,-7.28,0.26,1.63,9.95,547.05
44232.38,-5.11,-6.1,0.24,1.08,10,547.55
44232.42,-1.87,-3.81,0.18,0.71,8.99,547.85
44232.46,-1.52,-3.62,0.28,0.17,4.9,548.21
44232.5,-1.81,-3.87,0.45,2.83,3.61,548.09
44232.54,1.35,-2.66,0.65,2.96,2.06,547.64
44232.58,1.26,-2.37,0.82,3.13,2.22,546.77
44232.62,1.41,-2.06,0.85,2.54,3.37,546.24
44232.67,2.88,-0.46,0.76,2.35,4.12,545.62
44232.71,3.2,-0.81,0.71,2.65,3.56,545.69
44232.75,-1.23,-4.37,1.29,3.13,3.15,545.18
44232.79,-0.32,-3.3,1.21,0.16,5.61,545.4
44232.83,-0.57,-3.31,0.94,0.29,6.09,545.68
44232.88,-0.82,-3.37,0.72,0.25,6.51,545.98
44232.92,-1.33,-3.32,0.59,0.2,6.88,546.1
44232.96,-3.72,-4.23,0.41,0.26,7.51,546.06
44233,-3.96,-4.4,0.26,0.39,7.84,545.83
44233.04,-4.06,-4.2,0.13,0.28,7.64,545.66
44233.08,-3.97,-4.1,0.1,2.85,7.92,545.32
44233.12,-3.73,-3.97,0.11,1.67,8.4,545.02
44233.17,-4.96,-5.05,0.17,1.11,8.88,544.65
44233.21,-4.42,-4.7,0.3,0.91,9.24,544.36
44233.25,-5.41,-5.74,0.76,0.84,9.92,544.38
44233.29,-5.54,-5.91,0.9,0.53,9.28,544.33
44233.33,-5.67,-6.14,0.94,0.71,9.08,544.61
44233.38,-5.54,-5.95,0.91,0.71,10,544.96
44233.42,-0.83,-2.31,1.26,0.73,8.91,544.96
44233.46,0.56,-1.48,1.42,0.75,1.18,545.33
44233.5,1.45,-1.43,1.58,0.89,0,544.9
44233.54,6.88,-1.64,1.62,1.01,0,544.43
44233.58,6.83,-1.35,1.58,1.19,0.05,543.63
44233.62,6.96,-1.26,1.59,1.14,0,543.1
44233.67,7.53,-1.66,1.59,1.24,0,542.91
44233.71,7.4,-1.4,1.18,1.59,0.28,543
44233.75,4.58,-2.19,1.49,1.74,0,542.79
44233.79,3.6,-3.1,1.28,1.73,0,543.15
44233.83,3.75,-3.28,0.98,1.83,0,543.91
44233.88,4.32,-3.62,0.94,1.98,0,544.49
44233.92,2.93,-4.65,0.9,2.2,3.43,544.68
44233.96,0.18,-4.37,1.06,2.49,5.47,544.79
44234,0.08,-4.52,0.88,2.63,5.93,544.96
44234.04,-0.72,-4.6,0.68,2.62,6.31,544.69
44234.08,-1.02,-4.36,0.54,2.54,6.7,544.77
44234.12,-1.71,-4.37,0.42,2.61,6.93,544.58
44234.17,-3.67,-4.91,0.35,2.89,7.35,544.62
44234.21,-3.77,-5,0.31,3.07,7.84,544.52
44234.25,-4.92,-5.75,0.25,1.11,7.68,544.51
44234.29,-4.69,-5.55,0.19,1.21,7.15,544.86
44234.33,-5,-5.81,0.25,0.89,6.66,545.34
44234.38,-4.48,-5.42,0.3,0.84,4.56,545.97
44234.42,0.7,-2.3,0.41,0.94,0.36,546.4
44234.46,0.53,-2.39,0.53,0.71,0.19,546.75
44234.5,0.44,-1.65,0.72,0.68,0.54,546.5
44234.54,3.98,0.22,0.84,0.59,3.22,546.15
44234.58,3.98,0.21,1.09,0.48,5.5,545.51
44234.62,4.01,0.23,1.05,0.37,8.17,545.19
44234.67,3.13,0.05,1.56,0.57,7.01,545.33
44234.71,3.35,0.21,1.75,0.48,7.61,545.58
44234.75,-0.31,-2.02,1.56,0.61,7.12,545.73
