$ XILUODU,segment222的宽度是根据深泓线数据确定的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西溪河,,,,牛栏江,,,,,,,,,,,,,,,金阳河,,,,,,,,,,,,美姑河,,,,,,,,,,,,,,,,,,西苏角河,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEG: I,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,,,,,,,,,,,,,,,,,,,,,,,
0.5,0,182.16,99.74,140.79,144.73,115.19,141.93,151.37,131.05,144.94,142.97,136.54,151.06,167.23,188.28,193.98,152.51,206.63,177.7,198.85,223.43,209.74,178.95,217.31,185.17,148.98,143.18,221.25,230.16,257.22,280.86,188.38,289.99,308.86,331.98,287.08,308.54,307.61,321.82,289.26,383.61,262.2,254.32,291.13,484.49,520.77,375.62,503.46,372.72,414.81,417.1,409.42,391.38,353.64,354.58,323.58,390.14,322.65,294.34,338.92,377.59,410.15,356.03,299.73,252.97,298.7,632.33,533.73,376.87,338.72,326.27,420.41,555.71,416.78,277.96,455.87,327.41,444.98,425.49,530.42,401.75,547.63,394.39,547,454.52,717.35,651.93,489.98,440.94,434.51,557.68,398.74,649.33,742.75,581.01,584.43,637.83,613.25,430.06,579.97,442.6,343.59,555.4,627.15,448.82,561.52,659.6,933.62,942.95,861.87,896.19,765.87,645.39,1020.6,670.48,743.89,853.89,754.67,578.31,607.76,847.15,780.38,638.24,581.01,499.83,557.48,530.62,702.31,972.6,438.04,472.77,539.23,563.38,677.12,480.65,664.99,585.05,987.01,722.22,962.44,835.12,655.45,666.96,659.49,578.11,596.15,543.27,626.84,623.93,715.07,587.44,613.88,642.91,674.22,696.61,694.43,747.93,632.54,849.74,1233.77,1215.73,679.81,529.79,577.59,1144.19,1288.3,957.98,860.11,743.78,731.55,776.75,774.47,739.74,610.77,1103.44,905.73,1116.61,808.79,728.85,581.22,686.04,643.42,803.71,877.42,777.89,752.7,884.89,755.19,656.28,1045.8,946.79,623.31,759.85,1217.49,1241.02,1364.71,1470.98,1149.79,893.39,547.11,714.24,711.13,647.99,799.98,1120.76,724.19,1160.78,864.15,767.84,862.5,953.73,873.59,763.59,571.99,817.5,898.47,1042.27,843.21,643.01,722.43,608.69,502.85,0,0,69.57,113.32,0,0,141.31,119.23,114.15,183.41,194.81,218.97,181.44,199.06,225.5,256.29,237.53,138,249.24,0,0,0,0,0,71.23,137.68,171.79,171.07,179.78,162.57,260.02,0,0,0,63.76,230.16,160.49,219.38,249.03,214.41,340.48,280.03,351.16,369.09,480.03,422.38,420.41,327.31,406.11,0,0,0,0,140.79,197.92,181.75,274.23,277.44,423.01,340.79,572.4,0,,587.5,34,,,,,,,,,,,,,,,,,,,,
0.5,0,165.78,99.74,140.79,144.73,115.19,130.01,151.37,131.05,144.94,142.97,136.54,151.06,167.23,188.28,193.98,152.51,206.63,177.7,193.98,223.43,209.74,178.95,217.31,185.17,148.98,143.18,221.25,230.16,257.22,280.86,188.38,289.99,308.86,331.98,287.08,293.2,307.61,321.82,289.26,374.69,262.2,254.32,291.13,484.49,520.77,375.62,503.46,372.72,414.81,417.1,409.42,391.38,353.64,354.58,323.58,390.14,322.02,290.19,338.92,377.59,410.15,356.03,299.73,252.97,298.7,632.33,533.73,376.87,338.72,326.27,420.41,555.71,416.78,276.4,455.87,327.41,442.91,419.17,530.42,396.36,547.63,390.35,543.79,453.18,712.78,651.93,489.98,440.94,434.51,557.68,398.74,649.33,740.26,577.49,584.43,633.16,613.25,430.06,579.97,442.6,337.37,555.4,618.85,448.82,561.52,659.6,923.15,934.76,861.87,896.19,760.37,642.08,1020.6,665.09,737.87,842.8,754.67,578.31,607.76,847.15,780.38,638.24,581.01,499.83,557.48,530.62,702.31,972.6,432.34,467.28,534.46,563.38,677.12,480.65,664.99,579.35,987.01,722.22,962.44,829.21,655.45,663.43,659.49,578.11,583.5,543.27,618.33,623.21,715.07,583.81,608.9,636.06,674.22,687.18,686.76,740.05,632.54,849.74,1227.03,1215.73,679.81,529.79,577.59,1144.19,1288.3,957.98,860.11,740.98,731.55,776.75,774.47,739.74,610.77,1103.44,905.73,1116.61,806.2,728.85,581.22,685.1,643.42,797.49,877.42,777.89,748.55,884.89,748.66,651.2,1045.8,946.79,623.31,759.85,1217.49,1241.02,1357.66,1470.98,1149.79,893.39,547.11,714.24,711.13,647.99,799.98,1120.76,721.49,1152.79,864.15,767.84,862.5,953.73,872.45,763.59,571.99,817.5,898.47,1037.09,833.88,643.01,722.43,608.69,502.85,0,0,69.57,113.32,0,0,141.31,119.23,111.66,181.44,194.81,218.97,181.44,194.4,225.5,256.29,237.53,138,249.24,0,0,0,0,0,71.23,134.57,171.79,170.24,179.78,158.63,260.02,0,0,0,63.76,230.16,160.49,219.38,249.03,214.41,334.26,271.12,344.83,369.09,471.63,422.38,420.41,327.31,406.11,0,0,0,0,140.79,197.92,181.75,274.23,267.7,418.75,340.79,572.4,0,,587,35,,,,,,,,,,,,,,,,,,,,
0.5,0,148.88,99.74,132.5,130.01,115.19,130.01,143.08,126.18,139.65,142.97,136.54,151.06,167.23,180.3,189.83,152.51,206.63,177.7,193.98,215.03,207.67,178.95,217.31,178.95,148.98,143.18,221.25,230.16,257.22,280.86,188.38,283.45,308.86,323.68,287.08,293.2,307.61,310.62,289.26,374.69,262.2,254.32,291.13,484.49,520.77,375.62,503.46,372.72,414.81,412.64,402.27,391.38,349.81,354.58,317.88,390.14,322.02,290.19,331.98,373.14,406.42,356.03,295.48,252.97,298.7,632.33,533.73,370.86,338.72,323.58,420.41,544.2,416.78,276.4,455.87,327.41,442.91,419.17,530.42,396.36,543.27,390.35,534.36,453.18,712.78,646.53,489.98,435.65,426.63,557.68,398.74,649.33,734.04,577.49,576.76,633.16,610.14,424.35,579.97,442.6,337.37,546.9,618.85,443.33,561.52,659.6,920.76,934.76,855.65,885.62,753.53,642.08,1020.6,658.77,737.87,842.8,754.67,578.31,607.76,847.15,780.38,638.24,577.59,499.83,554.16,530.62,696.2,960.78,432.34,467.28,534.46,563.38,677.12,480.65,659.49,579.35,982.55,722.22,962.44,829.21,655.45,663.43,659.49,578.11,583.5,543.27,618.33,623.21,705.84,583.81,608.9,636.06,674.22,687.18,686.76,740.05,627.77,849.74,1227.03,1207.33,678.05,529.79,577.59,1144.19,1288.3,957.98,860.11,740.98,720.25,776.75,774.47,739.74,610.77,1103.44,905.73,1109.14,806.2,728.85,581.22,685.1,643.42,797.49,877.42,777.89,748.55,884.89,748.66,651.2,1041.55,946.79,623.31,759.85,1217.49,1241.02,1351.44,1468.39,1138.69,893.39,543.69,712.06,711.13,647.99,798.73,1120.76,721.49,1152.79,864.15,767.84,862.5,953.73,872.45,763.59,571.99,817.5,883.13,1030.14,828.39,631.4,722.43,599.98,502.85,0,0,69.57,113.32,0,0,141.31,119.23,111.66,172.62,194.81,218.97,181.44,194.4,215.65,256.29,237.53,138,249.24,0,0,0,0,0,71.23,134.57,171.79,170.24,179.78,158.63,254.32,0,0,0,54.64,230.16,160.49,219.38,249.03,214.41,334.26,271.12,344.83,369.09,471.63,422.38,413.67,327.31,403.1,0,0,0,0,140.79,197.92,181.75,274.23,267.7,418.75,340.79,572.4,0,,586.5,36,,,,,,,,,,,,,,,,,,,,
0.5,0,148.88,99.74,132.5,130.01,115.19,130.01,143.08,126.18,139.65,142.97,136.54,151.06,162.98,180.3,189.83,152.51,206.63,177.7,193.98,215.03,207.67,164.64,217.31,178.95,148.98,143.18,221.25,230.16,257.22,280.86,180.3,283.45,298.28,323.68,283.04,293.2,307.61,310.62,289.26,374.69,262.2,254.32,287.81,484.49,514.76,375.62,503.46,368.16,401.23,412.64,402.27,381.22,349.81,346.49,317.88,390.14,322.02,290.19,327.93,373.14,406.42,356.03,295.48,248.41,289.78,626.94,533.73,370.86,331.87,323.58,420.41,544.2,416.78,276.4,445.61,327.41,432.85,419.17,530.42,396.36,543.27,390.35,534.36,453.18,712.78,640,489.98,435.65,421.14,557.68,398.74,640.83,734.04,574.17,576.76,633.16,610.14,424.35,573.96,438.66,337.37,546.9,615.53,443.33,561.52,647.47,920.76,915.89,855.65,885.62,753.53,642.08,1020.6,658.77,737.87,842.8,750.83,578.31,601.75,840.72,774.47,638.24,577.59,499.83,554.16,521.71,696.2,960.78,432.34,467.28,534.46,563.38,667.58,480.65,654.31,579.35,982.55,713.3,962.44,829.21,653.27,663.43,659.49,578.11,583.5,543.27,618.33,623.21,705.84,583.81,608.9,631.81,674.22,687.18,686.76,740.05,627.77,849.74,1219.15,1207.33,678.05,529.79,577.59,1144.19,1288.3,955.08,852.13,740.98,720.25,771.47,768.36,739.74,610.77,1096.29,894.74,1109.14,806.2,728.85,581.22,685.1,643.42,797.49,859.49,777.89,748.55,884.89,748.66,651.2,1041.55,946.79,623.31,759.85,1217.49,1241.02,1345.12,1461.65,1138.69,893.39,543.69,705.73,711.13,647.99,798.73,1120.76,711.02,1152.79,864.15,765.04,862.5,953.73,872.45,763.59,571.99,817.5,883.13,1030.14,828.39,631.4,714.44,599.98,502.85,0,0,69.57,113.32,0,0,141.31,119.23,111.66,172.62,194.81,218.97,181.44,194.4,215.65,256.29,237.53,135.82,249.24,0,0,0,0,0,71.23,124.52,171.79,170.24,174.8,158.63,244.37,0,0,0,48.83,230.16,154.79,219.38,249.03,214.41,334.26,271.12,344.83,369.09,464.68,422.38,413.67,322.13,403.1,0,0,0,0,140.79,196.78,181.75,274.23,267.7,418.75,340.79,572.4,0,,586,37,,,,,,,,,,,,,,,,,,,,
0.5,0,91.24,93.52,132.5,130.01,115.19,130.01,143.08,113.63,139.65,142.97,136.54,151.06,154.48,174.18,189.83,152.51,206.63,177.7,193.98,215.03,207.67,164.64,217.31,178.95,148.98,136.96,211.92,230.16,257.22,280.86,180.3,283.45,295.9,323.68,278.06,293.2,307.61,306.47,286.98,374.69,262.2,249.86,287.81,479.82,514.76,375.62,496.93,368.16,401.23,407.04,402.27,381.22,346.59,346.49,317.88,390.14,322.02,288.33,327.93,373.14,400.3,356.03,295.48,248.41,289.78,626.94,518.29,370.86,331.87,323.58,409.42,528.45,409.94,273.19,445.61,327.41,432.85,419.17,530.42,396.36,537.57,389.72,534.36,453.18,712.78,640,489.98,435.65,414.71,557.68,398.74,640.83,734.04,574.17,569.61,633.16,610.14,424.35,573.96,438.66,337.37,546.9,615.53,443.33,559.45,647.47,917.55,915.89,855.65,885.62,753.53,630.57,1016.77,658.77,737.87,842.8,744.41,571.68,601.75,840.72,774.47,632.33,577.59,490.81,554.16,516.32,696.2,960.78,432.34,467.28,534.46,552.29,667.58,480.65,654.31,579.35,982.55,713.3,954.25,829.21,653.27,663.43,643.74,578.11,583.5,543.27,618.33,623.21,705.84,583.81,608.9,631.81,674.22,687.18,678.88,737.15,623,843.83,1219.15,1207.33,678.05,529.79,569.61,1133.2,1279.69,955.08,852.13,737.77,720.25,771.47,768.36,739.74,610.77,1096.29,888.62,1109.14,806.2,728.85,579.77,685.1,643.42,797.49,859.49,769.6,745.44,884.89,748.66,651.2,1032.73,946.79,623.31,759.85,1217.49,1241.02,1336.51,1461.65,1129.88,893.39,543.69,705.73,711.13,642.8,798.73,1114.12,711.02,1152.79,864.15,765.04,862.5,941.91,872.45,763.59,571.99,817.5,883.13,1030.14,828.39,631.4,708.74,599.98,502.85,0,0,69.57,113.32,0,0,141.31,112.91,107.41,172.62,190.87,216.89,181.44,194.4,213.37,256.29,237.53,135.82,249.24,0,0,0,0,0,71.23,124.52,171.79,170.24,174.8,158.63,244.37,0,0,0,48.83,224.05,154.79,211.5,249.03,214.41,334.26,271.12,344.83,369.09,464.68,422.38,413.67,322.13,403.1,0,0,0,0,140.79,196.78,181.75,273.61,267.7,418.75,340.79,572.4,0,,585.5,38,,,,,,,,,,,,,,,,,,,,
0.5,0,82.84,93.52,132.5,125.55,115.19,130.01,143.08,113.63,139.65,142.97,136.54,151.06,154.48,174.18,189.83,146.5,198.34,169.31,185.79,215.03,199.06,164.64,217.31,178.95,148.98,136.96,211.92,230.16,257.22,280.86,180.3,283.45,295.9,323.68,278.06,293.2,307.61,306.47,286.98,374.69,253.39,249.86,287.81,470.59,514.76,375.62,496.93,368.16,401.23,407.04,396.26,374.59,343.38,346.49,311.03,384.96,318.29,288.33,327.93,365.67,400.3,356.03,295.48,248.41,289.78,621.13,518.29,370.86,329.38,318.81,409.42,528.45,407.35,273.19,445.61,327.41,432.85,418.24,530.42,389.41,536.22,389.72,534.36,453.18,712.78,634.82,489.98,435.65,414.71,557.68,397.71,640.83,734.04,574.17,569.61,633.16,610.14,421.55,573.96,432.03,333.32,546.9,615.53,439.8,556.96,647.47,917.55,915.89,849.64,879.19,753.53,630.57,1011.07,658.77,734.66,842.8,744.41,571.68,593.97,840.72,774.47,624.55,577.59,490.81,554.16,516.32,696.2,960.78,426.84,467.28,534.46,552.29,667.58,473.81,654.31,579.35,974.88,713.3,954.25,823.93,653.27,663.43,643.74,569.4,583.5,543.27,610.25,616.36,705.84,583.81,608.9,627.98,674.22,687.18,678.88,736.63,623,843.83,1215.73,1201,676.7,529.79,569.61,1133.2,1279.69,950.62,846.63,737.77,720.25,771.47,768.36,739.74,610.77,1093.59,888.62,1109.14,806.2,728.85,579.77,685.1,640.62,797.49,859.49,769.6,745.44,884.89,742.75,651.2,1032.73,946.79,616.05,759.85,1197.69,1230.55,1334.23,1461.65,1125.42,891.32,543.69,705.73,711.13,642.8,798.73,1107.17,704.49,1152.79,864.15,765.04,862.5,941.91,872.45,763.59,571.99,811.59,883.13,1030.14,821.96,631.4,708.74,599.98,502.85,0,0,69.57,107.62,0,0,131.98,112.91,107.41,172.62,188.49,216.89,162.98,194.4,213.37,256.29,237.53,135.82,249.24,0,0,0,0,0,67.6,124.52,171.79,170.24,174.8,158.52,244.37,0,0,0,48.83,220.63,148.78,207.67,243.85,204.35,334.26,271.12,344.83,363.39,464.68,422.38,413.67,322.13,403.1,0,0,0,0,140.79,196.78,181.75,273.61,267.7,418.75,340.79,572.4,0,,585,39,,,,,,,,,,,,,,,,,,,,
0.5,0,74.34,93.52,124.41,125.55,115.19,130.01,143.08,113.63,138.31,142.97,136.54,151.06,154.48,165.78,189.83,138.2,189.94,169.31,185.79,207.04,199.06,164.64,217.31,178.95,141.21,136.96,211.92,224.05,257.22,272.36,163.71,283.45,295.9,323.68,278.06,293.2,307.61,306.47,286.98,374.69,253.39,249.86,287.81,470.59,506.15,373.24,496.93,368.16,397.6,403.1,396.26,374.59,343.38,343.69,309.27,384.96,318.29,284.28,322.75,365.67,400.3,354.16,295.48,242.5,289.78,621.13,518.29,370.86,329.38,318.81,409.42,525.54,407.35,273.19,445.61,327.41,432.85,414.3,530.42,389.41,536.22,381.22,526.68,450.58,704.7,634.82,489.98,435.65,401.34,557.68,397.71,640.83,731.76,574.17,569.61,633.16,601.64,421.55,573.96,432.03,330.01,546.9,615.53,439.8,556.96,647.47,917.55,915.89,849.64,876.39,738.29,630.57,1011.07,658.77,732.59,838.23,744.41,571.68,593.97,827.45,768.04,624.55,577.59,490.81,547.73,516.32,696.2,960.78,426.84,462.3,529.38,552.29,667.58,473.81,654.31,579.35,969.08,713.3,954.25,823.93,653.27,655.87,643.74,569.4,583.5,543.27,610.25,616.36,705.84,579.14,608.9,627.98,663.33,680.85,674.32,736.63,623,843.83,1215.73,1201,676.7,529.79,569.61,1133.2,1272.02,944.3,846.63,737.77,720.25,771.47,768.36,739.74,610.77,1088.93,888.62,1104.58,806.2,716.93,579.77,685.1,634.92,797.49,859.49,769.6,745.44,878.88,742.75,651.2,1029.21,946.79,616.05,739.53,1197.69,1230.55,1327.39,1452.11,1125.42,891.32,543.69,705.73,703.14,642.8,798.73,1101.78,698.48,1146.47,860.94,765.04,862.5,941.91,872.45,763.59,571.99,811.59,883.13,1030.14,821.96,631.4,708.74,599.98,502.85,0,0,69.57,107.62,0,0,131.98,110.62,107.41,172.62,188.49,216.89,162.98,191.29,213.37,256.29,237.53,135.82,249.24,0,0,0,0,0,67.6,124.52,171.79,170.24,174.8,158.52,244.37,0,0,0,46.24,220.63,148.78,207.67,243.85,204.35,334.26,271.12,344.83,363.39,464.68,422.38,413.67,322.13,403.1,0,0,0,0,136.75,196.78,181.75,273.61,267.7,418.75,335.6,572.4,0,,584.5,40,,,,,,,,,,,,,,,,,,,,
0.5,0,66.35,93.52,124.41,125.55,115.19,130.01,138.93,113.63,138.31,142.97,136.54,151.06,154.48,165.78,189.83,126.59,189.94,169.31,185.79,207.04,199.06,164.64,217.31,178.95,141.21,136.96,211.92,224.05,257.22,272.36,163.71,280.03,295.9,323.68,278.06,293.2,290.82,306.47,286.98,365.98,253.39,249.86,287.81,470.59,506.15,373.24,490.91,368.16,397.6,403.1,396.26,374.59,343.38,343.69,309.27,384.96,318.19,284.28,322.75,365.67,393.98,354.16,295.48,242.5,284.91,621.13,518.29,370.86,329.38,318.81,409.42,519.84,407.35,271.32,445.61,327.41,432.85,414.3,528.55,389.41,536.22,381.22,526.68,450.58,697.23,623.1,477.33,435.65,401.34,557.68,397.71,640.83,731.76,564.73,569.61,633.16,601.64,421.55,569.29,432.03,330.01,539.54,615.53,439.8,556.96,647.47,917.55,915.89,838.03,871.31,738.29,630.57,1011.07,658.77,732.59,838.23,739.84,571.68,593.97,827.45,768.04,624.55,577.59,490.81,547.73,516.32,692.88,960.78,426.84,462.3,529.38,552.29,667.58,473.81,654.31,568.78,969.08,713.3,954.25,818.95,646.74,655.87,643.74,569.4,583.5,543.27,610.25,616.36,705.84,579.14,608.9,627.98,663.33,680.85,674.32,727.61,618.85,840.31,1212.61,1201,669.86,525.75,569.61,1133.2,1272.02,944.3,846.63,731.96,720.25,771.47,768.36,733.31,610.77,1088.93,881.47,1098.26,801.53,716.93,579.77,678.67,634.92,785.98,859.49,769.6,745.13,869.55,742.75,651.2,1029.21,946.79,611.18,739.53,1197.69,1230.55,1309.66,1452.11,1125.42,891.32,539.85,705.73,703.14,632.12,798.73,1101.78,694.33,1146.47,860.94,762.14,862.5,941.91,867.37,763.59,568.15,811.59,883.13,1017.49,821.96,626.01,708.74,599.98,502.85,0,0,69.57,107.62,0,0,131.98,110.62,107.41,172.62,188.49,211.09,162.98,191.29,213.37,256.29,237.53,135.82,247.38,0,0,0,0,0,67.6,124.52,162.46,170.24,174.8,157.18,239.5,0,0,0,46.24,220.63,148.78,207.67,243.85,204.35,334.26,271.12,344.83,363.39,464.68,416.68,413.67,322.13,403.1,0,0,0,0,136.75,191.39,181.75,273.61,267.7,418.75,335.6,572.4,0,,584,41,,,,,,,,,,,,,,,,,,,,
0.5,0,58.06,93.52,124.41,125.04,115.19,130.01,138.93,113.63,138.31,138.82,136.54,151.06,154.48,165.78,189.83,126.59,189.94,169.31,185.79,207.04,199.06,164.64,217.31,178.95,141.21,130.74,210.78,224.05,257.22,264.27,163.71,270.7,295.9,315.39,276.92,293.2,290.82,297.66,279.41,365.98,253.39,249.86,287.81,470.59,506.15,367.43,490.91,356.44,388.9,395.74,389.31,374.59,331.77,343.69,309.27,378.11,318.19,284.28,322.75,365.67,393.98,354.16,295.48,242.5,284.91,621.13,518.29,370.86,329.38,309.69,409.42,519.84,407.35,266.24,438.56,325.44,430.06,414.3,528.55,384.64,535.39,381.22,526.68,450.58,697.23,623.1,477.33,435.65,401.34,557.68,397.71,633.57,731.76,559.96,569.61,633.16,601.64,415.54,569.29,424.98,330.01,539.54,615.53,439.8,549.7,647.47,911.43,915.89,838.03,863.74,738.29,622.69,1011.07,658.77,732.59,831.6,730.72,561.62,593.97,821.13,768.04,624.55,571.68,490.81,542.03,516.32,692.88,952.8,426.84,462.3,522.95,552.29,660.63,473.81,654.31,568.78,969.08,707.91,954.25,818.95,642.28,648.4,635.54,569.4,576.03,543.27,610.25,616.36,701.79,579.14,608.9,627.98,663.33,676.6,669.86,727.61,618.85,840.31,1208.16,1201,669.86,525.75,569.61,1122.62,1265.91,944.3,846.63,731.96,709.47,764.52,762.24,733.31,610.77,1088.93,881.47,1098.26,801.53,716.93,573.86,678.67,634.92,785.98,859.49,769.6,745.13,869.55,735.28,645.81,1029.21,940.05,611.18,739.53,1186.38,1230.55,1309.66,1446.41,1125.42,891.32,539.85,705.73,703.14,632.12,798.73,1095.04,694.33,1146.47,860.94,762.14,862.5,937.14,867.37,763.59,568.15,808.17,883.13,1017.49,786.91,626.01,708.74,599.98,502.85,0,0,66.46,107.62,0,0,131.98,110.62,107.41,172.62,188.49,211.09,157.49,191.29,213.37,256.29,237.53,135.82,247.38,0,0,0,0,0,67.6,124.52,162.46,162.15,174.8,157.18,239.5,0,0,0,42.09,220.63,148.78,207.67,239.39,201.55,334.26,271.12,344.83,363.39,464.68,416.68,410.56,322.13,403.1,0,0,0,0,136.75,191.39,179.16,273.61,267.7,418.75,335.6,572.4,0,,583.5,42,,,,,,,,,,,,,,,,,,,,
0.5,0,49.45,93.52,124.41,121.3,106.37,130.01,138.93,113.63,138.31,129.08,136.54,151.06,138.72,163.81,181.54,126.59,189.94,169.31,185.79,207.04,197.71,164.64,217.31,178.95,141.21,130.74,210.78,224.05,237.63,264.27,163.71,265.1,295.9,315.39,276.92,293.2,290.82,297.66,279.41,365.98,253.39,246.23,277.86,470.59,506.15,367.43,490.91,348.36,388.9,395.74,389.31,374.59,331.77,343.69,302.95,378.11,318.19,284.28,322.75,365.67,393.98,348.05,291.44,242.5,284.91,621.13,508.64,370.86,329.38,306.37,409.42,504.7,407.35,266.24,438.56,325.44,430.06,409.11,528.55,384.64,535.39,381.22,520.98,450.48,697.23,623.1,477.33,435.65,401.34,551.46,397.71,633.57,731.76,559.96,569.61,626.52,601.64,415.54,569.29,424.98,330.01,537.05,615.53,436.48,549.7,647.47,911.43,906.25,834.5,863.74,738.29,622.69,1009.3,658.77,732.59,831.6,730.72,561.62,589.2,815.53,762.34,618.13,571.68,490.81,542.03,516.32,692.88,952.8,422.49,457.53,522.95,552.29,660.63,462.92,648.09,568.78,968.04,707.91,954.25,818.95,642.28,648.4,635.54,569.4,576.03,543.27,610.25,616.36,701.79,579.14,608.9,621.65,661.46,676.6,665.61,727.61,618.85,840.31,1202.77,1194.57,669.86,525.75,569.61,1122.62,1265.91,938.08,846.63,725.33,709.47,764.52,762.24,733.31,610.77,1081.36,872.97,1098.26,801.53,716.93,573.86,678.67,634.92,780.18,859.49,757.16,739.22,869.55,735.28,645.81,1025.89,940.05,611.18,739.53,1023.82,1230.55,1309.66,1446.41,1117.23,891.32,539.85,705.73,703.14,632.12,798.73,1095.04,688.01,1146.47,860.94,762.14,849.64,937.14,867.37,763.59,568.15,808.17,877.01,1017.49,786.91,626.01,704.08,599.98,502.85,0,0,66.46,107.62,0,0,125.24,110.62,106.48,172.62,188.49,211.09,151.27,191.29,213.37,248.83,237.53,131.36,240.74,0,0,0,0,0,61.38,124.52,162.46,162.15,174.8,157.18,233.79,0,0,0,42.09,220.63,148.78,207.67,239.39,201.55,322.23,271.12,338.92,355.3,464.68,416.68,410.56,322.13,399.26,0,0,0,0,126.8,191.39,179.16,273.61,267.7,416.16,328.45,572.4,0,,583,43,,,,,,,,,,,,,,,,,,,,
0.5,0,49.45,93.52,124.41,121.3,106.37,130.01,138.93,113.63,138.31,129.08,128.87,133.12,138.72,153.55,181.54,126.59,189.94,167.23,185.79,202.69,197.71,164.64,217.31,178.95,141.21,130.74,207.36,224.05,237.63,264.27,163.71,265.1,295.9,315.39,276.92,286.46,290.82,297.66,279.41,357.48,253.39,246.23,277.86,470.59,506.15,367.43,490.91,348.36,388.9,391.59,389.31,374.59,328.66,338.92,302.95,373.55,312.69,279.93,304.4,365.67,393.98,348.05,291.44,231.2,284.91,621.13,508.64,370.86,329.38,306.37,405.79,504.7,407.35,266.24,438.56,325.44,421.86,409.11,523.47,384.64,535.39,381.22,520.98,450.48,691.43,623.1,477.33,426.74,393.46,534.98,397.71,633.57,719.32,559.96,569.61,626.52,590.34,415.54,567.01,424.98,330.01,537.05,607.34,436.48,549.7,647.47,903.14,906.25,829.32,854.93,726.06,622.69,1002.25,658.77,723.67,831.6,725.74,561.62,589.2,815.53,762.34,612.53,571.68,490.81,542.03,516.32,688.42,952.8,422.49,457.53,522.95,544.72,652.86,462.92,648.09,568.78,968.04,707.91,954.25,814.91,642.28,648.4,635.54,569.4,576.03,536.64,604.75,616.36,699.2,579.14,608.9,621.65,661.46,672.04,655.76,727.61,615.64,834.29,1202.77,1188.04,668.1,525.75,566.6,1122.62,1260.93,935.17,839.48,725.33,709.47,764.52,756.43,729.37,610.77,1081.36,867.26,1098.26,801.53,716.93,563.8,678.67,634.92,780.18,859.49,757.16,739.22,869.55,735.28,645.81,1025.89,940.05,611.18,739.53,1023.82,1224.95,1297.11,1446.41,1112.77,891.32,539.85,700.03,696.82,632.12,793.96,1084.05,683.55,1146.47,860.94,762.14,844.35,937.14,867.37,763.59,568.15,808.17,877.01,1017.49,784.01,626.01,704.08,599.98,502.85,0,0,66.46,107.62,0,0,125.24,110.62,106.48,172.62,183.61,211.09,151.27,191.29,213.37,242.29,235.56,131.36,240.74,0,0,0,0,0,61.38,124.52,162.46,162.15,174.8,152.61,233.79,0,0,0,39.09,220.63,148.78,207.67,239.39,201.55,322.23,271.12,332.39,355.3,464.68,416.68,410.56,322.13,393.98,0,0,0,0,126.8,191.39,179.16,273.61,260.85,410.25,328.45,572.4,0,,582.5,44,,,,,,,,,,,,,,,,,,,,
