$ met, >=6 hours missing data filled with DLS_2011_2015_met.csv,,,,,
44490.88,6.95,6.83,0.89,0.73,10,616.94
44490.92,6.58,6.49,1,0.69,10,617.29
44490.96,5.69,5.67,1.14,0.78,10,617.53
44491,5.6,5.54,0.97,0.6,10,617.53
44491.04,5.63,5.49,1.03,0.69,10,617.42
44491.08,5.61,5.48,1.14,0.72,10,617.35
44491.12,5.65,5.53,1.12,0.75,9.92,617.12
44491.17,5.48,5.44,0.94,0.65,9.92,616.95
44491.21,5.54,5.48,0.95,0.56,9.99,617.1
44491.25,5.75,5.52,1.04,0.57,9.91,617.65
44491.29,5.69,5.37,0.85,0.61,10,617.59
44491.33,5.67,5.35,0.75,0.47,9.92,618.14
44491.38,6.05,4.94,0.79,0.56,9.92,618.56
44491.42,7.79,4.98,0.98,0.76,9.99,618.93
44491.46,8.08,4.92,0.84,0.76,9.99,618.94
44491.5,8.29,5.05,0.51,0.45,9.8,618.31
44491.54,10.01,5.12,0.5,2.51,10,617.86
44491.58,10.34,5.15,0.6,2.24,10,616.83
44491.62,10.56,5.2,0.73,2.81,10,616.35
44491.67,10.95,5.27,1.05,0.08,10,616.1
44491.71,10.75,5.31,1.27,0.23,10,615.92
44491.75,9.74,5.59,1.31,0.26,9.8,615.94
44491.79,9.41,5.76,0.83,0.4,9.5,615.92
44491.83,8.98,5.92,0.83,0.36,8.39,616.41
44491.88,8.8,6.27,1.17,0.5,8.69,616.76
44491.92,8.81,6.36,0.69,0.6,9.04,616.85
44491.96,8.36,6.7,1.04,0.45,9.12,617.16
44492,8.25,7.13,0.97,0.28,10,616.98
44492.04,8.38,6.85,0.91,0.08,10,616.55
44492.08,8.5,6.83,0.84,3.08,10,616.15
44492.12,8.45,7.05,0.88,3.06,10,615.78
44492.17,8.3,6.96,0.85,2.98,10,615.45
44492.21,8.34,6.85,0.75,3.01,10,615.31
44492.25,8.16,7.1,0.78,0.01,10,616.09
44492.29,8.1,7.06,0.94,0.42,10,616.06
44492.33,7.81,7.07,0.89,0.45,10,616.34
44492.38,7.66,6.87,0.79,0.37,10,616.7
44492.42,9.61,6.85,0.67,3.14,10,616.87
44492.46,9.73,6.83,0.56,2.51,10,616.65
44492.5,9.96,6.92,0.58,2.07,10,616.18
44492.54,12.35,7.46,0.5,2.55,10,615.46
44492.58,12.18,7.54,0.91,0.02,10,614.91
44492.62,11.85,7.62,1.49,0.09,10,614.55
44492.67,11.45,7.99,1.87,0.28,9.68,614.3
44492.71,10.89,7.9,1.85,0.46,9.44,614.58
44492.75,9.42,7.26,1.46,0.4,8.8,615.11
44492.79,9.5,7.66,1.44,0.54,9.2,615.55
44492.83,9.53,7.95,1.37,0.69,10,616.03
44492.88,9.6,8.16,1.26,0.77,10,616.98
44492.92,9.39,8.47,1.24,0.77,10,617.36
44492.96,8.66,8.58,1.27,0.72,10,617.8
44493,8.64,8.64,1.03,0.61,10,617.82
44493.04,8.19,8.19,1,0.59,10,617.77
44493.08,8.32,8.31,0.97,0.61,10,617.72
44493.12,8.28,8.28,0.94,0.64,10,617.7
44493.17,8.03,8.04,0.96,0.55,10,617.53
44493.21,8.09,8.08,1,0.47,10,617.42
44493.25,7.5,7.48,0.96,0.49,10,617.63
44493.29,7.41,7.38,0.9,0.64,10,617.57
44493.33,7.23,7.16,0.79,0.6,10,617.76
44493.38,6.93,6.8,0.66,0.27,10,618.06
44493.42,9.19,7.16,0.72,0.13,10,618.08
44493.46,9.22,7.39,0.77,3.13,10,617.81
44493.5,8.88,7.4,0.87,3.09,10,617.28
44493.54,10.65,7.54,1.03,0.08,10,616.61
44493.58,10.49,7.66,1.17,0.17,10,615.96
44493.62,10.3,7.74,1.26,0.18,10,615.39
44493.67,10.29,8.38,1.37,0.31,10,615.16
44493.71,10.38,8.47,1.28,0.45,10,615.19
44493.75,9.23,8.29,1.03,0.22,10,615.47
44493.79,9.43,8.63,1.07,0.39,10,615.37
44493.83,9.62,8.69,1.19,0.58,10,615.71
44493.88,9.55,8.84,1.28,0.85,10,615.68
44493.92,9.34,9.06,1.16,0.89,10,616.28
44493.96,8.78,8.64,1.09,0.83,10,616.49
44494,8.76,8.64,1.07,0.78,10,616.37
44494.04,8.58,8.46,1,0.75,10,616.42
44494.08,8.56,8.42,1.03,0.62,10,616
44494.12,8.59,8.48,0.97,0.46,10,615.74
44494.17,8.22,8.14,0.88,0.37,10,615.15
44494.21,8.25,8.19,0.83,0.3,10,614.78
44494.25,7.63,7.62,0.82,2.81,10,614.53
44494.29,7.63,7.63,0.89,2.47,10,614.55
44494.33,7.62,7.57,0.65,2.89,10,614.56
44494.38,7.4,7.36,0.66,0.02,10,614.94
44494.42,9.46,8.04,0.87,0.01,10,615
44494.46,9.7,8.14,0.83,0.02,10,614.84
44494.5,9.33,8.24,0.95,0.38,10,614.12
44494.54,11.21,8.81,1.12,0.47,10,613.64
44494.58,11.08,8.9,1.25,0.35,10,612.86
44494.62,10.43,9.07,1.45,0.34,10,612.4
44494.67,10.48,9.28,1.38,0.5,10,612.21
44494.71,10.41,9.33,1.33,0.62,10,612.09
44494.75,8.41,8.07,1.3,0.65,10,612.24
44494.79,8.66,8.31,1.32,0.8,10,612.16
44494.83,8.92,8.47,1.47,0.86,10,612.56
44494.88,8.91,8.39,1.32,0.88,10,612.99
44494.92,8.64,8.08,1.12,0.86,10,613.41
44494.96,7.23,7.14,1.15,0.87,10,613.42
44495,7.37,7.27,1.02,0.9,10,613.59
44495.04,7.5,7.31,1.08,0.95,10,613.47
44495.08,7.48,7.29,1.14,0.98,10,613.72
44495.12,7.52,7.31,1.16,1.03,10,613.84
44495.17,6.97,6.82,1.15,1,10,614.01
44495.21,7.02,6.86,1.2,0.96,10,614.01
44495.25,6.9,6.76,1.14,0.72,10,614.65
44495.29,6.99,6.82,1.11,0.74,10,614.9
44495.33,6.83,6.65,1.09,0.86,10,615.37
44495.38,6.44,6.19,1.16,0.97,10,616.01
44495.42,8.63,6.37,1.22,0.91,10,616.44
44495.46,8.69,6.58,1.18,0.95,10,616.63
44495.5,8.9,6.61,1.2,0.91,10,616.4
44495.54,9.75,6.71,1.22,0.87,10,615.95
44495.58,9.84,6.51,1.25,0.91,10,615.22
44495.62,9.79,6.42,1.21,0.77,10,614.82
44495.67,9.64,6.42,1.23,0.67,10,614.64
44495.71,9.59,6.35,1.15,0.54,9.71,614.85
44495.75,7.63,6.07,1.05,0.53,9.91,615.38
44495.79,8.08,6.58,0.93,0.63,9.77,615.56
44495.83,8.57,6.98,1.02,0.67,9.75,615.59
44495.88,8.83,7.08,0.99,0.7,9.8,615.92
44495.92,8.73,7.29,0.9,0.65,10,616.36
44495.96,8.15,7.26,0.69,0.74,9.68,616.47
44496,8.03,7.16,0.72,0.84,9.76,616.59
44496.04,8.02,7.29,0.7,0.93,9.28,616.45
44496.08,8.01,7.19,0.64,0.81,9.84,616.25
44496.12,8.14,7.27,0.56,0.51,10,615.95
44496.17,7.94,7.38,0.66,0.53,9.76,616.05
44496.21,7.91,7.33,0.7,0.56,10,615.72
44496.25,7.79,7.33,0.78,0.35,10,616.14
44496.29,7.7,7.3,0.87,0.8,10,616.15
44496.33,7.72,7.09,0.8,0.62,10,616.51
44496.38,7.49,6.91,0.72,0.35,10,616.76
44496.42,9.37,7.36,0.81,0.22,9.99,616.87
44496.46,9.3,7.26,0.75,0.14,9.97,616.79
44496.5,9.16,6.93,0.8,0.37,9.97,616.36
44496.54,10.87,6.88,1.05,0.41,10,615.73
44496.58,10.69,6.95,1.2,0.42,10,614.99
44496.62,10.76,7.03,1.33,0.41,10,614.52
44496.67,10.71,7.25,1.41,0.47,10,614.35
44496.71,10.59,7.17,1.39,0.46,10,614.61
44496.75,8.55,6.4,1.36,0.16,10,614.38
44496.79,8.87,6.73,1.3,0.5,10,614.66
44496.83,8.98,7.06,1.23,0.81,10,615.06
44496.88,8.9,7.23,1.25,0.8,10,615.34
44496.92,8.62,7.28,1.1,0.88,10,615.81
44496.96,7.7,7.23,1.16,0.9,10,616.14
44497,7.75,7.4,0.97,0.88,10,616.26
44497.04,7.7,7.49,0.91,0.93,10,616.13
44497.08,7.64,7.46,0.86,0.91,10,616.03
44497.12,7.72,7.47,0.86,0.9,10,615.7
44497.17,7.65,7.52,0.81,0.89,10,615.74
44497.21,7.63,7.53,0.83,0.87,10,615.44
44497.25,7.61,7.43,0.85,0.54,10,615.82
44497.29,7.65,7.45,0.8,0.73,10,616.24
44497.33,7.62,7.49,0.9,0.83,10,616.64
44497.38,7.48,7.35,0.95,0.85,10,616.86
44497.42,8.76,8.06,0.98,0.86,10,617.11
44497.46,8.56,7.63,0.99,0.76,10,617
44497.5,8.83,7.17,0.95,0.57,10,616.45
44497.54,10.81,7.51,0.97,0.38,10,616.12
44497.58,10.31,7.42,1.04,0.34,10,615.18
44497.62,10.05,7.6,1.1,0.41,10,614.63
44497.67,9.8,7.61,1.33,0.35,10,614.71
44497.71,9.89,7.68,1.33,0.42,10,614.65
44497.75,8.68,7.55,1.08,0.61,9.9,615.09
44497.79,9.03,7.95,1.06,0.66,10,615.32
44497.83,8.89,8.18,1.16,0.67,10,616.1
44497.88,8.89,8.33,1.28,0.86,10,616.34
44497.92,8.66,8.27,1.13,0.86,10,616.71
44497.96,8.19,8.02,1.03,0.9,10,616.77
44498,8.27,8.08,1,0.98,10,616.89
44498.04,8.19,8.08,0.96,1.02,10,616.62
44498.08,8.23,8.11,0.79,1.15,10,616.43
44498.12,8.22,8.04,0.73,1.17,10,616.52
44498.17,7.92,7.67,0.79,1.14,10,616.25
44498.21,7.89,7.46,0.82,1.01,10,616.27
44498.25,8.31,8.02,1.05,0.64,10,617.2
44498.29,8.31,8.1,0.8,0.54,10,617.23
44498.33,8.35,8.05,0.67,0.75,10,617.89
44498.38,7.91,7.41,0.98,0.97,10,618.37
44498.42,10.25,7.23,1.12,0.92,10,618.84
44498.46,10.14,7.16,1.16,0.81,10,618.72
44498.5,10.48,7.19,1.05,0.81,9.92,618.39
44498.54,12.09,7.54,0.9,0.7,10,617.79
44498.58,11.89,7.87,0.73,0.35,10,617.03
44498.62,12,7.86,0.75,0.17,10,616.5
44498.67,12.05,7.89,0.85,0.1,10,616.42
44498.71,12.21,7.95,0.95,3.12,10,616.14
44498.75,10.44,7.86,0.71,0.23,9.77,616.26
44498.79,10.44,8.09,1.19,0.21,8.65,616.25
44498.83,10.95,7.5,1.09,0.48,6.77,616.64
44498.88,10.81,7.6,0.97,0.56,8.58,616.9
44498.92,10.3,7.64,0.8,0.49,8.8,617.29
44498.96,9.29,7.71,0.56,0.11,9.36,617.32
44499,9.03,7.8,0.28,2.45,9.24,617.28
44499.04,8.6,7.72,0.31,1.79,10,616.97
44499.08,8.58,7.78,0.35,2.78,10,616.65
44499.12,8.49,7.74,0.28,3,10,616.37
44499.17,8.56,7.8,0.26,0.69,10,616.04
44499.21,8.42,7.69,0.39,1,10,615.97
44499.25,8.95,8.83,0.49,0.42,10,616.41
44499.29,9.2,8.92,0.51,2.83,10,616.18
44499.33,8.96,8.66,0.52,0.28,10,616.4
44499.38,8.67,8.31,0.77,0.35,10,616.69
44499.42,11.16,8.47,0.86,0.3,10,616.71
44499.46,11.32,8.69,0.94,0.27,10,616.39
44499.5,11.38,8.61,1.1,0.2,10,616.02
44499.54,13.33,9.23,1.34,0.25,10,615.14
44499.58,13.04,9.05,1.38,0.3,10,614.56
44499.62,12.54,9.22,1.55,0.42,10,614
44499.67,11.95,9.43,1.59,0.42,10,613.91
44499.71,11.8,9.41,1.53,0.45,10,613.68
44499.75,9.83,8.59,1.48,0.65,9.95,614.66
44499.79,9.97,9.07,1.13,0.82,10,614.81
44499.83,9.87,9.38,1.02,0.7,10,614.96
44499.88,10,9.35,1.26,0.83,10,615.13
44499.92,9.66,9.14,1.22,0.89,10,615.72
44499.96,8.84,8.81,1.2,0.99,10,616.14
44500,8.93,8.92,1.09,1.03,10,616.09
44500.04,8.92,8.92,0.98,0.99,10,615.92
44500.08,8.97,8.86,1.09,1.01,10,615.68
44500.12,9.03,8.84,1.16,0.99,10,615.63
44500.17,8.56,8.42,1.1,1.07,10,615.51
44500.21,8.67,8.49,1.2,1.06,10,615.76
44500.25,8.17,7.99,1.14,0.69,10,615.77
44500.29,8.21,7.97,1.06,0.96,10,616.28
44500.33,8.06,7.8,1.36,0.92,10,616.95
44500.38,7.62,7.56,1.34,0.83,9.93,617.16
44500.42,9.03,8.04,1.31,0.84,9.81,617.26
44500.46,8.64,7.18,1.28,0.72,9.75,617.22
44500.5,9.17,7.05,1.26,0.64,9.87,616.87
44500.54,10.02,6.92,1.22,0.65,9.77,616.19
44500.58,10.37,6.99,1.26,0.63,9.81,615.59
44500.62,10.17,6.9,1.32,0.68,10,614.98
44500.67,10.07,7.05,1.3,0.74,10,614.93
44500.71,9.64,6.95,1.2,0.67,10,614.87
44500.75,9.07,6.8,1.15,0.71,9.84,615.18
44500.79,9.26,7.05,0.88,0.55,10,615.34
44500.83,9.29,7.17,0.87,0.73,10,615.75
44500.88,9.38,7.19,0.96,0.59,10,615.98
44500.92,9.07,7.2,1.04,0.74,10,616.18
44500.96,8.35,7.03,1.08,1.03,10,616.4
44501,8.28,7.15,0.99,1.07,10,616.6
44501.04,8.09,7.09,0.81,0.9,10,616.44
44501.08,8.07,7.07,0.79,0.82,10,616.41
44501.12,8.1,7.01,0.74,0.87,10,615.98
44501.17,7.67,6.88,0.74,0.75,10,615.88
44501.21,7.57,6.89,0.69,0.73,10,615.54
44501.25,7.71,7.26,0.68,0.4,10,615.69
44501.29,7.76,7.2,0.66,0.59,10,615.94
44501.33,7.62,7.14,0.76,0.46,10,616.02
44501.38,7.45,6.91,0.94,0.26,10,616.38
44501.42,9.78,7.69,1.07,0.3,10,616.55
44501.46,9.91,6.67,0.99,0.24,10,616.34
44501.5,9.39,6.62,0.96,0.23,10,616.04
44501.54,11.57,7.35,1.02,0.13,10,615.19
44501.58,11.46,7.46,1.13,0.18,10,614.47
44501.62,11.6,7.63,1.28,0.31,10,613.84
44501.67,11.52,8.04,1.45,0.47,10,613.85
44501.71,11.24,8.14,1.55,0.57,10,613.96
44501.75,8.56,7.01,1.72,0.55,9.99,615.17
44501.79,8.64,7.35,1.58,0.66,10,615
44501.83,8.69,7.52,1.42,0.8,10,615.92
44501.88,8.68,7.53,1.45,0.81,10,616.2
44501.92,8.19,7.23,1.27,1.05,10,616.78
44501.96,7.02,6.86,1.28,1.07,10,617.24
44502,7.13,6.99,1.18,1.16,10,617.34
44502.04,6.97,6.87,0.98,1.33,10,617.27
44502.08,7.08,6.92,0.85,1.29,10,617.28
44502.12,7.36,6.94,0.73,1.22,10,616.93
44502.17,6.88,6.59,0.5,1.05,10,616.65
44502.21,6.95,6.6,0.44,0.74,10,616.31
44502.25,7.25,6.75,0.46,2.74,10,616.4
44502.29,7.45,6.71,0.58,2.66,10,616.58
44502.33,7.38,6.57,0.58,0.13,10,616.47
44502.38,7.27,6.33,0.71,0.01,9.97,616.86
44502.42,10.19,6.62,0.9,2.59,10,616.69
44502.46,10.11,6.63,0.86,2.36,9.99,616.63
44502.5,10.04,6.79,0.81,2.53,9.97,616.08
44502.54,12.06,7.3,0.79,2.82,10,615.29
44502.58,11.58,7.29,0.96,2.97,10,614.48
44502.62,11.5,7.48,0.97,3.1,10,613.73
44502.67,11.74,7.68,1.2,0.06,10,613.54
44502.71,11.54,7.61,1.3,0.28,10,613.36
44502.75,9.25,6.92,1.13,0.52,10,613.58
44502.79,9.25,7.27,1.02,0.58,9.36,613.66
44502.83,9.5,7.46,0.99,0.7,10,614.18
44502.88,8.87,7.7,1.34,0.76,10,614.55
44502.92,9.01,7.86,1.17,0.88,10,614.85
44502.96,7.8,7.55,1.04,0.93,10,615.13
44503,7.95,7.72,0.85,0.93,10,615.18
44503.04,8.01,7.77,0.8,0.93,10,615
44503.08,8.04,7.66,0.8,1.06,10,614.78
44503.12,7.99,7.59,0.87,1.04,10,614.48
44503.17,7.54,7.36,0.83,0.94,10,614.17
44503.21,7.67,7.51,0.74,0.82,10,614.2
44503.25,7.53,7.36,0.68,0.42,10,614.21
44503.29,7.62,7.45,0.77,0.13,10,614.06
44503.33,7.92,7.74,0.79,0.39,10,614.3
44503.38,7.51,7.29,0.82,0.5,10,614.87
44503.42,9.87,7.75,0.76,0.12,10,614.74
44503.46,10.29,7.14,0.82,2.82,10,614.62
44503.5,10.32,7.3,0.82,2.65,10,613.88
44503.54,12.59,7.69,0.82,2.63,10,612.95
44503.58,12.83,7.87,1.03,2.84,10,611.96
44503.62,12.67,8.05,1.68,0,9.92,611.18
44503.67,12.96,8.3,1.89,0.41,6.4,610.68
44503.71,12.38,8.45,2.02,0.52,5.92,610.68
44503.75,8.85,7.26,1.79,0.58,7.2,611.11
44503.79,8.5,7.61,1.39,0.68,10,611.38
44503.83,8.79,7.7,1.49,0.77,10,612.24
44503.88,8.86,7.85,1.42,0.74,10,612.57
44503.92,8.83,8,1.15,0.81,10,613.12
44503.96,7.43,7.26,1.01,0.89,10,613.23
44504,7.31,7.1,0.84,0.91,10,613.19
44504.04,7.27,6.91,0.62,0.84,10,612.78
44504.08,7.26,6.46,0.41,0.43,10,612.53
44504.12,7.33,7.04,0.3,2.86,10,612.25
44504.17,7.11,6.86,0.45,2.14,10,611.86
44504.21,7.14,6.94,0.78,1.53,10,611.54
44504.25,7.48,6.67,1.08,1.43,9.92,611.79
44504.29,7.71,6.92,1.1,1.14,9.6,610.96
44504.33,7.78,6.55,1.18,1.23,8.32,611.19
44504.38,7.28,5.38,1.34,1.29,7.82,611.28
44504.42,11.6,6.7,1.26,1.16,8.54,611.24
44504.46,12.53,7.05,0.98,1.35,7.73,611.13
44504.5,13.43,7.83,0.83,1.58,1.59,610.38
44504.54,16.87,7.86,1.06,1.84,1.12,609.49
44504.58,17.52,8.35,1.29,2.04,0.99,608.49
44504.62,18.03,8.43,1.28,2.3,0.11,607.65
44504.67,18.71,7.93,1.07,2.8,0.04,607.27
44504.71,17.85,8.33,1.11,0.21,0.41,607.67
44504.75,15.58,6.67,1.54,0.42,1.13,608.15
44504.79,15.35,7.36,2.01,0.46,2.24,607.97
44504.83,14.74,7.78,2.12,0.63,4,609.28
44504.88,13.85,8.25,1.96,0.58,5.36,609.56
44504.92,12.94,8.61,1.61,0.65,6.88,609.97
44504.96,10.36,8.18,1.31,0.69,8.16,610.23
44505,10.02,8.27,1.13,0.65,9.12,610.35
44505.04,9.56,8.43,0.98,0.44,9.68,610.15
44505.08,9.39,8.29,0.74,3.08,8.96,610.11
44505.12,9.33,8.5,0.62,2.46,10,609.91
44505.17,8.44,8.19,0.53,2.03,10,609.86
44505.21,8.59,8.16,0.63,1.85,10,609.5
44505.25,7.73,7.57,1.05,1.21,10,609.8
44505.29,7.44,7.2,1.2,1.02,8.4,609.65
44505.33,7.74,7.36,0.87,1.13,9.84,609.74
44505.38,6.52,6.44,0.64,1.36,4.24,610.47
44505.42,12,9.19,0.51,1.77,2.71,610.48
44505.46,13.29,8.23,0.28,1.9,2.53,610.31
44505.5,14.8,8.53,0.34,2.13,1.41,609.99
44505.54,19.16,8.65,0.64,1.93,1.21,609.15
44505.58,20.1,8.47,0.79,2.02,0.01,608.03
44505.62,20.63,8.14,0.81,2.34,0,607.4
44505.67,20.83,7.54,0.8,2.74,0,607.19
44505.71,20.21,8.02,1.05,0.15,0,607.23
44505.75,17.41,4.86,1.32,0.38,0.03,607.17
44505.79,16.42,6.37,1.81,0.52,0.08,607.89
44505.83,15.84,7.49,1.91,0.54,0.67,608.69
44505.88,15.06,8.76,1.83,0.61,4,609.15
44505.92,14.01,9.79,1.57,0.64,9.04,609.74
44505.96,10.99,9.86,1.35,0.69,9.44,610.07
44506,10.74,10.08,1.2,0.65,9.68,610.3
44506.04,10.24,9.94,1.01,0.57,10,610.05
44506.08,10.14,9.82,0.75,0.33,10,609.63
44506.12,10.13,10.05,0.7,2.86,10,609.6
44506.17,9.01,8.98,0.73,2.52,10,609.26
44506.21,9.09,9.04,0.71,2.32,10,609.32
44506.25,8.66,8.29,1.19,1.33,10,609.13
44506.29,8.74,8.6,1.04,1.13,9.12,609.26
44506.33,8.59,8.48,0.52,2.18,8.72,609.57
44506.38,7.36,7.23,0.81,2.88,8.96,610.13
44506.42,11.6,9.16,0.93,0.26,9.76,610.68
44506.46,11.88,9.6,1.31,0.55,9.92,610.76
44506.5,12.67,9.22,1.33,0.47,10,610.5
44506.54,15.5,9.42,1.51,0.5,10,609.9
44506.58,15.49,9.55,1.71,0.48,10,609.26
44506.62,15.1,10.14,2.01,0.45,9.76,609.1
44506.67,14.52,10.89,2.24,0.62,9.28,609.29
44506.71,14.19,11.27,2.16,0.78,7.44,609.79
44506.75,10.87,8.85,1.33,0.88,6.85,609.73
44506.79,11.61,10.17,1.22,0.63,9.57,610.33
44506.83,12.27,10.6,1,0.76,10,611.04
44506.88,12.88,11.15,1.27,0.82,10,611.69
44506.92,11.98,10.73,1.38,0.69,10,612.28
44506.96,8.96,8.29,1.74,0.97,10,612.91
44507,7.7,6.77,2.25,0.97,10,613.43
44507.04,6.17,5,2.58,0.98,10,614.05
44507.08,5.2,3.67,2.54,1,10,614.71
44507.12,4.61,3.32,2.36,1.04,10,615.78
44507.17,2.36,1.72,2.06,1.09,10,616.2
44507.21,1.48,0.46,1.94,1.17,10,616.6
44507.25,2.62,1.72,1.79,0.88,10,615.61
44507.29,2.76,1.58,1.96,1.08,9.97,616.38
44507.33,2.53,1.15,2.18,1.31,9.92,617.67
44507.38,2.02,0.41,2.12,1.3,9.9,618.57
44507.42,2.83,-0.72,2.03,1.23,9.81,619.3
44507.46,2.53,-1,1.98,1.13,9.99,619.75
44507.5,2.33,-1.64,1.99,1.09,9.76,620.08
44507.54,2.77,-2.72,2.02,1.09,9.99,619.88
44507.58,2.85,-3.75,1.84,1.05,9.37,619.29
44507.62,3.28,-4.23,1.65,0.99,9.7,619.25
44507.67,2.79,-5.84,1.49,0.98,9.7,619.08
44507.71,3.01,-7.12,1.36,0.94,9.18,619.18
44507.75,1.45,-7.46,1.51,0.5,9.16,619.13
44507.79,2.1,-6.45,1.41,0.54,8.81,618.98
44507.83,2.19,-6.72,1.28,0.54,8.58,619.98
44507.88,2.32,-7.23,1.2,0.54,8.57,619.85
44507.92,2.18,-6.67,1.14,0.7,8.11,620.2
44507.96,1.68,-7.54,0.92,0.65,8.23,620.5
44508,1.75,-7.99,0.73,0.78,8.57,620.51
44508.04,1.61,-7.63,0.64,1.14,8.8,620.12
44508.08,1.8,-7.78,0.56,1.39,9.11,619.71
44508.12,2.03,-7.39,0.39,1.78,8.95,619.33
44508.17,2.09,-7.17,0.06,1.78,9.35,618.66
44508.21,2.16,-7,0.22,1.86,8.65,618.21
44508.25,2.33,-6.82,0.67,1.44,7.83,618.16
44508.29,2.46,-6.75,0.65,1.64,7.87,617.57
44508.33,2.49,-6.92,0.79,1.81,9.04,618.03
44508.38,2.39,-6.73,0.72,1.56,5.27,618.01
44508.42,5.67,-5.61,0.47,1.69,6.35,617.91
44508.46,6.19,-4.92,0.57,2.15,5.51,617.63
44508.5,6.21,-4.37,0.59,2.38,4.84,616.83
44508.54,9.68,-2.58,0.9,2.77,3.65,615.98
44508.58,9.88,-1.97,1.23,3.05,2.85,614.88
44508.62,10.02,-1.35,1.51,0.09,3.51,614.53
44508.67,10.48,-0.21,1.69,0.13,5.69,614.23
44508.71,9.93,-0.28,1.98,0.31,7.09,614.32
44508.75,5.78,-1.43,1.74,0.55,3.93,614.25
44508.79,5.61,-1.1,1.18,0.67,2.67,614.83
44508.83,4.4,-0.59,1.26,0.67,2.44,615.92
44508.88,4.49,-0.7,1.37,0.72,4.56,616.06
44508.92,3.08,-0.52,0.98,0.75,7.84,616.94
44508.96,1.98,-0.88,1.28,0.65,9.27,617.39
44509,2.3,-0.44,1.12,0.59,9.81,617.27
44509.04,1.82,-0.52,0.93,0.43,9.49,616.91
44509.08,2.06,-0.24,0.86,0.22,9.07,616.56
44509.12,1.83,-0.47,0.74,0.14,9.57,616.16
44509.17,2.08,-0.27,0.71,0.32,9.08,615.88
44509.21,2.04,-0.15,0.83,0.49,9,615.94
44509.25,1.86,0.19,0.74,2.61,8.67,616.13
44509.29,1.9,0.11,1.14,0.4,9.79,616.23
44509.33,1.96,0.01,1.21,0.62,9.01,616.55
44509.38,1.41,-0.39,1.16,0.75,8.48,617.07
44509.42,3.16,0.01,1.31,0.88,8.37,617.4
44509.46,2.93,-0.29,1.37,0.92,9.27,617.64
44509.5,3.15,-0.59,1.37,0.89,9.61,617.2
44509.54,4.87,-0.81,1.44,0.83,8.35,616.59
44509.58,4.6,-0.84,1.55,0.73,9.47,615.91
44509.62,4.73,-0.7,1.51,0.69,9.47,615.75
44509.67,4.87,-0.93,1.3,0.61,9.17,615.86
44509.71,5.3,-1.11,1.08,0.47,9.57,616.13
44509.75,2.97,-1.45,0.95,0.39,8.99,616.32
44509.79,2.99,-0.56,0.9,0.76,8.25,616.81
44509.83,3.76,-1.12,0.86,0.94,7.69,617.16
44509.88,3.9,-1.08,0.89,0.95,7.39,617.42
44509.92,4.04,-0.61,0.48,1.07,7.64,618.03
44509.96,3.42,-1.78,0.27,1.08,8.9,618.49
44510,3.71,-1.72,0.2,1.59,8.45,618.33
44510.04,3.61,-1.64,0.17,0.86,8.57,618.21
44510.08,3.64,-1.47,0.23,1.28,8.31,617.76
44510.12,3.77,-1.02,0.55,1.22,8.48,617.45
44510.17,3.49,-1.28,0.78,1.16,8.35,616.79
44510.21,3.65,-0.15,1.06,1.27,8.47,616.62
44510.25,2.96,-0.04,0.82,1.35,9.03,616.14
44510.29,3.07,-0.04,1.26,1.17,8.61,615.95
44510.33,3.61,-0.59,1.07,1.27,7.79,616.17
44510.38,3.43,-0.36,0.6,1.55,6.29,616.31
44510.42,8.66,1.19,0.4,2.76,5.75,616.29
44510.46,8.78,1.43,0.78,0.11,5.28,616.25
44510.5,9.05,1.41,0.85,0.03,4.66,615.67
44510.54,12.28,2.56,0.87,0.07,7.87,614.7
44510.58,12.68,2.34,1.17,0.21,8.8,613.78
44510.62,12.58,2.16,1.53,0.26,9.29,613.25
44510.67,12.52,2.39,1.83,0.38,9.27,613.31
44510.71,11.67,2.1,1.74,0.47,9.57,613.27
44510.75,8.01,0.61,1.56,0.72,8.46,612.88
44510.79,7.79,1.07,1.97,0.84,7.61,613.68
44510.83,7.5,1.91,1.24,0.68,6.81,614.41
44510.88,6.85,1.89,1.69,0.68,5.97,614.4
44510.92,6.62,1.01,1.15,0.74,5.93,615.36
44510.96,4.61,0.78,1.1,0.36,4.27,615.32
44511,4.31,0.77,0.83,0.15,5.17,615.14
44511.04,3.95,1.01,0.59,0.05,5.81,614.89
44511.08,4.04,1.11,0.52,2.97,7.01,614.67
44511.12,3.86,1.07,0.59,3.12,7.51,614.04
44511.17,3.83,1.37,0.57,0.3,8.36,613.81
44511.21,3.33,1.14,0.67,0.38,9.8,613.68
44511.25,4.32,1.6,0.65,2.97,7.99,613.47
44511.29,4.22,1.2,0.9,0.21,7.61,613.93
44511.33,4.05,1.25,1.07,0.45,9.89,613.96
44511.38,3.6,1.3,1.34,0.71,9.96,614.56
44511.42,5.4,2.61,1.51,0.7,8.8,614.98
44511.46,5.31,2.37,1.5,0.61,8.84,615.31
44511.5,4.78,2.12,1.59,0.61,8.73,615.11
44511.54,5.76,2.86,1.58,0.6,8.43,614.28
44511.58,5.35,2.54,1.51,0.64,8.73,613.94
44511.62,5,2.39,1.44,0.66,9.27,613.47
44511.67,5.55,2.46,1.49,0.69,8.72,613.87
44511.71,4.87,1.77,1.45,0.64,9.36,613.98
44511.75,3.37,0.79,1.47,0.37,7.92,613.95
