$ met, >=6 hours missing data filled with DLS_2011_2015_met.csv,,,,,
2021,,,,,,
jday,tem,dew,windforce,windangle,cloud,pressure
44215.67,6.04,-0.29,1.08,0.42,8.2,578.32
44215.71,6.94,-0.68,1.03,0.71,6.46,578.51
44215.75,5.97,-1.31,0.18,1.54,1.46,578.65
44215.79,5.94,-1.17,0.58,1.65,0.71,578.96
44215.83,4.9,-1.23,0.59,1.47,1.29,579.61
44215.88,4.37,-0.86,0.5,1.38,1.89,579.67
44215.92,3.33,-0.82,0.45,1.33,3.91,579.97
44215.96,1.19,-1.57,0.46,1.46,4.03,580.28
44216,0.76,-1.74,0.44,1.49,3.93,580.38
44216.04,0.14,-1.99,0.37,1.56,4.86,580.37
44216.08,0.34,-1.9,0.25,1.72,4.91,580.38
44216.12,-0.06,-1.96,0.37,1.91,5.14,580.28
44216.17,-0.75,-1.97,0.55,2.23,6.73,580.33
44216.21,-0.48,-1.92,0.58,2.19,5.81,580.23
44216.25,-0.12,-1.7,0.91,1.36,8.51,580.34
44216.29,0.06,-1.58,0.8,1.37,9.2,580.9
44216.33,-0.28,-1.77,0.55,1.16,8.01,581.28
44216.38,-0.72,-1.99,0.32,1.09,8.13,581.47
44216.42,0.93,-0.99,0.38,0.33,8.04,581.64
44216.46,0.72,-0.99,0.59,2.8,8.58,581.96
44216.5,0.41,-1.07,0.84,2.68,8.83,581.95
44216.54,2.33,-0.54,1.09,2.79,8.5,581.25
44216.58,2.22,-0.73,1.25,2.97,8.8,580.74
44216.62,1.81,-0.76,1.32,3.12,9.09,580.2
44216.67,0.22,-0.95,1.35,0.04,8.71,580.16
44216.71,-0.01,-1.37,1.24,0.21,8.79,580.41
44216.75,-1.21,-2.04,1.12,0.49,8.97,581
44216.79,-0.96,-1.83,1.12,0.52,8.68,581.33
44216.83,-1.09,-2.07,1.04,0.92,8.61,582
44216.88,-0.93,-2.01,1.02,0.88,8.98,582.03
44216.92,-0.87,-1.87,0.94,0.8,9.1,582.46
44216.96,-1.99,-2.16,0.89,0.86,9.23,582.62
44217,-1.86,-2.11,1.06,0.86,9.49,582.85
44217.04,-1.68,-2.09,1.01,0.81,9.42,582.58
44217.08,-1.37,-2.16,0.89,0.82,9.32,582.69
44217.12,-1.31,-2.27,0.96,0.86,9.24,582.67
44217.17,-1.99,-2.65,1.01,0.81,9.72,582.54
44217.21,-1.91,-2.68,0.9,0.96,9.4,582.54
44217.25,-1.7,-2.61,1,1.08,9.93,582.55
44217.29,-1.68,-2.54,0.52,1.3,9.95,582.76
44217.33,-1.16,-2.35,0.61,1.26,9.02,583.44
44217.38,-1.74,-2.57,0.63,1.21,9.68,583.84
44217.42,0.08,-1.93,0.68,1.02,9.89,584.15
44217.46,-0.49,-2.04,0.81,0.82,9.9,584.47
44217.5,-1.04,-2.06,0.94,0.86,9.99,584.43
44217.54,0.92,-1.1,1.04,0.82,10,583.86
44217.58,0.44,-1.05,1.13,0.84,9.92,583.22
44217.62,0.48,-0.93,1.08,0.89,9.52,582.79
44217.67,0.74,-0.79,1.13,0.93,9.14,582.81
44217.71,0.72,-0.62,1.19,1.07,9.34,583.02
44217.75,-1.27,-1.37,1.21,1.2,9.16,583.74
44217.79,-0.58,-1.04,1.12,1.13,6.83,583.9
44217.83,-0.21,-1.06,0.76,1.51,8.33,584.45
44217.88,0.3,-0.89,0.76,1.84,9.52,584.42
44217.92,-0.09,-1.47,0.88,1.9,9.26,584.65
44217.96,-1.39,-2.04,0.79,2.01,9.09,584.65
44218,-1.12,-1.86,0.71,2.17,8.1,584.67
44218.04,-1.18,-1.88,0.66,2.46,8.74,584.49
44218.08,-0.98,-1.89,0.63,2.52,8.4,584.28
44218.12,-1.09,-2.02,0.74,2.41,8.25,584.07
44218.17,-1.71,-2.69,0.72,2.53,8.34,583.86
44218.21,-2.28,-3.52,0.87,2.39,9.09,583.82
44218.25,-3.13,-4.58,1.05,2.62,9.36,583.79
44218.29,-2.88,-4.24,0.91,2.82,9.36,584.09
44218.33,-3.26,-4.84,1.1,3.07,7.22,584.36
44218.38,-3.81,-4.96,1.32,2.93,1.69,584.33
44218.42,0.72,-2.2,1.08,3.02,0,584.44
44218.46,0.1,-1.67,1.29,3.09,0.06,584.46
44218.5,0.76,-2.25,1.34,0.06,0.36,584.24
44218.54,4.63,-1.49,1.36,0.14,0,583.23
44218.58,4.66,-1.24,1.42,0.13,0.18,582.39
44218.62,4.45,-1.25,1.53,0.16,0.12,581.68
44218.67,5.82,-0.65,1.4,0.18,0,581.58
44218.71,5.44,-0.63,1.72,0.07,0,581.7
44218.75,0.77,-1.94,1.74,3.02,0,581.88
44218.79,2.87,-2.33,1.82,3.03,0,581.82
44218.83,2.04,-2.25,2.19,3.01,0,582.34
44218.88,1.59,-2.38,2.24,2.91,0,582.47
44218.92,0.04,-3.1,2.19,2.85,0,582.96
44218.96,-5.51,-6.37,2.11,2.81,0.54,582.8
44219,-7.63,-8.29,2.01,2.79,2.46,582.97
44219.04,-8.64,-9.6,1.66,2.86,4.51,582.64
44219.08,-8.74,-10.05,1.59,2.89,5.87,582.24
44219.12,-8.35,-10.16,2.12,2.85,5.95,581.75
44219.17,-8.82,-10.1,1.95,2.88,5.96,581.16
44219.21,-8.21,-9.93,2.08,2.87,6.13,580.66
44219.25,-8.68,-9.96,2.16,2.94,6.03,580.36
44219.29,-8.85,-10.37,2.34,2.91,6.02,579.99
44219.33,-8.85,-10.55,2.48,2.84,6,580.29
44219.38,-7.74,-9.38,1.78,2.85,6.02,580.23
44219.42,-2.24,-5.18,2.1,2.89,6.05,580.41
44219.46,-0.98,-3.29,1.9,2.92,6.02,580.47
44219.5,-0.09,-2.03,1.71,2.91,3.31,580.08
44219.54,3.8,-0.05,1.41,2.85,0.38,579.33
44219.58,3.8,0.59,1.24,2.89,0.14,578.49
44219.62,3.94,1.04,0.68,2.79,1.11,578.15
44219.67,4.67,1.74,1.35,2.85,1.49,577.97
44219.71,4.1,1.71,1.1,2.72,1.55,578.16
44219.75,2.92,0.42,1.06,2.77,2.4,578.58
44219.79,4.2,1.19,0.91,2.59,2.65,578.43
44219.83,3.86,1.19,1.14,2.66,3.06,578.78
44219.88,3.72,1.3,1.08,2.36,4.12,579.2
44219.92,3.58,1.46,0.87,2.14,4.06,579.6
44219.96,0.82,0.22,0.81,2.03,4,579.79
44220,0.42,-0.19,0.63,2.05,4.12,580.1
44220.04,-0.09,-0.63,0.41,1.59,4.36,580.09
44220.08,-0.21,-0.8,0.36,1.15,7.18,579.63
44220.12,-0.42,-1.18,0.36,1.42,10,579.41
44220.17,-1.05,-1.63,0.4,1.97,10,578.88
44220.21,-0.94,-1.71,0.38,2.27,8.32,578.5
44220.25,-1.7,-2.37,0.55,2.77,10,578.72
44220.29,-1.6,-2.59,0.5,2.97,7,578.35
44220.33,-1.6,-2.46,0.51,2.66,5.92,578.66
44220.38,-1.32,-2.68,0.28,1.77,7.42,579.24
44220.42,1.84,-0.7,0.42,2.24,7,579.27
44220.46,1.84,-0.25,0.32,2.51,5.8,579.82
44220.5,2,0.17,0.15,0.28,5.06,579.51
44220.54,4.51,0.97,0.24,2.04,4.96,578.99
44220.58,5.34,2.27,0.36,1.96,6.94,578.26
44220.62,5.33,2.48,0.46,1.22,7.66,577.81
44220.67,6.76,2.82,0.37,0.89,6.47,577.77
44220.71,6.91,2.45,0.04,2.87,4.36,578.13
44220.75,5.06,1.81,0.95,0.22,5,578.33
44220.79,5.52,2.64,1.12,0.75,3.11,578.56
44220.83,4.88,2.89,1.48,0.68,4.53,579.57
44220.88,4.12,2.83,1.48,0.55,9.67,580.24
44220.92,3.01,1.99,1.56,0.6,10,580.82
44220.96,1.35,0.93,1.61,0.73,10,581.38
44221,0.95,0.37,1.67,0.76,10,581.76
44221.04,0.04,-0.17,1.62,0.8,10,582.53
44221.08,-0.47,-0.68,1.7,0.88,10,582.73
44221.12,-0.84,-1.21,1.51,0.93,10,583.23
44221.17,-1.85,-1.89,0.87,1.12,10,583.5
44221.21,-0.99,-1.22,0.87,1.13,10,583.83
44221.25,-1.79,-1.85,1.1,0.96,9.94,584.1
44221.29,-1.24,-1.3,1.21,0.78,10,584.34
44221.33,-1.29,-1.34,1.36,0.83,10,585.06
44221.38,-0.84,-0.84,1.21,0.81,10,585.68
44221.42,0.03,-1.05,1.39,0.82,9.94,586.13
44221.46,-0.11,-0.66,1.37,0.69,9.94,586.53
44221.5,-0.58,-1.35,1.47,0.65,9.76,586.65
44221.54,0.11,-1.41,1.4,0.7,9.68,585.97
44221.58,-0.57,-1.86,1.35,0.69,9.54,585.31
44221.62,-1.15,-2.51,1.29,0.65,9.36,584.61
44221.67,0.01,-2.35,1.21,0.69,9.85,584.4
44221.71,0.17,-2.18,1.1,0.73,9.91,584.28
44221.75,-2.28,-2.31,1.35,0.29,8.95,584.14
44221.79,-1.69,-1.72,1.15,0.69,7.86,583.86
44221.83,-1.61,-1.65,1.55,0.65,8.88,584.45
44221.88,-0.72,-1,1.46,0.68,9.02,584.63
44221.92,-0.88,-1.14,1.55,0.78,8.71,584.97
44221.96,-1.89,-1.94,1.56,0.82,9.2,585.05
44222,-1.46,-1.87,1.44,0.79,8.4,585.12
44222.04,-1.78,-2.08,1.23,0.91,8.38,585.08
44222.08,-1.89,-2.53,0.9,1.09,8.22,584.82
44222.12,-2.28,-2.86,0.49,1.7,8.21,584.53
44222.17,-3.2,-3.52,0.6,2.07,8.17,584.2
44222.21,-3.28,-3.86,0.61,2.12,9.19,583.91
44222.25,-4.98,-5.72,0.7,2.81,8.35,583.58
44222.29,-4.92,-5.92,0.58,2.61,8.77,583.35
44222.33,-4.65,-5.76,0.64,2.12,9.26,583.74
44222.38,-4.49,-5.39,0.62,1.4,9.37,584
44222.42,-1.53,-3.95,0.68,1.09,9.15,584.44
44222.46,-2.18,-3.8,0.63,0.57,7.93,584.31
44222.5,-2.36,-3.96,0.54,0.09,9.17,584.26
44222.54,0.43,-2.86,0.52,2.81,8.93,583.28
44222.58,0.32,-2.46,0.64,2.64,8.46,582.39
44222.62,0.52,-2.14,0.8,2.83,6.12,581.64
44222.67,1.56,-1.63,1.08,0.06,5.6,581.12
44222.71,1.51,-1.31,1.31,0.49,4.34,580.81
44222.75,-0.86,-2.48,1.34,0.57,2.97,580.79
44222.79,-0.33,-1.67,1.62,0.86,3.1,581.05
44222.83,-0.61,-1.49,1.5,0.8,4.99,581.61
44222.88,-0.93,-1.68,1.25,0.98,4.71,581.82
44222.92,-0.96,-1.9,1.21,1.03,7.82,582.06
44222.96,-2.17,-2.44,1.34,1.03,9.64,582.29
44223,-2.33,-2.51,1.34,1.11,9.48,582.51
44223.04,-2.43,-2.63,1.38,1.03,9.68,582.45
44223.08,-2.25,-2.77,1.28,1.03,9.75,582.41
44223.12,-2.6,-3.35,1.2,1.1,9.76,582.32
44223.17,-3.91,-4.22,0.95,1.24,9.84,582.29
44223.21,-3.81,-4.09,0.91,1.29,9.9,582.1
44223.25,-4.3,-4.92,0.65,1.23,9.15,582.04
44223.29,-3.92,-4.36,0.53,1.62,9.59,582.28
44223.33,-4.26,-4.81,0.39,0.98,9.81,582.76
44223.38,-3.84,-4.25,0.61,1.3,9.83,583.28
44223.42,-0.89,-2.78,0.59,0.69,9.25,583.65
44223.46,-0.75,-2.8,0.88,0.28,9.01,584.03
44223.5,-0.9,-2.88,1,0.35,8.82,584.21
44223.54,1.48,-2.34,1.15,0.35,9.44,583.62
44223.58,1.13,-2.14,1.34,0.3,8.78,583.22
44223.62,1.09,-1.8,1.47,0.34,9.15,583.17
44223.67,0.99,-1.34,1.56,0.43,8.65,583.07
44223.71,0.73,-1.03,1.61,0.54,7.8,583.54
44223.75,-1.61,-2.33,1.79,0.57,7.76,583.95
44223.79,-2.13,-2.6,1.52,0.8,8.18,584.5
44223.83,-1.66,-2.28,1.88,0.81,8.81,585.74
44223.88,-1.69,-2.39,1.63,0.9,9.56,586.33
44223.92,-1.81,-2.18,1.53,0.92,9.62,587.11
44223.96,-3.45,-3.46,1.46,1.02,9.75,587.48
44224,-3.1,-3.41,1.25,1.18,9.75,588.03
44224.04,-2.59,-2.81,0.97,1.45,9.58,588.24
44224.08,-2.27,-2.84,1,1.87,9.89,588.22
44224.12,-2.06,-2.78,1.07,2.17,9.8,588.28
44224.17,-2.83,-3.77,1.06,2.29,9.45,588.14
44224.21,-2.75,-3.44,1.05,2.37,7.92,587.78
44224.25,-3.85,-5.13,1.07,2.62,9.02,587.53
44224.29,-3.87,-5.17,1.08,2.78,9.31,587.32
44224.33,-4.08,-5.36,0.94,2.8,9.19,587.79
44224.38,-4.76,-6.03,0.82,2.74,9.17,588.16
44224.42,-0.93,-3.1,0.47,2.81,8.77,588.73
44224.46,-1.06,-2.75,0.43,2.57,9.08,588.53
44224.5,-1.07,-3.73,0.76,2.75,9.66,588.36
44224.54,2.24,-2.17,0.72,3.01,7.83,587.69
44224.58,2.01,-2.21,0.74,3.1,8.92,586.62
44224.62,1.52,-2.25,1.03,0.27,9.37,586.2
44224.67,1.81,-1.79,1.28,0.31,9.48,585.72
44224.71,1.17,-1.11,1.34,0.39,8.32,585.69
44224.75,-1.69,-2.48,1.16,0.31,5.26,585.33
44224.79,-1.1,-1.91,1.34,0.69,5.3,585.54
44224.83,-0.6,-1.83,1.44,0.7,7.97,586.01
44224.88,-0.69,-2.22,1.18,0.6,8.38,586.34
44224.92,-0.71,-2.2,0.94,1.04,8.44,586.4
44224.96,-2.05,-2.55,0.78,1.4,8.45,586.38
44225,-2.37,-2.99,0.5,2,8.15,586.24
44225.04,-2.49,-3.16,0.46,2.24,8.57,586.05
44225.08,-2.05,-3,0.31,2.56,8.63,585.75
44225.12,-2.09,-3.09,0.49,2.74,8.71,585.14
44225.17,-2.8,-3.22,0.61,2.77,8.54,584.74
44225.21,-2.6,-3.38,0.72,2.78,8.65,584.13
44225.25,-2.85,-3.43,1.04,2.99,9.66,584.04
44225.29,-2.74,-3.5,0.88,2.81,9.81,583.56
44225.33,-2.93,-3.8,0.89,2.47,9.68,583.95
44225.38,-3.01,-3.54,0.93,2.31,9.54,584
44225.42,0.16,-1.66,0.57,2.15,6.28,584.22
44225.46,0.19,-1.61,0.31,1.52,4.8,584.14
44225.5,0.45,-1.22,0.26,0.01,4.66,583.91
44225.54,3.13,-0.19,0.61,2.77,4.78,583.1
44225.58,3.15,0.01,0.63,2.56,5.02,582.22
44225.62,3.05,0.97,0.7,2.92,4.32,581.66
44225.67,3.38,1,1.29,0.29,5.73,581.25
44225.71,2.61,0.97,1.35,0.35,5.3,581.5
44225.75,-0.57,-0.8,1.69,0.41,4.26,581.33
44225.79,-0.91,-0.91,1.8,0.46,6.62,582.03
44225.83,-0.76,-0.84,1.73,0.55,8.31,583.08
44225.88,-0.92,-1.27,1.68,0.6,8.84,583.44
44225.92,-1.32,-1.67,1.59,0.63,9.81,584.17
44225.96,-3.21,-3.21,1.45,0.62,9.69,584.38
44226,-3.15,-3.15,1.31,0.64,9.9,584.63
44226.04,-3.12,-3.12,1.22,0.6,9.85,584.49
44226.08,-3.24,-3.32,1.23,0.56,9.77,584.54
44226.12,-2.36,-2.53,1.08,0.66,9.81,584.53
44226.17,-3.91,-4.02,0.93,0.78,9.74,584.34
44226.21,-3.09,-3.25,0.73,0.71,9.75,584.3
44226.25,-2.67,-3.05,0.45,0.88,9.78,584.65
44226.29,-2.72,-3.29,0.56,0.6,9.28,584.21
44226.33,-3.38,-3.95,0.51,0.82,9.03,584.82
44226.38,-3.42,-3.6,0.63,0.65,9.29,585.28
44226.42,-0.03,-2.47,0.93,0.16,8.91,585.55
44226.46,-0.12,-2.53,0.98,3.03,9.37,585.47
44226.5,-0.38,-2.49,0.89,2.72,8.7,585.17
44226.54,1.73,-2.28,0.9,2.54,9.02,584.33
44226.58,2.15,-1.92,1.02,2.43,8.82,583.55
44226.62,2.14,-1.6,1.36,2.8,8.29,582.8
44226.67,2.19,-1.39,1.63,3.07,7.22,582.47
44226.71,1.99,-1.26,1.75,0.09,9.31,582.56
44226.75,-0.11,-1.9,1.47,0.3,7.46,582.59
44226.79,-0.28,-1.48,1.7,0.5,4.52,582.83
44226.83,-0.22,-1.3,1.8,0.67,5.28,583.39
44226.88,-0.01,-0.98,1.61,0.58,8.4,583.76
44226.92,-0.3,-1.24,1.38,0.72,9.58,583.97
44226.96,-2.1,-2.1,1.44,0.77,9.77,584.19
44227,-2.31,-2.32,1.32,0.8,9.77,584.47
44227.04,-2.31,-2.31,1.11,0.85,9.62,584.26
44227.08,-2.48,-2.48,0.92,1.05,9.26,584.36
44227.12,-2.43,-2.54,0.91,1.2,9.47,584.18
44227.17,-2.7,-2.93,0.86,1.43,8.75,584.1
44227.21,-2.78,-3.24,0.78,1.37,8.18,583.86
44227.25,-3.11,-3.69,0.84,1.08,8.68,584.02
44227.29,-3.09,-3.79,0.78,1.33,9.23,583.93
44227.33,-3.86,-4.26,0.68,1.28,8.18,584.28
44227.38,-3.78,-4.43,0.7,1.16,8.48,584.5
44227.42,-0.77,-3.5,0.36,0.38,6.02,584.64
44227.46,-0.45,-3.12,0.52,2.96,5.14,584.66
44227.5,-0.48,-2.99,0.68,2.32,8.01,584.32
44227.54,2.27,-3.01,0.76,2.01,7.23,583.54
44227.58,2.55,-2.9,0.77,2.86,7.98,582.74
44227.62,2.23,-2.45,1.3,0.15,7.19,582.04
44227.67,3.36,-1.47,1.44,0.34,6.76,581.88
44227.71,3.34,-0.86,1.32,0.37,8.19,581.89
44227.75,-0.17,-2.1,1.49,0.8,7.73,582.79
44227.79,0.47,-1.78,1.49,0.87,8.15,582.86
44227.83,0.25,-1.64,1.44,0.73,6.29,583.75
44227.88,-0.1,-1.44,1.23,1.28,9.84,584.11
44227.92,-0.36,-1.13,1.14,1.52,9.46,584.77
44227.96,-2.05,-2.08,0.96,1.49,9.6,585.05
44228,-1.98,-2.49,0.79,1.55,9.47,585.3
44228.04,-2.69,-2.87,0.65,2.26,10,585.36
44228.08,-2.74,-2.94,0.71,2.69,10,585.39
44228.12,-3.25,-3.66,0.97,2.95,9.99,585.13
44228.17,-3.88,-4.47,1.21,2.97,8.24,584.94
44228.21,-4.29,-5.26,1.34,2.94,6.23,584.46
44228.25,-7.68,-8.61,1.4,2.93,9.72,584.52
44228.29,-7.46,-8.9,1.6,2.8,9.75,584.15
44228.33,-7.64,-8.76,1.55,2.76,9.8,584.87
44228.38,-5.91,-6.67,1.27,2.78,9.93,585.17
44228.42,0.06,-2.02,1.27,2.78,9.8,585.52
44228.46,0.77,-0.54,0.86,2.59,3.97,585.65
44228.5,1.46,0.03,0.44,1.92,1.81,585.34
44228.54,6.4,0.41,0.26,1.16,3.4,584.74
44228.58,6.95,0.28,0.61,0.13,6.5,584.02
44228.62,7.2,0.76,1.15,0.02,8.15,583.46
44228.67,7.64,1.72,1.4,0.05,8.42,583.32
44228.71,7.14,2.09,1.36,0.3,8.53,583.34
44228.75,1.69,-0.42,1.48,0.57,5.8,583.06
44228.79,2.67,0.69,1.7,0.66,2.55,583.49
44228.83,2.08,0.24,1.75,0.78,3.51,584.16
44228.88,1.67,0.06,1.63,0.82,9.4,584.73
44228.92,1.79,0,1.41,0.83,9.13,585.23
44228.96,-0.03,-0.43,1.23,0.98,9.57,585.59
44229,-0.05,-0.81,1.05,1.2,9.66,585.83
44229.04,-0.51,-1.02,0.93,1.33,9.64,585.72
44229.08,-0.27,-0.94,0.86,1.31,9.64,585.55
44229.12,-0.24,-1.01,0.83,1.42,9.46,585.2
44229.17,-0.9,-1.33,0.71,1.63,9.7,585.42
44229.21,-1.11,-1.81,0.68,1.93,9.94,585.18
44229.25,-1.28,-1.92,0.7,2.73,9.82,585.18
44229.29,-1.24,-2.09,0.85,2.98,10,585.39
44229.33,-1.88,-2.93,0.83,2.92,9.99,585.62
44229.38,-1.81,-2.98,0.81,2.9,9.91,586.06
44229.42,2.25,-0.51,0.63,3.07,8.01,586.26
44229.46,2.3,-0.14,0.22,0.66,5.3,586.65
44229.5,2.77,0.28,0.18,2.79,5.12,586.36
44229.54,6.12,1.57,0.57,2.66,4.28,585.74
44229.58,5.75,1.87,0.68,2.79,6.03,584.98
44229.62,5.31,1.85,1.29,0.22,7.22,584.28
44229.67,4.62,2.43,1.63,0.42,7.58,584.22
44229.71,4.24,2.59,1.57,0.44,8.49,584.27
44229.75,1.1,0.61,1.1,0.46,7.19,584.37
44229.79,1.29,0.59,1.62,0.57,9.92,584.61
44229.83,2.45,1.31,1.42,0.8,9.95,585.41
44229.88,2.49,1.16,1.34,0.81,9.99,585.71
44229.92,2.39,1.11,0.92,0.88,9.83,586.04
44229.96,0.25,0.06,0.65,1.05,9.95,586.25
44230,0.24,-0.23,0.35,2.11,9.96,586.23
44230.04,-0.3,-0.81,0.5,3.06,9.94,585.88
44230.08,-0.41,-1.11,0.83,3.03,9.94,585.48
44230.12,-0.61,-1.48,1.02,3.02,9.94,585.24
44230.17,-2.19,-2.65,1.25,2.96,9.82,584.81
44230.21,-1.57,-2.5,1.37,2.9,9.37,584.67
44230.25,-2.32,-2.88,1.67,2.92,7.04,584.43
44230.29,-2.63,-3.36,1.86,2.88,6.33,584.43
44230.33,-4.48,-5.17,1.88,2.81,6.81,584.95
44230.38,-3.66,-4.26,1.51,2.77,6.78,585.47
44230.42,3.28,0.92,1.23,2.6,1.82,585.83
44230.46,4.6,0.75,0.52,2.13,0.57,586.12
44230.5,6.05,-0.12,0.25,0.88,3.22,585.87
44230.54,9.48,0.51,0.85,0,3.73,585.21
44230.58,8.13,2.37,1.32,0.08,3.54,584.64
44230.62,8.88,2.66,1.63,0.25,4.71,584.04
44230.67,8.35,3.48,1.88,0.38,5.4,584.15
44230.71,7.52,4.03,1.76,0.39,5.64,584.05
44230.75,2.8,1.85,1.45,0.4,5.52,584.26
44230.79,2.63,2.16,1.72,0.46,9.97,584.44
44230.83,2.72,2,1.55,0.52,9.95,585.06
44230.88,2.74,1.83,1.49,0.55,10,585.55
44230.92,2.53,1.91,1.26,0.65,10,585.85
44230.96,1.08,0.89,1.21,0.67,10,586
44231,0.49,-0.01,1.01,0.84,10,585.86
44231.04,0,-0.37,0.82,0.9,10,585.7
44231.08,0.09,-0.48,0.65,1.07,10,585.2
44231.12,0.11,-0.66,0.45,1.16,9.88,585
44231.17,-0.62,-1.08,0.29,1.18,10,584.7
44231.21,0.08,-0.57,0.3,2.45,10,584.41
44231.25,-0.42,-0.77,0.71,0.11,10,584.46
44231.29,-0.43,-0.87,0.78,2.85,10,584.02
44231.33,-0.31,-0.7,0.5,2.76,10,584.55
44231.38,-0.57,-1.44,0.55,2.52,9.77,584.9
44231.42,2.66,0.65,0.43,2.79,7.12,584.94
44231.46,3.24,0.55,0.33,1.02,4.78,584.98
44231.5,3.61,1.25,0.54,2.16,4.36,584.6
44231.54,6.29,1.87,0.73,2.54,4,583.88
44231.58,8.08,1.97,1.01,2.82,4,583.12
44231.62,8.87,1.89,1.18,2.94,4.06,582.61
44231.67,8.54,2.4,1.44,0.09,4,582.43
44231.71,7.43,3.03,1.59,0.33,4.06,582.63
44231.75,3.25,1.27,1.24,0.21,4.25,582.76
44231.79,2.8,1.51,1.65,0.36,6.13,583.3
44231.83,2.77,1.39,1.94,0.44,10,584.08
44231.88,3.03,1.96,1.72,0.5,10,584.7
44231.92,2.24,1,1.63,0.58,10,585.2
44231.96,0.86,0.21,1.22,0.64,9.96,585.46
44232,0,-0.61,1.17,0.7,9.9,585.61
44232.04,-0.17,-0.47,0.87,0.68,10,585.65
44232.08,-0.24,-0.56,1.15,0.87,9.81,585.54
44232.12,-0.39,-0.81,0.87,0.82,9.44,585.52
44232.17,-1.21,-1.21,0.59,0.79,9.83,585.39
44232.21,-0.53,-0.63,0.58,0.79,9.84,585.31
44232.25,-1.04,-1.48,0.27,1.51,10,585.23
44232.29,-0.7,-1.11,0.51,1.13,9.85,585.52
44232.33,-1.27,-1.76,0.65,1.16,9.94,586.4
44232.38,-0.29,-1.31,0.37,1.49,10,586.91
44232.42,2.32,-0.78,0.42,0.6,8.91,587.18
44232.46,2.75,-0.64,0.61,3.07,9.99,587.46
44232.5,2.22,-0.78,0.71,2.57,7.88,587.23
44232.54,5.87,0.1,0.85,2.58,7.2,586.6
44232.58,6.07,0.25,1,2.65,7.86,585.56
44232.62,6.4,0.45,1.08,2.58,8.5,584.9
44232.67,7.94,0.89,1.34,2.84,7.82,584.17
44232.71,7.82,0.86,1.72,0.11,5.75,584.25
44232.75,2.73,-1.11,1.53,0.22,1.56,583.77
44232.79,2.74,-0.72,1.5,0.39,0.65,584.03
44232.83,3.55,-0.13,1.42,0.67,0.78,584.37
44232.88,3.54,0.17,1.29,0.7,1.77,584.75
44232.92,3.1,0.55,1.15,0.72,2.18,584.96
44232.96,0.72,-0.3,0.86,0.81,5.75,584.97
44233,0.43,-0.46,0.56,1.79,7.83,584.73
44233.04,0.28,-0.45,0.47,2.11,7.86,584.55
44233.08,0.43,-0.22,0.47,2.27,7.76,584.21
44233.12,0.56,-0.28,0.55,2.52,7.9,583.88
44233.17,-0.78,-1.33,0.8,2.63,8.27,583.47
44233.21,-0.4,-1.2,0.99,2.78,7.89,583.14
44233.25,-1.6,-2.06,1.33,3.05,9.92,583.13
44233.29,-2,-2.43,1.24,2.93,9.57,583.02
44233.33,-1.74,-2.17,1.49,2.91,9.38,583.28
44233.38,-1.73,-2.15,1.34,2.87,9.01,583.63
44233.42,3.51,1.07,1.06,3.08,3.39,583.61
44233.46,4.44,0.7,0.83,0.57,2.07,583.86
44233.5,5.59,1.04,0.99,1.14,1.33,583.28
44233.54,11.42,1.68,1.12,1.31,0.5,582.59
44233.58,11.78,2.03,1.3,1.5,0.39,581.62
44233.62,12.65,2.27,1.26,1.5,0.34,580.9
44233.67,13.96,-0.12,1.13,1.8,0.76,580.67
44233.71,13.14,-0.12,1.08,2.51,0.57,580.81
44233.75,9.03,1.58,1.27,2.93,0,580.78
44233.79,8.19,-0.22,1.23,0.14,0,581.22
44233.83,7.26,0.19,1.36,0.68,1.6,582.16
44233.88,6.51,0.47,1.3,0.79,3.89,582.93
44233.92,4.45,-0.28,1.19,0.68,4.64,583.29
44233.96,1.97,-0.17,1.13,0.54,5.24,583.49
44234,1.81,0,1.04,0.58,6.16,583.74
44234.04,1.43,0.19,0.77,0.74,6.34,583.49
44234.08,1.54,0.46,0.53,0.86,6.81,583.59
44234.12,1.56,0.6,0.42,1.12,6.77,583.4
44234.17,-0.21,-0.21,0.46,1.25,8.52,583.48
44234.21,-0.04,-0.24,0.46,1.27,9.96,583.39
44234.25,-0.89,-0.9,0.62,1.61,10,583.36
44234.29,-0.67,-0.72,0.6,1.69,10,583.71
44234.33,-0.66,-0.83,0.56,1.41,9.88,584.27
44234.38,-0.76,-0.79,0.73,1.02,6.88,584.92
44234.42,3.14,1.15,0.73,0.49,5.74,585.36
44234.46,3.34,0.81,0.92,0.09,4.6,585.66
44234.5,3.46,1.24,1.05,3.12,5.13,585.3
44234.54,7.35,2.4,1.05,3.02,8.56,584.85
44234.58,7.86,2.29,1.21,3.1,9.4,584.14
44234.62,7.92,2.4,1.6,0.06,9.93,583.8
44234.67,6.9,2.65,1.76,0.31,9.82,583.97
44234.71,6.64,3.14,2,0.35,9.95,584.29
44234.75,2.74,0.9,1.7,0.43,9.63,584.35
44234.79,3.03,1.25,1,0.52,9.48,585.12
44234.83,2.97,1.02,1.06,0.96,8.25,585.6
44234.88,3.36,1.05,1.58,1.06,8.59,586.31
44234.92,3.56,0.83,1.12,0.84,9.66,586.72
44234.96,2.18,0.79,1.35,0.94,9.53,587.24
44235,2.14,0.73,1,1.19,9.8,587.42
44235.04,2.45,0.61,0.86,1.24,9.82,587.54
