$ XILUODU,segment222的宽度是根据深泓线数据确定的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西溪河,,,,牛栏江,,,,,,,,,,,,,,,金阳河,,,,,,,,,,,,美姑河,,,,,,,,,,,,,,,,,,西苏角河,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEG: I,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,,,,,,,,,,,,,,,,,,,,,,,
0.5,0,372.98,159.45,296.03,211,188.38,196.6,224.9,208.22,211,197.48,195.84,240.82,270.38,350.23,312.46,212.01,313.47,275.06,334.69,373.36,268.11,273.29,305,237.79,198.24,218.58,320.54,331.03,351.24,410.5,304.12,401.78,425.41,501.98,431.1,409.74,468.62,430.21,401.03,555.04,391.8,352.51,395.21,633.5,742.79,560.6,666.1,512.46,574.12,545.19,563.63,527.37,528,487.32,438.93,567.05,430.84,363.37,470.39,506.15,666.48,487.19,398.37,375.38,426.55,798.26,739.76,512.46,441.33,446.13,587.64,803.31,560.85,428.95,603.81,466.73,616.45,558.07,686.32,501.72,772.86,590.42,703.5,676.46,939.64,883.17,685.69,630.47,593.7,744.31,486.94,854.86,927.77,776.15,730.54,804.58,792.57,603.81,737.87,619.1,458.13,728.52,797.88,596.23,743.68,840.59,1242.88,1239.97,1146.98,1190.82,1006.1,862.44,1359.12,875.84,983.11,1108.19,1014.06,829.72,795.23,1113.12,994.6,846.4,748.1,669.89,746.96,685.43,901.61,1222.28,577.03,619.48,709.44,739.38,916.9,627.31,841.6,749.24,1269.79,923.22,1214.7,1078.37,867.75,882.03,877.48,739.89,751.39,706.41,846.4,804.58,928.78,741.78,789.29,840.08,857.52,890.75,925.49,973.5,801.92,1123.1,1580.98,1566.2,1021.77,676.71,795.61,1444.53,1671.82,1260.82,1107.31,946.47,961.25,996.25,1003.83,942.55,781.84,1545.6,1200.68,1419.64,1018.36,943.18,741.53,871.67,838.82,1078.88,1110.59,989.17,944.82,1136.87,974.39,843.87,1338.14,1203.58,782.85,989.93,1555.08,1795.64,1767.47,1886.61,1517.3,1117.16,714.62,893.4,896.18,882.66,1067,1446.67,1013.56,1444.9,1067,976.28,1103.89,1206.99,1098.08,967.82,725.48,1039.71,1131.82,1312.87,1177.3,846.27,917.91,769.83,612.8,0,0,131.27,145.55,0,0,204.3,165.64,154.14,258.13,283.4,313.85,333.81,272.03,324.33,362.74,340.38,198.62,376.89,0,0,21.1,45.61,72.65,136.71,199.5,256.48,250.55,239.3,207.21,410.88,0,0,46.75,121.42,334.69,238.29,321.05,360.85,294.77,469,366.41,470.26,510.19,626.68,556.18,538.74,427.18,530.03,0,0,0,135.95,208.22,285.54,250.93,347.08,383.46,540.51,462.68,727.76,0,,601.5,6,,,,,,,,,,,,,,,,,,,,
0.5,0,359.96,159.45,296.03,211,186.61,195.08,224.9,194.57,211,197.48,195.84,240.82,270.38,350.23,311.07,212.01,311.32,275.06,334.69,373.36,268.11,273.29,305,237.79,198.24,218.58,320.54,331.03,348.97,410.5,298.94,401.78,421.62,498.94,426.04,409.74,468.62,430.21,398.37,550.62,391.8,342.02,395.21,633.5,736.6,554.16,663.2,508.67,574.12,545.19,560.48,527.37,515.87,487.32,438.93,567.05,430.84,362.24,466.47,506.15,657,481.89,398.37,375.38,426.55,798.26,730.66,512.46,438.42,444.11,587.64,802.68,555.8,428.95,603.81,466.73,616.45,558.07,686.32,501.72,772.86,585.24,703.5,672.55,939.64,883.17,684.67,624.15,593.7,736.22,486.94,849.18,926.5,770.34,730.54,802.81,792.57,603.18,735.47,619.1,455.73,722.71,797.88,596.23,736.98,840.59,1235.93,1232.01,1146.98,1183.24,1006.1,862.44,1356.97,868.26,977.29,1108.19,1014.06,819.11,795.23,1113.12,994.6,839.45,748.1,667.49,746.96,685.43,901.61,1222.28,573.62,619.48,709.44,739.38,916.9,627.31,841.6,748.35,1269.79,916.65,1214.7,1078.37,862.44,879.12,877.48,739.89,751.39,706.41,846.4,804.58,924.1,741.78,784.87,840.08,856.38,886.07,925.49,973.5,796.74,1118.04,1580.98,1566.2,1021.77,676.71,791.31,1444.53,1671.82,1254.5,1107.31,942.8,949.88,996.25,997.76,942.55,779.81,1540.04,1190.82,1419.64,1018.36,940.15,741.53,871.04,838.82,1054.37,1107.56,986.14,944.82,1136.87,971.74,843.62,1335.61,1203.58,782.85,985.38,1548.89,1790.08,1767.47,1886.61,1489,1117.16,714.62,893.4,895.3,882.66,1067,1443.39,1009.64,1444.9,1067,967.31,1103.89,1205.98,1096.06,967.82,724.47,1039.71,1131.82,1312.87,1177.3,846.27,917.91,766.55,612.8,0,0,131.27,145.55,0,0,204.3,165.64,154.14,258.13,283.4,313.85,327.74,269.37,324.33,350.99,334.95,198.62,376.89,0,0,0,38.41,62.16,131.4,199.5,256.48,242.97,239.3,207.21,410.88,0,0,43.97,121.42,322.44,233.24,310.81,360.85,294.14,464.58,366.41,470.26,510.19,626.68,556.18,536.72,427.18,526.74,0,0,0,133.8,208.22,277.58,249.16,347.08,383.46,538.24,462.68,727.76,0,,601,7,,,,,,,,,,,,,,,,,,,,
0.5,0,359.96,159.45,296.03,211,180.8,195.08,221.11,194.57,211,190.91,192.55,240.82,266.72,344.67,311.07,212.01,311.32,269.12,326.99,373.36,268.11,265.2,305,237.79,198.24,218.58,319.91,328,348.97,410.5,294.14,389.78,421.62,498.94,426.04,403.17,467.99,430.21,398.37,544.43,383.46,342.02,395.21,633.5,736.1,548.85,663.2,508.67,574.12,545.19,560.48,525.1,488.33,487.32,438.93,564.27,430.84,362.24,466.47,506.15,653.59,481.38,398.37,372.22,426.04,798.26,726.5,512.46,436.53,444.11,578.16,802.68,555.8,412.9,603.81,466.73,609.37,549.61,686.32,501.72,772.86,580.56,703.5,663.57,939.64,880.89,684.67,624.15,593.7,736.22,486.94,849.18,925.62,770.34,730.54,802.81,789.67,598.51,733.32,614.93,454.09,718.41,797.88,589.79,736.98,837.18,1235.93,1232.01,1145.08,1183.24,1001.93,858.4,1343.7,861.43,977.29,1108.19,999.78,819.11,795.23,1109.58,994.6,837.3,745.83,666.73,746.96,685.43,901.61,1219.5,573.62,619.48,701.23,735.47,916.9,627.31,841.6,748.35,1269.79,916.27,1214.7,1072.56,862.44,879.12,872.68,738.5,750.25,706.41,841.6,804.58,924.1,741.78,784.87,834.27,856.38,886.07,925.49,966.93,796.74,1118.04,1580.98,1566.2,1021.77,676.71,789.92,1444.53,1671.82,1254.5,1101.49,942.8,949.88,996.25,997.76,940.65,778.17,1530.44,1190.82,1419.64,1018.36,940.15,741.53,871.04,838.82,1054.37,1107.56,986.14,940.65,1131.31,971.74,843.62,1335.61,1203.58,782.85,985.38,1548.89,1790.08,1767.47,1877.01,1479.52,1116.28,714.62,890.75,895.3,870.91,1067,1438.08,1006.99,1444.9,1067,967.31,1101.24,1205.48,1092.52,965.16,724.47,1039.71,1131.82,1312.87,1172.12,846.27,917.91,766.55,612.8,0,0,120.03,145.55,0,0,204.3,165.64,154.14,258.13,283.4,312.71,327.74,269.37,324.33,350.99,334.95,198.62,376.89,0,0,0,30.32,56.48,131.4,194.2,251.56,242.97,239.3,207.21,407.22,0,0,0,121.17,322.44,227.8,308.29,359.96,294.14,460.28,366.41,462.94,510.19,626.68,556.18,536.72,427.18,522.07,0,0,0,122.94,208.22,273.04,249.16,347.08,381.82,538.24,453.71,724.6,0,,600.5,8,,,,,,,,,,,,,,,,,,,,
0.5,0,359.96,159.45,292.49,211,180.8,190.66,215.8,194.57,211,190.91,192.55,240.82,260.02,342.02,298.81,211,311.32,269.12,326.99,363.37,268.11,265.2,305,237.79,198.24,218.58,319.91,328,348.97,402.42,291.36,389.78,420.36,498.94,426.04,403.17,467.99,428.82,398.37,544.43,383.46,342.02,395.21,633.5,729.4,548.85,663.2,508.67,569.7,545.19,560.48,525.1,488.33,487.32,438.93,562.5,427.56,362.24,466.47,500.46,653.59,481.38,396.48,372.22,426.04,793.96,726.5,507.66,436.53,444.11,578.16,796.49,549.23,412.9,598.76,458.39,609.37,549.61,677.47,501.72,772.86,578.92,703.5,663.57,935.98,880.51,684.67,612.78,593.7,736.22,486.31,849.18,925.62,770.34,730.54,802.81,789.67,598.51,733.32,614.93,453.96,718.41,796.62,589.79,733.95,837.18,1235.93,1226.96,1139.52,1166.18,991.82,858.4,1341.68,861.43,973.5,1104.4,999.78,818.22,795.23,1109.58,994.6,837.3,745.07,660.54,739.38,681.77,896.56,1219.5,570.96,619.48,701.23,735.47,916.27,627.31,839.96,748.1,1258.8,916.27,1210.66,1072.56,862.44,874.2,872.68,738.5,746.96,705.02,841.6,799.52,919.05,738.75,784.87,826.18,856.38,883.17,920.44,966.93,796.11,1118.04,1567.97,1563.67,1008.25,676.71,789.04,1442,1633.92,1254.5,1101.49,942.8,949.88,989.93,995.11,940.65,778.17,1530.44,1190.82,1416.73,1018.36,933.83,741.53,871.04,838.82,1054.37,1107.56,986.14,940.65,1129.92,966.55,839.32,1332.08,1203.58,782.85,980.71,1545.48,1790.08,1764.18,1877.01,1468.78,1113.75,714.62,890.75,895.3,870.91,1067,1438.08,1006.61,1444.9,1067,967.31,1101.24,1204.47,1092.52,965.16,724.47,1037.06,1127.39,1312.87,1172.12,846.27,917.91,763.14,612.8,0,0,120.03,145.55,0,0,203.8,165.64,150.48,256.11,278.97,312.71,323.7,269.37,323.32,350.99,330.65,198.62,376.89,0,0,0,9.86,44.1,131.4,194.2,251.56,242.97,239.3,203.17,407.22,0,0,0,114.22,322.44,227.8,308.29,357.44,294.14,460.28,366.41,462.94,505.51,624.03,556.18,532.68,424.4,522.07,0,0,0,117,208.22,273.04,249.16,347.08,381.82,538.24,453.71,724.6,0,,600,9,,,,,,,,,,,,,,,,,,,,
0.5,0,359.96,159.45,292.49,211,180.8,190.66,215.8,194.57,211,190.91,189.27,233.11,260.02,334.31,298.81,211,308.29,263.05,326.99,357.06,265.96,265.08,304.37,235.89,194.2,218.58,319.91,328,345.56,402.42,291.36,389.78,420.36,498.31,417.7,403.17,467.99,423.26,398.37,537.35,374.37,334.31,391.8,616.57,727.38,548.22,662.31,508.67,569.7,541.9,560.48,525.1,488.33,486.31,438.93,562.5,425.03,362.24,460.03,500.46,653.59,476.2,388.52,371.33,424.02,793.96,726.12,504.12,436.53,441.2,578.16,789.54,549.23,412.9,598.76,458.39,603.94,548.35,677.47,501.72,772.86,578.92,703.5,648.79,934.97,880.51,676.08,612.78,586.5,736.22,486.31,842.61,925.62,770.34,730.54,802.81,789.67,598.51,733.32,614.93,453.96,718.41,796.62,589.79,733.95,837.18,1235.93,1223.67,1139.52,1166.18,991.82,858.4,1337.51,858.28,973.5,1104.4,998.02,818.22,795.23,1109.58,989.8,837.3,745.07,660.54,739.38,681.77,893.27,1219.5,570.96,619.48,701.23,735.47,912.23,625.54,839.96,748.1,1258.8,916.27,1210.66,1068.01,862.44,874.2,872.68,738.5,746.96,702.11,831.87,799.52,917.41,736.98,784.87,826.18,852.97,883.17,920.44,963.65,796.11,1118.04,1567.97,1560.76,1008.25,675.45,786.26,1442,1633.92,1254.5,1097.07,937.49,949.88,989.93,994.22,940.65,776.78,1530.44,1190.82,1415.09,1016.59,933.83,740.27,863.2,832.25,1038.32,1105.41,985.63,940.65,1129.92,963.14,834.4,1326.77,1200.04,782.85,980.71,1545.48,1751.17,1764.18,1875.5,1458.04,1113.75,707.42,890.75,895.3,870.91,1065.23,1437.7,1002.31,1441.11,1067,967.31,1101.24,1204.47,1092.52,962.13,719.29,1037.06,1123.73,1308.96,1168.46,846.27,914.88,763.14,612.8,0,0,120.03,145.55,0,0,203.8,165.64,147.07,254.59,278.97,307.02,323.7,269.37,323.32,345.94,330.65,198.62,376.89,0,0,0,0,38.54,127.11,192.81,239.3,242.97,239.3,203.17,407.22,0,0,0,114.22,322.44,227.8,308.29,357.44,288.2,460.28,362.74,462.94,505.51,623.65,548.98,532.68,424.4,519.16,0,0,0,105.75,208.22,273.04,247.01,345.69,377.9,538.24,453.71,723.08,0,,599.5,10,,,,,,,,,,,,,,,,,,,,
0.5,0,359.96,154.78,292.49,211,180.8,190.66,215.8,194.57,211,190.91,189.27,225.66,260.02,330.65,298.81,207.46,308.29,263.05,320.29,357.06,265.46,256.48,304.37,234.75,193.82,212.14,315.49,324.33,345.56,397.74,279.86,387.13,415.56,495.53,411.13,403.17,456.37,423.26,392.69,531.29,352.76,334.31,391.8,615.56,720.05,542.28,657.64,506.53,569.7,540.89,560.48,523.71,480.75,481.13,438.93,559.21,425.03,362.24,460.03,497.55,645.13,473.93,382.96,367.29,424.02,793.96,725.11,504.12,436.53,441.2,578.16,789.54,548.47,410,598.76,458.39,584.1,548.35,672.04,501.09,772.86,569.83,701.86,647.4,934.97,872.43,676.08,605.58,586.5,731.55,486.31,842.61,925.62,770.34,727.51,801.67,782.47,575.26,731.42,607.73,453.96,718.41,791.82,589.79,733.95,835.66,1221.78,1223.67,1138.26,1161,990.18,858.4,1337.51,858.28,973.5,1101.49,998.02,818.22,790.05,1108.57,989.8,837.3,745.07,660.54,739.38,679.75,893.27,1217.35,570.96,610.76,699.71,730.03,912.23,621,837.93,748.1,1258.8,915.51,1208,1068.01,854.61,871.79,870.15,734.08,745.83,702.11,831.87,798.77,915.38,736.98,779.31,826.18,852.34,883.17,920.44,959.98,796.11,1108.57,1567.97,1560.76,1003.32,675.45,784.74,1440.61,1629.88,1244.52,1097.07,937.49,946.72,989.93,994.22,939.01,775.01,1517.93,1187.16,1415.09,1014.31,931.81,740.27,863.2,823.78,1038.32,1103.89,985.63,940.65,1129.92,963.14,834.4,1326.77,1194.99,778.42,980.71,1538.53,1751.17,1758.62,1870.69,1458.04,1113.75,706.66,888.22,895.3,870.91,1065.11,1437.7,1001.05,1441.11,1067,967.31,1101.24,1204.47,1092.52,961.88,719.29,1037.06,1123.73,1308.58,1168.46,839.2,914.88,763.14,612.8,0,0,120.03,145.55,0,0,198.87,162.23,147.07,254.59,276.32,307.02,322.18,268.61,319.53,345.94,322.06,192.68,371.21,0,0,0,0,32.72,127.11,192.81,239.3,242.97,235.51,203.17,407.22,0,0,0,114.22,322.44,227.8,308.29,357.44,288.2,460.28,362.74,462.94,501.35,623.65,548.98,532.68,424.4,519.16,0,0,0,68.1,208.22,273.04,242.97,345.69,377.9,538.24,453.33,722.96,0,,599,11,,,,,,,,,,,,,,,,,,,,
0.5,0,355.41,154.78,292.49,204.3,171.83,190.66,211.38,194.57,211,185.22,188.26,225.66,251.81,330.65,285.8,207.46,302.47,263.05,309.93,341.77,265.46,256.48,304.37,234.75,193.82,212.14,315.49,321.68,344.3,397.74,279.86,387.13,411.51,495.53,411.13,403.17,455.99,421.75,392.69,525.1,345.05,330.78,391.8,615.56,715.63,541.9,657.64,499.7,569.7,540.89,560.48,523.71,480.75,481.13,430.59,559.21,425.03,362.24,458.13,497.55,645.13,473.93,380.81,359.2,424.02,793.96,719.42,504.12,434.38,438.17,577.15,788.91,548.47,405.7,598.76,454.22,584.1,548.35,672.04,498.31,766.29,569.83,701.48,642.35,934.97,872.43,671.91,601.16,586.5,731.55,486.31,831.74,924.48,762,727.51,799.27,782.47,575.26,727.51,607.73,451.82,713.73,791.82,584.86,733.95,831.11,1221.78,1223.42,1138.26,1156.96,990.18,858.4,1331.32,858.28,969.21,1096.94,991.7,816.2,790.05,1104.02,989.8,827.45,741.66,656.5,736.1,677.6,893.27,1213.18,565.28,610.76,699.71,730.03,908.94,621,835.41,745.32,1256.39,915.51,1208,1063.46,849.68,867.63,870.15,734.08,745.83,700.09,831.87,798.77,915.38,736.98,778.3,823.02,848.29,883.17,915.89,959.98,792.95,1108.57,1561.52,1560.76,990.69,675.45,784.62,1440.61,1629.88,1244.52,1097.07,935.73,946.72,986.64,994.22,939.01,772.23,1517.93,1175.03,1415.09,1014.31,931.81,737.99,861.81,823.78,1038.32,1103.89,985.63,937.62,1125.63,963.14,829.72,1322.73,1193.73,773.75,980.71,1538.53,1751.17,1749.65,1869.68,1458.04,1109.96,706.66,888.22,890.24,862.44,1065.11,1435.93,1001.05,1437.83,1062.2,965.04,1100.48,1200.93,1092.52,961.88,719.29,1037.06,1123.73,1308.58,1168.46,833.89,914.88,762.5,612.8,0,0,120.03,145.55,0,0,198.87,161.22,147.07,254.59,276.32,307.02,314.98,264.95,319.53,345.94,322.06,191.54,368.18,0,0,0,0,28.3,127.11,192.81,239.3,242.97,235.51,203.17,407.22,0,0,0,114.22,322.44,227.8,308.29,357.44,288.2,460.28,362.11,462.94,501.35,623.65,546.83,532.68,422.38,515.75,0,0,0,60.52,208.22,273.04,242.97,345.69,377.9,538.24,450.05,722.96,0,,598.5,12,,,,,,,,,,,,,,,,,,,,
0.5,0,355.41,154.78,278.09,204.3,171.83,190.66,211.25,194.57,207.97,185.22,188.26,225.66,251.81,318.02,283.78,206.83,302.47,263.05,304.5,341.77,265.46,255.73,301.72,234.75,193.82,212.14,313.21,321.68,344.3,397.74,275.69,382.58,411.39,495.15,408.35,398.12,455.99,420.36,388.52,523.58,344.8,330.78,389.78,615.56,698.45,536.09,653.34,497.18,565.02,540.89,552.26,521.94,479.36,481.13,430.59,559.21,418.08,362.24,458.13,497.55,638.43,473.93,376.26,359.2,424.02,793.96,719.42,504.12,434.38,438.17,577.15,784.62,545.95,400.01,598.76,451.19,574.63,545.44,672.04,498.31,761.37,564.39,701.48,642.35,929.91,872.43,671.91,595.73,586.5,727.25,486.31,828.58,924.48,759.98,727.51,799.27,782.47,575.26,727.51,603.05,451.82,713.36,788.91,580.31,729.78,831.11,1216.22,1221.9,1126.38,1156.96,984.75,858.4,1325.89,852.97,964.53,1095.43,991.7,813.93,788.28,1102,987.91,827.45,740.52,654.35,733.95,677.6,893.02,1213.18,565.28,610.76,695.54,728.39,906.67,619.48,835.41,743.93,1249.82,912.73,1206.36,1063.08,849.68,864.09,865.6,734.08,743.93,690.99,823.4,793.96,912.1,734.58,778.3,823.02,848.29,877.61,913.87,959.23,792.95,1106.42,1561.52,1557.23,990.69,673.3,781.71,1439.35,1621.92,1239.97,1088.48,932.82,946.72,986.64,987.15,939.01,772.23,1517.93,1175.03,1408.64,1014.31,929.91,737.99,854.99,823.78,1038.32,1099.72,977.67,937.62,1125.63,958.72,829.72,1322.73,1193.73,773.75,978.31,1538.53,1751.17,1749.02,1869.68,1458.04,1109.96,706.66,888.22,890.24,858.53,1062.45,1435.93,993.59,1435.18,1061.95,965.04,1087.34,1200.93,1088.48,961.88,718.28,1032.26,1122.85,1308.58,1168.46,833.89,914.88,762.5,612.8,0,0,120.03,145.55,0,0,198.87,161.22,147.07,254.59,276.32,307.02,304.5,264.95,319.53,342.91,319.66,191.54,368.18,0,0,0,0,0,122.05,192.81,239.3,242.97,235.51,202.66,407.22,0,0,0,113.97,318.02,224.52,304.88,355.79,285.54,449.67,362.11,458.13,501.35,623.65,546.83,530.78,422.38,515.62,0,0,0,0,195.96,262.93,242.97,345.69,376.14,536.34,450.05,722.96,0,,598,13,,,,,,,,,,,,,,,,,,,,
0.5,0,344.3,154.78,278.09,204.3,171.83,190.66,211.25,194.57,207.97,185.22,188.26,225.66,251.81,312.2,283.78,206.83,297.8,263.05,304.5,341.77,265.46,255.73,294.39,234.75,193.82,212.14,313.21,321.68,343.54,397.74,275.69,382.58,410.25,495.15,408.35,398.12,455.99,420.36,387,519.79,344.8,330.78,389.78,615.56,698.45,528.89,649.3,497.18,565.02,540.89,552.26,521.94,475.7,478.86,430.59,549.48,416.44,362.24,451.82,493.39,626.55,471.65,376.26,353.52,424.02,793.33,714.24,497.3,432.23,438.17,573.74,779.06,538.36,399.51,591.81,451.19,573.11,544.3,672.04,498.19,761.37,561.87,701.48,635.78,924.73,867.63,668.25,592.19,582.59,727.25,486.31,822.27,924.48,759.98,723.84,799.27,779.43,575.26,726.24,603.05,451.82,712.6,788.91,580.31,729.78,831.11,1216.22,1219.88,1126.38,1156.08,984.75,858.4,1325.89,852.97,964.53,1095.43,991.7,813.93,788.28,1102,986.26,827.45,740.52,654.35,733.95,677.6,893.02,1213.18,565.28,610.76,695.54,728.39,903.51,619.48,835.41,743.93,1249.82,912.73,1206.36,1063.08,849.68,864.09,865.6,734.08,743.93,690.74,823.4,793.96,912.1,734.58,778.3,820.5,848.29,877.61,908.06,958.34,789.16,1096.82,1558.74,1557.23,990.69,673.3,778.8,1439.35,1621.92,1236.81,1088.48,932.82,939.77,986.64,987.15,935.47,769.33,1516.54,1170.73,1404.73,1012.55,924.23,733.44,854.99,820.88,1034.91,1099.72,977.67,937.62,1125.63,958.72,829.72,1322.73,1193.73,773.75,973.12,1538.53,1751.17,1745.99,1864.12,1440.61,1107.43,706.28,885.95,890.24,858.53,1056.26,1431.51,993.59,1435.18,1061.95,965.04,1087.34,1199.03,1085.7,961.88,718.28,1032.26,1122.85,1308.58,1163.66,827.07,907.55,762.5,612.8,0,0,120.03,145.55,0,0,196.98,161.22,147.07,254.59,273.79,307.02,299.06,262.8,319.53,342.91,319.66,191.54,368.18,0,0,0,0,0,118.89,188.38,237.41,236.52,233.87,202.66,379.8,0,0,0,107.14,312.46,220.73,296.79,355.79,283.27,449.67,359.58,458.13,496.42,613.41,546.83,530.78,420.48,514.36,0,0,0,0,195.96,262.93,242.97,344.93,372.6,534.2,450.05,722.96,0,,597.5,14,,,,,,,,,,,,,,,,,,,,
0.5,0,332.29,154.78,278.09,204.3,171.83,190.66,211.25,194.57,207.97,185.22,188.26,223,249.28,305.25,283.78,206.83,294.14,263.05,293.13,330.65,265.46,255.73,294.39,234.75,193.82,212.14,313.21,321.68,343.41,397.74,275.69,379.42,410.25,495.15,403.55,398.12,452.32,420.36,386.12,509.43,344.8,325.09,387.25,615.56,697.06,503.24,649.3,490.48,558.58,534.95,552.26,512.08,474.05,474.94,430.59,549.48,416.44,362.24,450.17,492.75,626.55,465.72,375.5,353.52,423.52,791.06,710.07,497.3,429.83,434.89,573.74,775.39,536.6,381.69,591.81,449.67,573.11,540.77,672.04,498.19,754.54,559.59,701.48,634.01,924.73,864.21,663.45,586.88,582.59,726.87,486.31,822.27,924.48,759.98,723.84,799.27,779.43,575.26,726.24,603.05,448.66,712.6,788.91,580.31,729.78,831.11,1206.36,1219.5,1126.38,1156.08,984.75,858.4,1320.07,852.97,964.53,1090,991.7,812.66,788.28,1102,986.26,827.45,740.52,654.35,733.95,677.6,893.02,1213.18,565.28,610.76,695.54,728.39,900.1,619.48,835.41,743.93,1249.82,912.73,1206.36,1063.08,849.68,864.09,865.6,734.08,743.93,686.82,823.4,793.96,912.1,734.58,778.3,817.21,847.28,877.61,908.06,958.34,789.16,1096.82,1558.74,1557.23,983.86,673.3,778.8,1439.22,1621.92,1236.81,1088.48,932.82,939.77,984.62,987.15,935.47,769.33,1510.35,1170.73,1404.73,1012.55,924.23,733.44,854.99,820.88,1029.85,1096.94,977.67,936.74,1117.16,954.93,826.18,1313.63,1188.55,773.75,973.12,1531.07,1751.17,1726.28,1852.5,1440.61,1106.42,706.28,884.56,890.24,854.74,1041.6,1425.07,989.17,1435.18,1061.95,960.74,1087.34,1196.13,1085.7,957.58,718.28,1030.49,1118.42,1302.01,1163.66,821.13,907.55,757.32,612.8,0,0,120.03,145.55,0,0,196.98,157.18,147.07,248.78,266.72,307.02,299.06,262.8,316.88,342.91,319.66,191.54,368.18,0,0,0,0,0,118.89,188.38,237.41,236.52,233.87,202.66,373.1,0,0,0,107.14,312.46,218.83,296.79,349.6,281.88,449.67,359.58,454.72,493.76,613.41,546.83,530.78,420.48,514.36,0,0,0,0,195.96,258.76,237.28,344.93,366.53,534.2,442.09,719.17,0,,597,15,,,,,,,,,,,,,,,,,,,,
0.5,0,325.98,154.78,269.62,204.3,170.69,186.49,204.81,194.57,203.04,185.22,188.26,223,249.28,300.33,278.97,206.83,294.14,258,285.67,325.47,265.46,255.73,294.39,234.75,193.82,212.14,307.91,319.53,337.47,389.65,267.6,379.42,399.38,495.15,403.55,398.12,452.32,420.36,386.12,509.43,344.8,325.09,384.09,615.56,684.04,498.19,645,490.48,554.16,534.57,549.61,511.71,474.05,471.4,430.59,541.9,416.44,362.24,450.17,492.75,621.12,463.44,375.5,348.09,422.76,791.06,710.07,497.3,429.83,434.89,573.74,775.39,536.6,381.69,591.81,449.54,573.11,540.77,672.04,498.19,746.46,559.59,701.35,634.01,924.73,864.21,663.45,586.88,581.58,726.87,486.31,822.27,924.48,759.98,723.84,799.27,779.43,559.34,726.24,597.24,448.66,712.6,788.91,579.55,729.78,831.11,1206.36,1219.5,1118.55,1140.28,981.84,858.4,1320.07,852.97,964.53,1090,987.91,802.56,777.79,1094.42,986.26,824.04,734.71,646.9,728.14,673.94,887.59,1213.18,559.59,605.96,695.54,728.39,900.1,619.48,835.41,739.26,1249.82,912.73,1206.36,1057.02,849.68,864.09,865.6,734.08,743.93,686.82,823.4,793.96,905.78,734.58,770.84,817.21,847.28,877.61,900.35,958.34,789.16,1089.87,1552.3,1557.23,954.17,673.3,778.8,1439.22,1621.92,1229.86,1085.32,932.82,939.77,984.62,987.15,935.47,769.33,1504.41,1170.73,1404.73,1012.55,924.23,733.44,854.99,820.88,1026.06,1096.69,974.89,934.84,1117.16,952.28,822.39,1313.63,1186.78,773.75,969.59,1531.07,1727.29,1726.28,1849.09,1440.61,1106.42,701.35,884.56,887.34,843.24,986.39,1421.4,982.1,1434.8,1061.95,960.74,1087.34,1196.13,1085.7,957.58,717.27,1030.49,1115.39,1302.01,1163.66,821.13,907.55,757.32,612.8,0,0,120.03,145.55,0,0,193.82,157.18,144.04,248.78,266.72,296.79,286.56,259.9,313.59,338.99,319.66,191.54,360.09,0,0,0,0,0,118.89,188.38,237.41,236.52,233.87,202.66,365.02,0,0,0,107.14,312.46,218.83,296.79,349.6,281.88,449.67,359.58,454.72,493.76,613.41,544.93,530.78,420.48,514.36,0,0,0,0,195.96,258.76,237.28,344.93,366.53,534.2,442.09,719.17,0,,596.5,16,,,,,,,,,,,,,,,,,,,,
