$ met, >=6 hours missing data filled with DLS_2011_2015_met.csv,,,,,
44515.33,1.82,1.43,0.92,2.24,10,567.94
44515.38,1.21,1.11,0.94,2.6,10,568
44515.42,3.09,1.83,0.96,2.73,10,568.05
44515.46,2.76,1.88,0.89,3.14,10,568
44515.5,2.53,1.98,0.98,0.21,10,567.47
44515.54,4.73,3.07,1.11,0.19,10,566.88
44515.58,4.16,3.08,1.22,0.2,10,566.09
44515.62,3.87,3.01,1.33,0.16,10,565.65
44515.67,3.36,3,1.33,0.15,10,565.45
44515.71,3.32,3.04,1.36,0.22,10,565.67
44515.75,0.96,0.96,1.61,0.43,10,566.41
44515.79,1.63,1.63,1.6,0.45,10,566.76
44515.83,1.81,1.7,1.62,0.43,10,567.14
44515.88,1.42,1.41,1.6,0.38,10,567.96
44515.92,1.04,1.01,1.52,0.4,10,568.17
44515.96,0.02,-0.05,1.41,0.49,9.92,568.37
44516,-0.04,-0.42,1.23,0.61,9.96,568.43
44516.04,-0.32,-0.73,1.14,0.72,9.82,568.19
44516.08,-0.19,-0.8,1.01,0.78,9.94,567.96
44516.12,-0.3,-1.11,0.75,1.06,9.58,567.97
44516.17,-0.45,-1.03,0.44,1.57,9.74,567.68
44516.21,-0.4,-0.98,0.34,1.58,9.66,567.7
44516.25,-0.69,-1.36,0.28,2.13,9.8,567.38
44516.29,-0.67,-1.02,0.33,1.79,10,567.82
44516.33,-0.74,-1.07,0.34,1.21,9.98,568.19
44516.38,-0.99,-1.64,0.51,1.34,9.56,569
44516.42,1.77,-0.14,0.74,1.39,9,569.28
44516.46,1.85,0.2,0.84,0.92,9.24,569.31
44516.5,1.8,0.2,1.05,0.7,9.62,568.98
44516.54,4.27,1.01,1.07,0.39,10,568.37
44516.58,4.19,1.3,1.26,0.11,10,567.79
44516.62,4.13,1.36,1.3,0.17,10,567.47
44516.67,3.86,1.01,1.37,0.25,9.94,567.44
44516.71,3.59,0.75,1.48,0.36,9.92,567.75
44516.75,1.26,-0.2,1.62,0.44,9.6,568.47
44516.79,1.61,0.22,1.78,0.53,9.88,569
44516.83,1.48,0.36,1.48,0.46,10,569.75
44516.88,1.5,0.46,1.38,0.45,9.38,570.45
44516.92,0.98,-0.06,1.31,0.46,9.76,570.78
44516.96,-0.03,-0.74,1.23,0.58,9.78,571.23
44517,0.58,-0.4,1.15,0.72,9.7,571.31
44517.04,0.42,-0.35,1.11,0.8,9.76,571.14
44517.08,0.43,-0.39,0.93,0.9,9.94,571.36
44517.12,0.71,-0.28,0.77,1.29,9.72,571.6
44517.17,0.49,-0.68,0.42,1.69,9.22,571.37
44517.21,0.77,-0.68,0.25,0.21,8.88,571.24
44517.25,1.1,-1.27,0.49,2.31,8.56,571.46
44517.29,1.64,-1.08,0.16,2.62,8.98,571.5
44517.33,1.73,-0.84,0.61,0.97,7.44,571.89
44517.38,1.3,-1.2,0.59,0.66,4.72,572.34
44517.42,5.23,-0.13,0.51,1.79,3.98,572.69
44517.46,5.01,-0.28,0.61,1.33,3.74,572.65
44517.5,5.1,0.17,0.44,0.68,1.39,572.35
44517.54,8.34,0.67,0.64,0.37,1.05,571.55
44517.58,8.77,1.05,0.79,3.09,5.44,570.77
44517.62,8.72,1.16,0.96,2.97,9.92,570.32
44517.67,8.88,1.65,1.15,0.1,9.22,570
44517.71,8.74,1.72,1.16,0.11,8.84,570.11
44517.75,5.34,1.74,1.56,0.35,7.48,570.14
44517.79,5.01,1.8,1.11,0.35,7.98,570.38
44517.83,4.93,2.04,1.18,0.34,8.32,570.93
44517.88,4.68,2.18,0.82,0.52,8.3,571.2
44517.92,3.85,2.1,0.4,2.33,9.04,571.16
44517.96,0.95,0.68,0.42,1.26,4.19,571.19
44518,0.61,0.3,0.61,1.22,3.23,570.9
44518.04,0.45,0.11,1.06,1.1,2.31,570.56
44518.08,0.89,0.21,1.23,1,1.67,570.11
44518.12,1.09,0.25,1.43,1.12,0.55,569.65
44518.17,0.26,-0.49,1.47,1.11,0.12,569.05
44518.21,0.02,-0.9,1.62,1.1,0.1,568.61
44518.25,-0.25,-0.78,2.19,0.98,2.18,568.08
44518.29,-0.15,-0.81,2.3,1.01,2.53,567.94
44518.33,0.27,-0.56,1.67,1.01,3.31,567.82
44518.38,1.53,0.3,1.92,0.91,4.12,567.82
44518.42,6.77,3.75,1.64,0.97,2.24,567.56
44518.46,7.84,3.78,1.61,0.95,2.18,567.47
44518.5,8.61,3.69,1.81,0.97,2.98,566.84
44518.54,12.5,4.47,1.81,1.07,1.72,565.75
44518.58,12.91,4.3,1.67,1.16,2.48,564.89
44518.62,12.96,4.03,1.5,1.38,0.54,564.04
44518.67,13.22,4.19,1.11,1.69,0.42,563.7
44518.71,12.17,4.68,0.67,2.03,0.3,563.62
44518.75,9.26,5.19,0.28,1.61,1.62,563.69
44518.79,7.85,5.03,0.57,2.67,6.06,564.15
44518.83,7.7,5.11,0.53,2.51,6.02,564.72
44518.88,7.96,5.39,0.4,2.33,6,565.37
44518.92,7.8,5.34,0.77,1.66,6.04,565.77
44518.96,5.78,4.67,0.83,1.51,6.08,565.56
44519,5.76,4.71,0.64,1.65,6.02,565.46
44519.04,5.77,4.81,0.71,1.36,6.12,565.41
44519.08,5.86,5.21,0.88,1.33,6.1,565.2
44519.12,5.73,4.92,0.8,1.39,6.12,565.01
44519.17,5.15,4.32,0.44,1.52,6.04,564.96
44519.21,4.56,4.21,0.66,1.98,6.04,564.96
44519.25,4.41,4.11,0.34,2.18,8.05,565.04
44519.29,4.63,4.17,0.32,0.83,8.83,565.37
44519.33,4.92,4.18,0.85,0.73,9.42,565.77
44519.38,4.97,4.29,0.79,0.46,10,566.1
44519.42,8.73,5.89,0.66,3.12,3.81,566.56
44519.46,9.55,6.07,0.45,0.07,1.97,566.34
44519.5,9.94,6.07,0.04,1.34,0.26,565.7
44519.54,13.28,6.68,0.56,2.12,3.92,564.68
44519.58,12.58,6.55,0.82,2.22,4.42,563.84
44519.62,11.9,6.62,1,2.61,2.7,563.15
44519.67,11.75,6.99,1.11,2.86,4.95,562.88
44519.71,10.91,6.97,1.13,0.02,7.26,562.89
44519.75,7.88,5.49,1.05,0.21,6.58,562.62
44519.79,7.98,5.39,1.18,0.44,7.04,563.2
44519.83,8.28,5.5,1.32,0.31,6.84,563.72
44519.88,8.16,5.53,1.32,0.39,6.93,564.16
44519.92,7.48,5.27,1.38,0.49,7.45,564.62
44519.96,5.53,4.5,1.17,0.49,7.65,565.06
44520,4.98,4.38,1.1,0.37,8.91,564.95
44520.04,4.55,4.04,0.83,0.26,9.15,565
44520.08,3.83,3.5,0.68,0.4,8.95,564.73
44520.12,3.54,3.31,0.61,2.84,10,564.59
44520.17,2.9,2.9,0.62,2.33,10,564.21
44520.21,2.93,2.79,0.71,2.35,10,564.24
44520.25,2.45,2.44,0.62,1.37,10,563.93
44520.29,2.37,2.38,0.02,1.38,10,564.11
44520.33,2.47,2.47,0.4,2.43,10,564.5
44520.38,2.69,2.69,0.64,2.82,10,565.44
44520.42,4.41,3.34,0.76,0.25,10,565.69
44520.46,4.88,3.94,0.98,0.27,9.98,566.14
44520.5,5.15,4.16,0.98,0.41,8.45,565.66
44520.54,7.95,5.31,1.31,0.72,8.95,565.43
44520.58,7.59,5.1,1.53,0.76,9.7,565.14
44520.62,6.87,4.79,1.4,0.76,10,565.16
44520.67,6.21,4.81,1.52,0.72,9.54,565.55
44520.71,5.85,4.53,1.47,0.67,9.64,565.91
44520.75,3.71,3.2,1.2,0.71,9.5,566.07
44520.79,3.98,3.26,1.62,0.6,9.41,566.61
44520.83,4.2,3.42,1.56,0.5,10,567.71
44520.88,4.54,3.8,1.56,0.61,10,568.38
44520.92,4.34,3.54,1.48,0.76,10,568.99
44520.96,3,2.58,1.3,0.88,10,569.29
44521,2.91,2.41,1.13,1.09,10,569.33
44521.04,2.93,2.23,1.04,1.38,10,569.08
44521.08,2.75,2.15,1.08,1.4,10,568.89
44521.12,2.91,2.21,1.1,1.26,10,568.67
44521.17,2.34,1.74,1.15,1.37,9.96,568.79
44521.21,2.18,1.39,1.08,1.22,10,568.63
44521.25,1.48,0.84,1.18,1.14,10,568.82
44521.29,1.72,0.43,1.2,0.7,10,568.87
44521.33,1.7,1.06,1.22,0.65,9.96,568.95
44521.38,1.24,0.76,1.14,0.51,9.9,569.52
44521.42,2.43,1.47,1.25,0.26,9.88,569.69
44521.46,2.28,1.49,1.29,0.27,9.88,570.13
44521.5,2.03,1.32,1.45,0.29,9.96,569.92
44521.54,2.32,1.2,1.73,0.32,9.92,569.6
44521.58,2.15,1.03,1.81,0.31,9.92,569.14
44521.62,1.66,0.73,1.83,0.35,9.9,569.05
44521.67,0.91,0.09,1.82,0.39,10,569.3
44521.71,0.52,-0.42,1.76,0.41,9.86,569.68
44521.75,-0.72,-1.4,1.85,0.39,10,570.94
44521.79,-0.83,-1.59,1.65,0.44,9.94,570.72
44521.83,-0.74,-2.03,1.49,0.68,9.96,571.58
44521.88,-0.88,-2.09,1.4,1.01,9.88,571.98
44521.92,-0.95,-2.19,1.45,1.28,10,572.6
44521.96,-1.76,-2.93,1.66,1.4,10,572.99
44522,-1.79,-2.99,1.71,1.43,10,573.24
44522.04,-1.86,-3.09,1.82,1.38,10,573.25
44522.08,-2.03,-3.23,1.71,1.41,10,573.17
44522.12,-2.21,-3.35,1.4,1.47,9.86,572.81
44522.17,-2.83,-3.97,1.08,1.48,9.76,572.53
44522.21,-2.83,-4.35,0.79,1.54,9.82,572.14
44522.25,-3.52,-4.2,0.42,2.22,9.94,572.01
44522.29,-3.55,-4.34,0.25,1.52,9.78,571.23
44522.33,-3.5,-4.63,0.29,2.8,9.06,571.59
44522.38,-3.95,-5.35,0.27,0.21,9.12,571.56
44522.42,-2.51,-4.44,0.52,0.45,8.64,571.82
44522.46,-3.02,-4.16,0.65,0.03,9.02,571.7
44522.5,-3.07,-4.27,0.82,0.13,9.12,571.12
44522.54,-2.09,-3.37,0.95,0.23,9.14,570.33
44522.58,-2.3,-3.08,1.05,0.34,9.68,569.72
44522.62,-2.13,-3.02,1.05,0.37,9.74,569.01
44522.67,-2.21,-3,0.99,0.3,9.7,568.79
44522.71,-2.12,-2.86,1.03,0.32,9.64,568.75
44522.75,-2.36,-2.53,0.76,0.68,9.7,569.25
44522.79,-2.43,-2.58,1.05,0.97,9.22,569.14
44522.83,-2.28,-2.4,0.99,1.02,9.9,569.68
44522.88,-2.49,-2.62,0.84,0.83,9.9,569.71
44522.92,-2.02,-2.4,0.87,0.79,9.84,570.25
44522.96,-2.3,-2.69,0.83,0.69,9.92,570.38
44523,-2.36,-3.15,0.85,0.77,9.94,570.52
44523.04,-2.58,-3.15,0.88,0.83,9.66,570.74
44523.08,-2.3,-3.34,0.49,1.08,9.8,570.68
44523.12,-2.44,-3.38,0.22,3.1,9.72,570.58
44523.17,-3.16,-3.89,0.52,0.72,9.4,570.46
44523.21,-2.95,-3.75,0.49,0.89,9.9,570.38
44523.25,-3.95,-4.38,0.8,0.46,9.98,570.46
44523.29,-3.52,-4.2,0.76,0.92,9.98,570.31
44523.33,-3.78,-4.51,0.72,0.88,9.98,570.39
44523.38,-3.52,-4.34,0.95,0.77,10,571.06
44523.42,-2.17,-3.39,0.68,0.66,9.98,571.24
44523.46,-1.88,-2.83,0.5,0.44,9.92,571.66
44523.5,-1.61,-2.72,0.42,2.74,9.38,571.25
44523.54,0.4,-2.08,0.53,1.68,7.1,570.57
44523.58,0.43,-1.9,0.68,1.23,5.49,570.13
44523.62,0.49,-1.84,0.71,0.84,3.83,569.71
44523.67,0.18,-1.66,0.69,0.72,6.7,569.68
44523.71,0.14,-1.27,0.81,0.81,5.97,569.64
44523.75,-0.87,-2.22,0.7,0.92,8.6,570.05
44523.79,-0.9,-1.7,0.13,0.35,9.54,570.46
44523.83,-1.57,-2.04,0.35,0.54,9.8,570.73
44523.88,-1.3,-1.56,0.46,0.43,9.72,570.93
44523.92,-1.97,-2.21,0.54,0.38,9.98,571.31
44523.96,-2.73,-2.73,0.55,0.3,9.64,571.35
44524,-2.97,-3.13,0.65,0.49,9.6,571.43
44524.04,-2.61,-2.83,0.7,0.69,9.28,571.36
44524.08,-2.34,-2.64,0.7,0.71,9.26,571
44524.12,-3.03,-3.37,0.82,0.81,7.98,570.66
44524.17,-3.57,-3.85,0.83,0.82,7.74,570.41
44524.21,-4.14,-4.59,0.85,0.9,7.86,570.33
44524.25,-3.92,-4.28,1,0.75,9.38,570.61
44524.29,-5.07,-5.36,0.78,1.01,9.62,570.59
44524.33,-6.68,-7.04,0.92,0.97,4.12,570.32
44524.38,-5.48,-5.85,0.97,0.99,3.72,570.57
44524.42,0.05,-1.18,0.89,1.13,4.12,570.81
44524.46,1.69,-0.86,0.97,1.21,3.37,570.94
44524.5,2.47,-1.93,0.64,1.32,3.35,570.81
44524.54,5.47,-2.25,0.37,1.69,3.17,570.26
44524.58,5.37,-1.77,0.47,2.19,1.57,569.5
44524.62,5.62,-1.65,0.59,2.46,2.24,569.02
44524.67,5.1,-0.96,0.86,2.59,5.44,568.65
44524.71,5.15,-0.9,1.08,2.73,6.4,568.89
44524.75,2.01,-0.54,0.97,2.11,3.36,568.95
44524.79,1.42,-0.43,1.15,1.72,6.44,569.14
44524.83,0.85,-0.62,1.17,1.46,5.58,569.56
44524.88,0.47,-0.78,0.76,1.31,6.34,569.75
44524.92,-1.09,-1.81,0.69,1.26,4.87,570.17
44524.96,-3.5,-3.5,0.48,1.28,6.6,570.28
44525,-3.93,-3.97,0.4,1.26,6.63,570.43
44525.04,-3.77,-4.12,0.5,1.11,6.09,570.17
44525.08,-3.31,-3.96,0.59,1.17,6.03,570.05
44525.12,-2.46,-3.49,0.75,1.28,8.72,569.78
44525.17,-2.07,-3.1,0.41,1.22,9.24,569.66
44525.21,-1.54,-2.52,0.52,1.24,8.25,569.4
44525.25,-4.07,-4.71,0.62,1.22,5.13,569.55
44525.29,-3.81,-4.57,1.11,1.1,2.32,569.49
44525.33,-3.96,-4.93,0.92,1.16,2.02,569.53
44525.38,-2.15,-2.71,0.58,1.36,2.65,570.04
44525.42,3.72,0.1,0.72,1.7,1.41,570.15
44525.46,3.92,0.48,0.65,2.14,0.54,570.07
44525.5,3.6,0.77,0.52,2.37,0.86,569.9
44525.54,5.62,1.64,0.52,2.51,3.57,569.29
44525.58,5.5,1.58,0.7,2.33,8.23,568.65
44525.62,5.02,1.89,0.8,2.58,8.27,568.28
44525.67,4.27,1.8,0.97,2.84,7.66,568.08
44525.71,4.31,1.79,0.94,3.02,7.7,568.09
44525.75,2.75,1.65,0.89,2.84,8.14,568.35
44525.79,3.19,2.09,1.08,2.93,7.8,568.51
44525.83,3.44,2.24,1.01,0.01,8.47,569.02
44525.88,3.54,2.21,1.04,0.37,8.15,569.48
44525.92,2.97,2,0.99,0.32,9.74,569.69
44525.96,2.21,2.08,0.86,0.14,9.84,569.96
44526,1.94,1.77,0.84,0.07,9.72,569.89
44526.04,1.32,1.29,1,0.19,9.98,570.03
44526.08,1.52,1.31,0.73,0.12,9.8,569.95
44526.12,1.49,1.18,0.77,0.1,9.84,569.88
44526.17,0.7,0.63,0.9,0.12,9.48,569.86
44526.21,0.28,0.19,0.97,0.25,9.31,569.85
44526.25,-0.29,-0.31,0.67,0.41,9.8,570.16
44526.29,-0.26,-0.31,0.82,0.56,9.86,570.33
44526.33,-0.18,-0.3,0.74,0.51,9.9,570.43
44526.38,0.02,-0.39,0.69,0.6,9.48,571
44526.42,1.67,0.38,0.53,0.59,9.52,571.08
44526.46,1.67,0.24,0.67,0.97,9.68,571.47
44526.5,1.47,0.48,0.8,1.06,10,571.29
44526.54,2.09,0.41,0.69,0.79,9.98,570.52
44526.58,2.04,0.34,0.56,0.31,9.88,569.72
44526.62,2.38,0.34,0.76,3.07,9.84,569.38
44526.67,2.1,0.69,0.95,2.95,9.76,569.24
44526.71,2.12,0.86,0.86,3.08,9.5,569.41
44526.75,0.26,0.02,0.74,0.02,8.68,569.97
44526.79,1.09,0.48,1.04,0.02,8.7,570.14
44526.83,1.2,0.54,0.81,0.2,9.42,570.58
44526.88,0.97,0.8,0.84,0.21,9.96,570.77
44526.92,0.74,0.6,0.76,2.92,9.96,571.09
44526.96,0.32,0.32,0.81,2.77,9.88,571.25
44527,0.32,0.19,0.92,2.78,9.68,571.33
44527.04,0.32,0.24,0.86,2.74,9.86,571.11
44527.08,0.5,0.33,0.67,2.63,10,571
44527.12,0.61,0.31,0.54,2.42,9.86,570.7
44527.17,0.25,0.15,0.6,2.26,9.96,570.43
44527.21,0.38,-0.02,0.63,2.42,9.92,570.45
44527.25,0.01,-0.14,0.43,2.66,9.92,570.04
44527.29,-0.09,-0.28,0.8,2.22,9.52,570.4
44527.33,0.3,-0.04,0.74,1.99,9.64,570.67
44527.38,0.05,-0.19,0.85,1.83,9.6,570.91
44527.42,1.31,0.79,0.7,1.86,9.34,570.99
44527.46,1.1,0.88,0.59,2.05,9.82,571.16
44527.5,0.87,0.71,0.52,2.15,9.78,570.84
44527.54,2.65,1.2,0.61,2.27,9.62,570.23
44527.58,2.5,1.02,0.65,2.17,9.76,569.65
44527.62,1.89,0.98,0.68,2.75,9.76,569.19
44527.67,2.07,1.21,0.9,0,9.09,569.29
44527.71,2.06,1.29,1.06,0.15,8.64,569.43
44527.75,0.89,0.68,0.75,3.13,7.8,569.78
44527.79,0.89,0.88,0.96,3.13,7.78,569.98
44527.83,1.12,1.11,0.87,0.29,9.37,570.5
44527.88,1.54,1.47,0.78,0.35,9.21,570.84
44527.92,1.12,1.1,0.65,0.01,9.25,571.11
44527.96,0.74,0.72,0.74,2.46,9.29,571.22
44528,1.04,1.03,0.71,2.25,9.41,571.2
44528.04,1.41,1.41,0.72,1.92,9.07,570.91
44528.08,1.28,1.28,0.77,1.69,9.31,570.52
44528.12,1.34,1.09,0.92,1.56,9.52,570.23
44528.17,1.04,0.89,0.89,1.57,9.96,570.02
44528.21,1.02,0.86,0.9,1.43,10,569.85
44528.25,1.02,0.94,0.78,1.4,9.9,569.77
44528.29,0.71,0.63,0.75,1.75,9.96,569.71
44528.33,1.03,0.95,0.49,1.35,9.72,570.15
44528.38,0.77,0.7,0.75,1.3,9.82,570.82
44528.42,3.11,2.38,0.81,1.56,7.31,570.75
44528.46,3.31,2.78,1.02,1.47,6.97,570.93
44528.5,3.52,3.09,0.94,1.42,5.57,570.39
44528.54,5.27,3.6,0.82,1.41,6.8,569.65
44528.58,5.86,3.82,0.78,1.74,8.47,568.93
44528.62,5.76,3.82,0.79,2.57,8.66,568.49
44528.67,5.6,3.98,0.85,2.64,9.32,568.35
44528.71,5.66,3.79,0.84,2.77,8.86,568.25
44528.75,4.38,3.02,0.94,0.12,8,568.62
44528.79,4.6,3.15,0.98,3.11,7.72,569.03
44528.83,4.7,3.39,1.04,0.07,7.74,569.35
44528.88,4.67,3.27,1.11,0.14,7.62,569.7
44528.92,4.64,3.34,0.96,0.01,7.82,570.05
44528.96,2.82,2.41,0.95,3.1,8.48,570.32
44529,2.84,2.41,0.88,3.08,8.86,570.22
44529.04,2.54,2.3,0.96,0.02,8.79,570.11
44529.08,2.37,2.24,1.02,0.08,8.89,570.04
44529.12,2.35,1.91,1.01,0.15,8.71,569.92
44529.17,1.09,1.02,0.96,0.19,8.87,569.89
44529.21,0.96,0.8,1.05,0.2,9.15,569.8
44529.25,-0.22,-0.22,0.88,0.22,9.98,569.36
44529.29,-0.14,-0.24,1.35,0.57,10,570.37
44529.33,0.1,0.07,1.38,0.43,10,570.87
44529.38,0.07,0.02,1.12,0.48,9.76,571.61
44529.42,2.15,0.98,1.22,0.6,9.82,571.95
44529.46,2.37,1.27,1.42,0.65,9.7,572.37
44529.5,2.35,1.67,1.55,0.68,9.96,572.25
44529.54,2.65,1.34,1.71,0.62,9.94,571.77
44529.58,2.55,1.31,1.76,0.59,9.9,571.44
44529.62,1.92,1.17,1.72,0.58,9.78,571.43
44529.67,1.19,0.39,1.68,0.57,9.84,571.68
44529.71,1.01,-0.23,1.65,0.59,9.84,572.14
44529.75,-0.35,-0.88,1.57,0.48,9.48,572.69
44529.79,-0.24,-0.98,1.4,0.36,10,573.3
44529.83,0.01,-1.25,1.54,0.34,9.86,573.78
44529.88,0.35,-1.28,1.36,0.41,10,574.47
44529.92,0.4,-1.12,1.19,0.33,9.96,575.1
44529.96,-0.35,-1.91,1.16,3.04,9.96,575.1
44530,-0.24,-1.32,1.12,2.83,9.2,575.12
44530.04,0.1,-1.27,1.1,2.64,7.72,574.72
44530.08,0.33,-1.23,1.3,2.29,6.42,574.41
44530.12,0.5,-1.3,1.42,2.17,7.32,574.32
44530.17,-0.43,-2.44,1.34,1.99,7.2,573.87
44530.21,-0.29,-2.56,1.03,1.66,7.96,573.73
44530.25,-1.53,-2.77,1.07,1.62,8.14,573.33
44530.29,-1.2,-2.93,1.22,1.67,6.22,573.3
44530.33,-1.22,-3.71,0.95,1.45,6.86,573.54
44530.38,-2.18,-5.48,0.92,1.77,3.84,574
44530.42,0.58,-4.68,0.98,2.2,4.52,574.22
44530.46,1.16,-6.68,1.16,2.25,5.6,574.18
44530.5,1.22,-5.04,1.09,2.07,3.96,573.42
44530.54,3.66,-3.34,1.04,1.98,2.04,572.4
44530.58,4.48,-3.94,1.05,2.11,2.55,571.3
44530.62,4.49,-3.3,1.1,2.14,2.85,570.54
44530.67,4.54,-2.94,1.07,2.25,3.83,570.36
44530.71,4.56,-3.08,0.91,2.63,4.31,569.94
44530.75,3.05,-3.09,0.51,2.96,4.97,570.44
44530.79,3.02,-2.25,1.15,2.96,7.2,570.57
44530.83,2.63,-1.76,0.95,2.96,7.2,570.86
44530.88,2.98,-1.01,0.97,0.09,7.48,571.23
44530.92,2.77,-0.63,0.64,0.15,7.4,571.36
44530.96,1.46,-0.34,0.64,2.66,7,571.4
44531,1.58,-0.17,0.67,2.65,7.04,571.53
44531.04,1.5,-0.02,0.77,2.8,8.14,571.55
44531.08,1.45,-0.02,0.82,2.68,9.84,571.28
44531.12,1.27,-0.02,0.89,2.78,9.96,570.99
44531.17,1.15,0.32,0.89,2.8,9.86,570.98
44531.21,1.12,0.44,0.91,2.82,10,570.74
44531.25,0.16,-0.31,0.59,2.21,9.7,570.15
44531.29,0.21,-0.38,0.54,0.14,9.48,571.06
44531.33,-0.13,-0.38,0.49,3.08,9.5,571.42
44531.38,-0.38,-0.92,0.52,2.06,9.68,571.64
44531.42,2.87,0.54,0.17,2.65,9.52,571.98
44531.46,2.97,0.57,0.39,0.81,9.96,572.31
44531.5,2.44,0.37,0.26,0.62,9.7,572.14
44531.54,5.05,1.29,0.27,1.9,9.84,571.26
44531.58,4.62,1.13,0.55,1.39,9.96,570.32
44531.62,4.84,1.27,0.4,1.34,9.96,569.94
44531.67,5.85,1.58,0.4,2.21,9.9,569.57
44531.71,5.91,1.31,0.64,3.07,9.54,569.41
44531.75,4.33,1.42,0.99,2.94,7.62,568.92
44531.79,4.3,1.83,0.82,0.29,5.86,570
44531.83,3.9,1.87,1.06,0.04,8.06,570.38
44531.88,3.67,1.74,1.06,0.29,9.62,571.1
44531.92,3.11,1.33,0.72,2.74,9.5,571.32
44531.96,1.94,0.92,0.43,2.56,9.7,571.56
44532,1.59,0.69,0.46,2.51,9.88,571.62
44532.04,1.25,0.54,0.7,2.28,10,571.51
44532.08,1.01,0.34,0.71,0.12,9.98,571.36
44532.12,1.24,0.41,0.9,2.96,10,571.36
44532.17,0.92,0.24,0.78,0.06,10,571.13
44532.21,0.84,0.08,0.79,0.25,10,571.5
44532.25,1.18,0.27,0.51,0.14,10,571.03
44532.29,0.99,-0.02,0.83,2.45,10,571.78
44532.33,0.97,0.09,0.47,2.1,9.88,571.93
44532.38,0.51,-0.33,0.44,2.06,9.88,572.2
44532.42,2.44,0.22,0.25,1.46,9.72,572.35
44532.46,2.57,0.62,0.42,2.9,9.56,572.33
44532.5,2.73,0.89,0.7,0.07,9.64,571.87
44532.54,4.66,1.28,0.8,0.05,9.86,571.2
44532.58,4.61,1.52,0.81,3.1,9.98,570.42
44532.62,4.61,1.57,1.08,0.31,9.96,570.21
44532.67,4.5,1.63,1.2,0.12,10,570.02
44532.71,4.16,1.35,1.35,0.35,10,570.13
44532.75,2.75,1.67,1.15,0.44,9.7,570.41
44532.79,2.65,1.86,1.07,0.35,9.54,571.11
44532.83,2.56,1.88,1.03,0.38,9.66,571.46
44532.88,2.57,1.81,0.98,0.48,9.66,571.55
44532.92,2.24,1.62,0.77,0.33,9.74,571.95
44532.96,1.83,1.01,0.46,2.81,9.86,572.2
44533,2.17,1.02,0.43,3.03,9.92,572.04
44533.04,2.04,1.12,0.12,2.87,9.88,571.87
44533.08,2.23,1.17,0.27,1.69,10,571.33
44533.12,2.07,1.17,0.16,1.62,10,571.27
44533.17,1.51,1.19,0.11,0.32,9.8,571.06
44533.21,1.63,1.19,0.29,0.9,9.86,571.03
44533.25,1.46,0.9,0.45,1.81,9.98,571.3
44533.29,1.53,0.94,0.48,1.63,9.98,571.14
44533.33,1.76,1.06,0.29,0.86,9.86,571.3
44533.38,1.64,1.06,0.44,2.68,9.86,571.86
44533.42,2.67,1.13,0.17,1.88,10,571.73
44533.46,2.94,1.55,0.78,2.98,10,572.04
44533.5,3.04,1.81,1.08,0.33,10,571.6
44533.54,4.48,2.47,0.95,0.2,10,571.01
44533.58,3.67,2.32,0.87,0.01,10,570.4
44533.62,3.52,2.34,0.92,0.12,10,569.99
44533.67,3.78,2.51,0.9,0.19,10,569.95
44533.71,3.75,2.22,0.89,0.23,10,570.14
44533.75,3.02,2.42,0.85,2.87,10,570.44
44533.79,3.24,2.61,0.49,3.13,10,571.06
44533.83,3.26,2.71,0.32,0.27,9.98,571.46
44533.88,3.88,2.86,0.26,0.22,9.86,571.45
44533.92,3.75,3.15,0.55,2.7,9.84,571.53
44533.96,2.92,2.79,0.71,2.75,9.58,571.63
44534,2.69,2.61,0.81,2.38,9.8,571.52
44534.04,2.95,2.88,0.68,2.08,9.8,571.34
44534.08,3.18,3.02,0.7,1.99,9.8,571.22
44534.12,3.18,3.02,0.99,1.73,10,570.66
44534.17,3.08,3.02,0.79,1.88,10,570.35
44534.21,3.05,3.04,0.88,2.04,10,570.07
44534.25,2.02,2.02,0.47,1.8,10,570.38
44534.29,2.19,2.19,0.72,1.53,10,570.75
44534.33,2.36,2.34,0.85,1.76,10,570.94
44534.38,2.28,2.28,0.6,2.15,9.84,570.99
44534.42,3.75,3.05,0.57,0.48,9.54,571.67
44534.46,3.92,3.23,0.67,0.48,10,571.58
44534.5,3.99,3.22,0.39,0.32,10,571.17
44534.54,6.07,3.43,0.11,1.58,10,570.57
44534.58,6.06,3.53,0.3,2.23,10,570.21
44534.62,6.28,3.72,0.64,2.42,10,569.58
44534.67,6.33,3.97,0.66,2.91,10,569.73
44534.71,6.16,3.87,0.76,0.11,9.94,569.99
44534.75,4.84,3.94,0.63,2.87,9.46,570.35
44534.79,4.64,3.9,0.53,2.68,6.57,570.84
44534.83,4.53,3.98,0.39,0.53,6.83,571.32
44534.88,4.2,3.79,0.75,0.79,6.89,571.78
44534.92,3.89,3.59,0.6,0.1,7.33,572.25
44534.96,2.99,2.99,0.51,2.76,8.89,572.35
44535,3.04,2.72,0.49,2.46,10,572.4
44535.04,2.66,2.59,0.75,2.05,10,572.45
44535.08,2.38,2.3,0.55,2.16,10,572.31
44535.12,2.47,2.23,0.73,1.95,10,572.21
44535.17,1.83,1.5,0.67,1.61,10,572.12
44535.21,1.89,1.43,0.7,1.14,10,571.94
44535.25,2.79,2.23,1.15,0.91,10,571.86
44535.29,2.8,2.42,1.31,1.19,10,571.9
44535.33,2.89,2.45,1.29,0.98,8.56,571.78
