$ met, >=6 hours missing data filled with DLS_2011_2015_met.csv,,,,,
2021,,,,,,
jday,tem,dew,windforce,windangle,cloud,pressure
44461.25,15.19,13.05,1.52,1.54,1.44,594.33
44461.29,14.82,12.85,1.85,1.23,2.37,594.78
44461.33,15.24,13.18,1.59,1.18,3.54,594.96
44461.38,16.62,13.89,1.61,1.09,0.75,595.13
44461.42,21.8,14.03,1.98,1.03,0.1,595.33
44461.46,22.63,14.03,2.15,0.98,0.5,595.14
44461.5,23,13.46,2.21,1,1.72,594.85
44461.54,25.03,12.9,2.33,0.97,2.91,594.53
44461.58,24.98,12.6,2.2,0.94,3.94,593.74
44461.62,25.02,12.49,2.06,1.01,3.8,593.34
44461.67,25.66,12.18,1.66,1.17,3.23,592.96
44461.71,25.66,12.19,1.45,1.35,4.23,592.7
44461.75,21.92,13.31,0.93,1.47,3.66,593.13
44461.79,22.87,11.57,0.4,1.85,3.46,593.27
44461.83,22.39,11.88,0.49,2.43,3.89,593.7
44461.88,21.91,12.17,0.62,2.77,3.55,593.94
44461.92,20.99,12.61,0.6,2.72,4.58,594.64
44461.96,18.82,12.75,0.59,2.3,4.47,594.92
44462,18.54,12.82,0.87,2.07,4.79,595.05
44462.04,17.83,13.1,1.09,1.79,4.83,595.14
44462.08,17.69,13.04,1.42,1.38,4.76,594.97
44462.12,17.22,12.93,1.75,1.21,4.46,594.69
44462.17,16.53,12.93,1.84,1.27,4.21,594.54
44462.21,16.4,12.92,1.94,1.27,4.58,594.63
44462.25,16.79,13.18,1.85,1.41,0.77,594.84
44462.29,16.73,13.12,1.77,1.38,0.45,594.96
44462.33,16.92,13.64,1.57,1.22,0.47,595.5
44462.38,17.62,14.59,1.53,1.15,0.49,595.58
44462.42,21.27,15.17,1.76,1.07,0.3,596
44462.46,21.86,15.07,2.03,0.98,1.86,596.01
44462.5,22.14,15,2.1,0.96,2.7,595.95
44462.54,24.09,14.87,1.9,1.01,1.96,595.6
44462.58,24.09,14.61,1.66,1.06,3.01,595.13
44462.62,23.89,14.5,1.41,1.23,3.71,594.87
44462.67,24.28,14.94,1.2,1.47,4.71,594.76
44462.71,23.96,14.9,0.98,1.76,3.61,594.3
44462.75,21.82,13.64,0.36,0.65,3.72,593.98
44462.79,21.92,13.58,0.94,0.19,6.1,594.73
44462.83,21.31,13.97,1.58,0.68,6.04,595.36
44462.88,21.2,14.18,1.25,0.35,7.4,595.77
44462.92,20.47,14.67,1.2,0.11,8.22,596.34
44462.96,18.49,14.94,0.96,2.69,8.77,596.39
44463,18.02,14.97,0.61,2.34,9.62,596.5
44463.04,17.81,14.74,1,1.68,9.75,596.54
44463.08,17.38,14.77,1.4,1.4,9.98,596.35
44463.12,16.65,14.66,1.68,1.21,9.98,596.28
44463.17,15.91,14.03,1.87,1.15,10,596.15
44463.21,15.85,13.74,2,1.13,9.32,595.96
44463.25,16.06,13.83,1.87,1.22,7.88,595.47
44463.29,15.88,13.63,1.97,1.14,6.62,595.95
44463.33,17.18,14.44,1.71,1.06,6.54,596.24
44463.38,18.31,15.4,1.84,0.94,2.98,596.3
44463.42,22.63,15.27,2.3,0.78,1.56,596.21
44463.46,22.85,15.16,2.44,0.81,1.37,596.03
44463.5,23.21,14.95,2.74,0.83,4.57,595.75
44463.54,25.75,14.21,2.82,0.82,3.14,595.4
44463.58,25.67,14.17,2.66,0.89,3.37,594.91
44463.62,25.93,14.41,2.54,0.96,3.11,594.45
44463.67,25.83,14.03,2.45,0.99,2.14,594.09
44463.71,25.86,13.72,2.1,1.12,2.25,593.79
44463.75,22.82,14.65,1.39,1.17,2.74,593.92
44463.79,22.58,14.07,1.2,1.65,2,593.75
44463.83,23.65,13.13,0.84,1.7,2.21,594.36
44463.88,23.07,13.24,0.74,2.38,1.68,594.98
44463.92,22.27,13.6,0.72,2.86,3.28,595.44
44463.96,20.26,13.69,0.75,2.42,5.77,595.56
44464,19.98,13.57,1.04,1.77,6.7,595.82
44464.04,18.74,13.74,1.48,1.87,7.56,595.63
44464.08,18.32,13.61,1.77,1.52,8.03,595.53
44464.12,18.02,13.44,2,1.41,6.61,595.12
44464.17,17.03,13.35,2.11,1.36,3.67,595.13
44464.21,16.72,13.12,2.21,1.32,0.7,594.94
44464.25,16.34,13.12,2.14,1.31,0.37,594.96
44464.29,16.34,13.12,2.19,1.22,0.9,595.29
44464.33,17.45,13.9,1.89,1.08,1.81,595.88
44464.38,18.59,14.84,1.92,1,1.72,596.01
44464.42,22.88,15.06,2.38,0.89,1.42,596.06
44464.46,23.52,14.98,2.84,0.81,3.66,595.89
44464.5,23.59,14.78,3.18,0.77,4.02,595.64
44464.54,26.03,13.7,3.18,0.79,4.25,595.18
44464.58,25.99,13.54,2.98,0.83,3.66,594.77
44464.62,25.98,13.67,2.75,0.89,3.15,594.49
44464.67,25.85,13.89,2.54,0.94,2.22,594.3
44464.71,25.72,13.56,2.07,1.01,2.4,594.08
44464.75,23.21,13.93,1.06,0.86,1.67,593.55
44464.79,23.88,12.28,1.44,1.19,2.61,594.44
44464.83,23.89,12.24,0.91,0.98,4.39,594.64
44464.88,23.51,12.44,0.87,1.64,5.32,595.18
44464.92,22.82,12.69,0.87,1.5,7.14,595.65
44464.96,20.07,13.09,0.9,2.34,8.24,595.97
44465,19.83,13.03,1.31,1.58,7.69,596.15
44465.04,19.06,13.07,1.66,1.31,7.92,595.9
44465.08,18.37,13.05,2.02,1.09,8.33,595.74
44465.12,17.72,13.12,2.06,1.23,8.78,595.53
44465.17,16.84,12.99,2.12,1.27,9.12,595.35
44465.21,16.66,13.03,2.15,1.26,8.4,595.43
44465.25,16.34,13.2,2.16,1.25,4.68,596.15
44465.29,16.24,13.29,2.25,1.21,3.41,596.12
44465.33,17.57,14.22,1.95,1.12,4.88,596.53
44465.38,18.37,15.19,1.88,1.02,5.25,596.73
44465.42,22.14,15.08,2.1,0.88,6.29,596.96
44465.46,22.44,14.92,2.32,0.8,9.01,596.93
44465.5,23.09,14.57,2.25,0.75,9.43,596.83
44465.54,25.12,13.34,1.98,0.81,8.44,596.3
44465.58,25.25,13.32,1.32,0.8,9.18,596
44465.62,25.42,13.6,0.27,0.93,5.68,595.8
44465.67,25.08,14.18,0.73,0.18,6.76,595.73
44465.71,24.34,14.83,1.34,0.38,9.34,595.74
44465.75,19.28,15.33,1.21,0.67,10,595.18
44465.79,19.43,15.64,1.42,0.67,10,596.24
44465.83,19.12,16.35,0.88,0.57,10,596.8
44465.88,19.14,16.75,0.87,1.04,10,597.3
44465.92,18.77,16.55,0.85,1.24,10,597.83
44465.96,16.37,15.21,0.76,0.97,10,597.96
44466,16.47,15.15,1.13,0.88,10,597.96
44466.04,16.27,15.23,1.05,0.45,10,597.99
44466.08,16.42,15.53,0.6,0.73,10,597.66
44466.12,16.62,15.64,0.78,0.24,10,597.36
44466.17,16.17,15.36,0.58,3.03,10,597.27
44466.21,16.08,15.5,0.57,2.53,10,597.1
44466.25,16.27,15.7,0.58,2.24,9.92,597.29
44466.29,16.4,15.73,0.49,2.51,9.92,597.4
44466.33,16.06,15.27,0.57,2.41,9.32,597.63
44466.38,15.66,14.4,0.49,2.17,8.11,597.98
44466.42,19.25,14.77,0.5,1.68,9.7,597.78
44466.46,19.32,15.33,0.66,1.32,9.77,597.69
44466.5,19.79,14.74,0.87,1.03,9.58,597.04
44466.54,23.34,14.75,1.08,0.88,8.36,596.42
44466.58,23.8,14.53,1.19,0.82,7.79,595.82
44466.62,23.76,14.3,1.14,1.04,8.2,594.95
44466.67,23.77,13.82,1.12,1.15,6.02,594.7
44466.71,23.4,13.61,1.01,1.59,4.96,594.24
44466.75,21.26,14.57,0.98,3.12,4.92,594.11
44466.79,21.34,13.88,1.12,3,5.29,594.6
44466.83,20.74,14.23,0.98,3.11,5.81,594.94
44466.88,20.25,14.52,1.21,3.09,8.39,595.12
44466.92,19.71,14.94,1.13,0.07,9.68,595.59
44466.96,17.65,14.96,0.96,0.23,9.32,595.82
44467,17.29,15.08,0.8,0.1,8.41,595.81
44467.04,16.81,15.21,0.81,0.22,8.19,595.75
44467.08,16.71,15.36,0.82,0.55,8.19,595.7
44467.12,16.63,15.44,0.9,0.73,5.84,595.59
44467.17,15.72,15.36,1.07,0.68,10,595.75
44467.21,15.57,15.38,1.02,0.66,10,595.7
44467.25,16.78,16.07,1.06,0.48,10,595.79
44467.29,17.07,16.29,1.23,0.96,10,596.29
44467.33,16.31,15.79,1.29,0.94,10,596.71
44467.38,15.43,15.42,1.47,0.81,10,597.28
44467.42,17.47,16.12,1.53,0.85,10,597.7
44467.46,17.33,16.57,1.64,0.88,10,597.94
44467.5,16.34,15.88,1.82,0.83,10,597.84
44467.54,17.07,15.31,1.9,0.9,10,597.69
44467.58,18.01,16.19,1.94,0.86,10,597.43
44467.62,17.34,15.01,1.75,0.91,9.92,597.11
44467.67,17.75,13.33,1.39,0.98,9.82,596.96
44467.71,17.9,13.01,1.15,1.17,7.67,596.62
44467.75,15.65,12.4,1.56,1.1,8.1,597.13
44467.79,16.69,12.15,0.95,1.41,8.17,597.04
44467.83,16.47,12.52,0.45,2.1,9.81,597.59
44467.88,16.26,12.64,0.36,2.63,9.4,597.79
44467.92,15.74,12.67,0.6,0.07,9.34,598.21
44467.96,13.92,11.69,0.79,0.42,8.24,598.3
44468,13.87,11.92,0.97,0.42,5.87,598.21
44468.04,13.62,11.93,0.91,0.66,4.51,597.99
44468.08,13.56,12.07,0.89,1.06,3.48,597.77
44468.12,13.3,12.11,0.82,1.31,3.16,597.46
44468.17,11.44,10.25,0.77,1.4,9.72,597.21
44468.21,10.71,9.61,0.64,1.35,10,597.21
44468.25,10.19,9.23,0.74,1.32,10,597.29
44468.29,9.59,8.44,1.01,1.35,10,597.37
44468.33,8.89,7.96,1.21,1.28,10,597.66
44468.38,9.53,9.08,1.21,1.2,9.79,597.81
44468.42,16.94,15.09,1.16,1.16,6.18,598.09
44468.46,18.13,13.11,1.19,1.11,0.62,597.92
44468.5,20,10.03,1.09,1.12,0,597.67
44468.54,23.96,7.57,0.73,1.2,0,597
44468.58,24.51,6.98,0.46,1.81,0,596.34
44468.62,24.65,6.57,0.61,2.49,0,595.87
44468.67,25.57,5.81,0.86,2.64,0,595.41
44468.71,25.58,5.82,1.08,3.07,0,594.91
44468.75,21.35,6.62,0.99,0.13,0.08,595.01
44468.79,22.3,4.29,1.2,0.45,0.25,595.03
44468.83,21.46,5.38,1.17,0.36,0.49,595.47
44468.88,20.65,6.15,1.38,0.4,1.97,595.89
44468.92,19.49,7.06,1.33,0.26,2.91,596.49
44468.96,15.51,7.98,1.33,0.49,3.87,596.9
44469,15.12,8.23,1.29,0.45,2.63,596.98
44469.04,14.6,8.45,0.94,3.12,2.31,596.89
44469.08,14.14,8.61,0.79,3.09,2.18,596.68
44469.12,13.88,8.76,0.73,0.06,3.11,596.41
44469.17,12.59,9.12,0.73,0.05,0.47,596.31
44469.21,12.49,9.13,0.68,3.01,1.29,596.25
44469.25,12.49,10.12,0.29,1.86,1.55,596.45
44469.29,12.29,10.14,0.74,1.54,0.39,596.38
44469.33,11.85,10.1,0.78,1.34,0.25,596.7
44469.38,13.27,10.96,0.57,0.94,0.35,596.83
44469.42,20.33,11.9,0.43,0.74,0.07,596.89
44469.46,20.97,11.35,0.36,1.01,0.26,597
44469.5,21.4,11.38,0.5,1.28,0.04,596.69
44469.54,25.52,11.14,0.59,1.39,0.29,595.98
44469.58,25.83,10.94,0.57,1.52,1.39,595.17
44469.62,26.21,10.85,0.5,1.85,1.37,594.74
44469.67,26.41,10.3,0.43,2.64,2.44,594.16
44469.71,26.46,10.27,1,3.13,3.68,594.05
44469.75,23.22,12.57,1.42,0.55,4.59,594.5
44469.79,23.34,10.98,1.84,0.78,6.98,594.56
44469.83,23.03,11.83,1.88,0.75,7.09,595.05
44469.88,22.77,12.36,1.87,0.57,7.49,595.59
44469.92,21.71,13.61,1.78,0.51,7.21,596.16
44469.96,18.41,14.16,1.59,0.59,7.29,596.4
44470,17.77,14.5,1.4,0.6,6.13,596.54
44470.04,17.23,14.72,1.15,0.6,5.5,596.38
44470.08,16.9,14.91,1.16,0.6,3.87,596.2
44470.12,16.81,15.09,0.97,0.51,8.37,596.15
44470.17,15.72,14.84,0.58,0.61,10,596.06
44470.21,15.87,14.97,0.47,0.26,10,596.1
44470.25,16.4,15.65,0.59,1.97,10,595.79
44470.29,16.43,15.71,0.93,1.07,10,595.85
44470.33,15.82,15.32,1.17,1.01,9.94,596.27
44470.38,15.2,14.58,1.17,1.03,9.26,596.54
44470.42,20.62,15.17,1.2,0.93,6.38,596.73
44470.46,21.04,14.76,1.18,1.05,6.29,596.66
44470.5,22.17,14.51,1.05,1.07,7.3,596.42
44470.54,26.26,13.41,1.16,1.1,5.45,595.59
44470.58,26.21,13.35,1.17,1.33,4.35,594.98
44470.62,26.46,12.82,1.07,1.55,2.87,594.27
44470.67,26.59,12.5,0.99,2,1.16,593.92
44470.71,26.73,12.09,0.91,2.75,1.24,593.61
44470.75,23.47,12.45,0.99,0.2,1.06,593.46
44470.79,23.21,12.41,1.72,0.56,2.99,593.93
44470.83,22.35,13.69,1.91,0.55,3.47,594.6
44470.88,21.38,15.05,1.8,0.58,6.08,595.4
44470.92,20.57,16.16,1.77,0.72,8.49,596.37
44470.96,18.59,16.77,1.35,0.76,10,596.52
44471,18.67,17.07,0.74,0.58,9.92,596.77
44471.04,18.79,17.21,0.76,3.14,10,596.63
44471.08,18.66,17.38,0.66,2.49,9.86,596.21
44471.12,18.98,17.52,0.53,1.86,9.98,595.94
44471.17,17.87,17.1,0.42,1.48,7.4,595.71
44471.21,17.72,16.82,0.73,1.26,9.37,595.42
44471.25,17.33,16.61,1.2,1.61,4.63,595.59
44471.29,17.48,16.72,1.52,1.51,3.28,595.49
44471.33,17.08,16.39,1.34,1.2,1.46,595.72
44471.38,17.62,16.02,1.52,1.06,0.82,595.76
44471.42,23.28,15.18,1.87,0.97,0.16,595.94
44471.46,23.68,15.23,2.41,0.88,2.28,595.69
44471.5,23.98,15.02,2.41,0.84,1.92,595.23
44471.54,26.79,13.55,2.4,0.88,2.45,594.66
44471.58,26.88,13.33,2.35,0.93,2.12,593.77
44471.62,27.05,13.05,2.33,1,1.06,593.21
44471.67,27.62,12.49,2.26,1.11,1.06,592.72
44471.71,27.88,12,2.1,1.23,2.31,592.43
44471.75,24.43,15.22,1.14,1.44,2.02,592.18
44471.79,25.02,11.47,1.41,1.37,1.4,592.3
44471.83,25.43,10.99,1.27,1.55,1.9,592.65
44471.88,24.94,11.02,1.42,1.72,1.38,593.2
44471.92,23.56,11.5,1.49,1.61,1.96,593.22
44471.96,20.53,11.92,1.72,1.52,1.64,593.31
44472,20.33,11.74,1.82,1.39,1.08,593.22
44472.04,19.35,12.16,1.95,1.36,0.44,593.23
44472.08,18.44,12.28,2.11,1.35,0.3,592.89
44472.12,17.93,12.7,2.24,1.31,0.7,592.94
44472.17,16.92,12.56,2.31,1.26,0.22,592.49
44472.21,16.7,12.52,2.31,1.23,0.39,592.59
44472.25,16.44,12.88,2.2,1.34,0.96,592.59
44472.29,15.94,12.78,2.26,1.3,1.33,592.77
44472.33,17.33,13.71,1.93,1.26,0.26,593.15
44472.38,18.14,14.59,2.07,1.14,0.63,593.55
44472.42,22.75,15.11,2.57,1,0.94,593.62
44472.46,23.41,14.68,2.74,0.95,1.1,593.53
44472.5,23.6,14.11,2.8,0.88,1.64,593.14
44472.54,26.65,13.17,2.88,0.84,1.43,592.58
44472.58,26.81,12.67,2.98,0.78,4.06,591.94
44472.62,26.88,12.36,2.88,0.78,5.35,591.39
44472.67,27.28,11.85,2.52,0.9,3.1,591.32
44472.71,27.38,11.5,2.03,0.89,3.77,591.2
44472.75,24.73,12.62,0.95,0.36,4.93,591.46
44472.79,25.02,10.55,1.2,1.13,5.25,591.84
44472.83,25.66,9.24,1.07,1.56,5.12,592.42
44472.88,25.25,9.72,1.08,1.32,5.07,592.89
44472.92,24.44,10.31,1.32,1.55,4.85,592.87
44472.96,22.07,11.48,1.17,1.75,5.81,593.31
44473,20.95,12.42,1.93,1.3,6.09,593.31
44473.04,20.57,12.18,1.97,1.28,4.1,593.07
44473.08,20.02,12.55,2.03,1.2,3.13,592.92
44473.12,19.81,12.36,2.05,1.22,2.55,592.85
44473.17,18.78,12.87,2.15,1.31,2.61,592.67
44473.21,18.65,13.44,2.17,1.28,1.63,592.78
44473.25,17.05,14.05,2.04,1.36,1.46,592.94
44473.29,16.86,14.38,1.81,1.32,3.03,593.73
44473.33,18.1,15.14,1.53,1.21,3.65,593.87
44473.38,19.52,16.11,1.82,1.1,2.28,594.14
44473.42,23.25,16.32,2.25,0.99,1.87,594.65
44473.46,23.83,15.65,2.73,0.89,3.39,594.75
44473.5,24.05,15.12,2.87,0.83,6,594.51
44473.54,26.24,14.8,2.75,0.85,7.41,593.97
44473.58,26.49,14.98,2.28,0.89,3.61,593.41
44473.62,26.31,14.82,1.33,1.19,4.37,593.25
44473.67,25.55,15.25,0.84,1.69,3.41,593.06
44473.71,25.11,15.4,0.68,2.25,3.33,592.89
44473.75,22.05,15.26,0.76,0.78,8.93,592.86
44473.79,20.64,17.39,1.2,2.95,9.71,593.98
44473.83,21.04,17.79,0.52,2.96,7.8,594.32
44473.88,20.97,17.95,1.07,3.04,7.4,594.78
44473.92,20.55,17.21,1,3.02,8.63,595.36
44473.96,18.1,16.82,1.08,3.07,8.54,595.82
44474,18.21,16.79,1.05,2.62,8.63,595.87
44474.04,17.6,15.59,1.17,2.22,9.26,595.62
44474.08,17.3,15.58,1.3,2,9.7,595.58
44474.12,17.4,15.33,1.35,1.71,8.98,595.4
44474.17,16.97,15.49,1.33,1.69,8.21,595.34
44474.21,17.15,15.8,1.35,1.53,7.64,595.38
44474.25,17.78,15.79,1.25,1.69,4.55,595.27
44474.29,17.62,15.51,1.37,1.4,4.69,595.8
44474.33,18.29,15.64,1.15,1.32,3.44,596.02
44474.38,18.46,16,1.26,1.15,3.41,596.24
44474.42,21.69,15.81,1.64,0.99,3.07,596.47
44474.46,21.85,15.46,1.74,0.98,2.77,596.28
44474.5,21.93,15.02,1.79,0.96,4.84,596.06
44474.54,24.56,14.56,1.72,1.04,5.84,595.52
44474.58,24.21,14.4,1.32,1.21,4.24,594.99
44474.62,24.14,14.2,1.08,1.75,4.5,594.39
44474.67,24.03,13.48,1.03,2.08,4.38,594.11
44474.71,23.94,13.94,1,2.75,4.7,594.04
44474.75,21.32,15.46,1.37,0.12,4.13,593.76
44474.79,19.77,16.01,1.53,0.31,5.59,594.24
44474.83,19.44,16.34,1.66,0.43,6.52,594.78
44474.88,19.04,16.48,1.21,0.41,7.05,595.47
44474.92,18.5,16.84,1.15,0.37,7.58,595.65
44474.96,17.15,16.45,1.33,0.5,8.79,596.04
44475,16.92,16.42,1.31,0.49,9.4,596.18
44475.04,16.81,16.41,1.09,0.33,9.09,595.95
44475.08,17.01,16.52,0.85,0.25,9.17,595.6
44475.12,17.25,16.44,0.79,0.08,10,595.42
44475.17,17.15,16.18,0.73,2.94,10,595.38
44475.21,17.04,15.98,0.65,2.65,10,595.03
44475.25,17.27,16.47,0.82,2.95,8.79,594.57
44475.29,17.02,16.22,0.86,0.12,10,595.2
44475.33,16.43,15.98,0.98,0.4,10,595.51
44475.38,16.13,15.4,1.25,0.46,7.66,595.94
44475.42,19.5,15.91,1.42,0.48,10,596.26
44475.46,19.12,15.56,1.58,0.56,7.58,596.29
44475.5,19.43,15.35,1.98,0.65,6.07,596.29
44475.54,19.51,15.42,2.04,0.69,10,595.89
44475.58,18.71,15.73,2.23,0.76,10,595.57
44475.62,18.02,15.72,2.62,0.72,9.55,595.17
44475.67,16.13,15.52,2.31,0.82,10,594.95
44475.71,16.49,16.04,2.09,0.68,10,595.01
44475.75,14.61,14.5,2.17,0.69,9.83,594.9
44475.79,14.67,14.01,1.6,0.58,10,595.17
44475.83,14.61,14.01,1.66,0.64,10,595.71
44475.88,14.67,13.89,1.63,0.83,10,596.44
44475.92,14.28,13.64,1.57,0.8,10,596.58
44475.96,13.56,13.56,1.28,0.84,10,596.7
44476,13.62,13.52,1.11,0.89,10,596.78
44476.04,13.59,13.39,1.08,0.84,10,596.64
44476.08,13.53,13.29,0.98,0.78,9.98,596.45
44476.12,13.52,13.2,1.04,0.73,10,596.21
44476.17,13.52,13.43,1.25,0.71,10,595.77
44476.21,13.28,12.96,1.2,0.68,10,595.88
44476.25,12.94,12.63,1.18,0.67,10,595.78
44476.29,12.9,12.46,1.24,0.81,10,595.89
44476.33,12.68,12.22,1.2,0.8,10,596.26
44476.38,12.81,12.71,1.4,0.66,10,596.53
44476.42,14.83,13.62,1.62,0.61,10,596.79
44476.46,14.8,13.69,1.66,0.64,10,596.67
44476.5,14.6,13.76,1.75,0.7,10,596.61
44476.54,15.21,13.86,1.81,0.65,10,596.35
44476.58,15.29,13.26,1.99,0.7,10,595.72
44476.62,14.87,13.05,1.77,0.69,10,595.19
44476.67,14.63,12.59,1.9,0.71,10,594.73
44476.71,14.88,12.59,1.69,0.52,10,594.93
44476.75,13.32,12.04,2.15,0.5,9.93,594.85
44476.79,13.76,11.76,1.85,0.81,10,595.3
44476.83,13.63,11.76,1.8,0.89,9.96,595.89
44476.88,13.96,11.74,1.48,0.77,9.98,596.06
44476.92,13.56,11.65,1.37,0.6,9.79,596.36
44476.96,12.78,11.56,1.25,0.63,9.9,596.59
44477,12.63,11.75,1.07,0.68,9.98,596.38
44477.04,12.34,11.63,0.93,0.55,9.92,596.3
44477.08,12.29,11.35,0.89,0.4,9.94,596.08
44477.12,12.28,11.33,0.75,0.19,9.94,595.7
44477.17,12.14,11.41,0.79,0.02,9.73,595.54
44477.21,12.42,11.32,0.83,2.99,9.75,595.29
44477.25,12.43,11.28,0.78,1.45,10,595.26
44477.29,12.44,11.3,0.43,1.73,9.98,595.37
44477.33,12.41,11.36,0.28,1,9.82,595.53
44477.38,12.41,11.49,0.58,0.94,10,595.87
44477.42,14.47,12.07,0.77,0.25,10,595.97
44477.46,13.99,12.21,0.86,3.03,10,595.88
44477.5,14.1,12.38,0.66,3.01,10,595.53
44477.54,16.56,13.07,0.55,3.02,10,594.96
44477.58,17.07,13.42,0.89,0.31,9.77,594.44
44477.62,18.07,13.78,1.21,0.12,6.95,593.97
44477.67,19.59,14.1,1.65,0.17,10,593.75
44477.71,19.57,14.29,1.93,0.33,9.17,593.81
44477.75,15.54,13.97,1.9,0.39,7.4,594.02
44477.79,15.26,13.84,1.33,0.62,7.35,593.96
44477.83,15.05,13.8,1.68,0.57,10,594.72
44477.88,15.17,13.85,1.53,0.54,10,595.31
44477.92,15.08,13.87,1.59,0.61,10,595.55
44477.96,13.7,13.62,1.54,0.71,10,595.95
44478,13.67,13.58,1.45,0.7,10,595.99
44478.04,13.65,13.52,1.36,0.71,10,596.17
44478.08,13.63,13.37,1.3,0.71,10,596.07
44478.12,13.62,13.29,1.18,0.72,10,595.89
44478.17,13.18,12.8,1.21,0.71,10,595.79
44478.21,13.21,12.82,1.09,0.68,10,595.84
44478.25,12.71,12.27,1.16,0.54,10,596.03
44478.29,12.71,12.24,1.25,0.62,10,596.23
44478.33,12.36,12.12,1.44,0.59,10,596.75
44478.38,11.62,11.62,1.61,0.61,10,597.05
44478.42,12.85,12.35,1.77,0.7,10,597.49
44478.46,12.26,12.1,1.83,0.72,10,597.67
44478.5,12.14,11.4,1.76,0.74,10,597.6
44478.54,14.1,12.19,1.81,0.71,10,597.36
44478.58,14.18,12.14,1.85,0.76,10,596.81
44478.62,13.88,11.99,1.94,0.75,10,596.66
44478.67,13.86,11.78,2.16,0.67,10,596.46
44478.71,14.2,12.28,2.16,0.66,10,596.62
44478.75,12.85,12.25,1.83,0.75,10,597.05
44478.79,13.13,12.5,1.53,0.96,10,597.31
44478.83,13.26,12.31,1.57,0.79,10,597.93
44478.88,13.4,12.52,1.76,0.76,10,598.16
44478.92,13.23,12.53,1.52,0.71,10,598.42
44478.96,12.26,11.91,1.4,0.82,10,598.93
44479,12.45,12,1.38,1.03,10,598.9
44479.04,12.26,12.06,1.17,1.23,10,598.72
44479.08,12.45,12.27,1.18,1.25,10,598.52
44479.12,12.54,12.3,1.09,1.13,10,598.22
44479.17,12.13,12.13,1.1,1.05,10,598.2
44479.21,12.39,12.37,1.11,1.09,10,598.28
44479.25,12.52,12.52,1.3,0.91,10,598.9
44479.29,12.64,12.64,1.35,0.91,10,598.39
44479.33,12.72,12.68,1.33,1.03,10,598.92
44479.38,12.69,12.69,1.53,0.9,10,599.3
44479.42,13.86,13.11,1.88,0.86,10,599.62
44479.46,13.71,13.21,2.02,0.8,10,599.8
44479.5,13.65,13.28,2.02,0.83,10,599.73
44479.54,13.59,13.14,2.06,0.83,10,599.15
44479.58,13.21,12.6,2.1,0.81,10,598.82
44479.62,12.94,12.5,1.9,0.79,10,598.57
44479.67,12.34,11.99,1.74,0.86,10,598.52
44479.71,12.22,11.91,1.61,0.88,10,598.6
44479.75,11.02,11.02,1.55,0.93,10,598.84
44479.79,11.15,11.07,1.7,0.75,10,598.77
44479.83,11.3,11.23,1.43,0.78,10,599.51
44479.88,11.2,11,1.65,0.73,10,599.83
44479.92,10.97,10.88,1.7,0.78,10,600.02
44479.96,10.04,10.04,1.94,0.9,10,600.11
44480,10.03,10.03,1.64,0.92,10,599.95
44480.04,9.68,9.68,1.49,0.85,10,599.7
44480.08,9.51,9.51,1.3,0.84,10,599.45
44480.12,9.44,9.44,1.22,0.9,10,599.22
44480.17,9.32,9.2,1.4,0.88,10,599.07
44480.21,9.29,9.16,1.24,0.82,10,598.69
44480.25,9.45,9.31,1.14,0.53,10,599.15
44480.29,9.41,9.36,0.95,0.55,10,598.96
44480.33,9.36,9.37,0.93,0.5,10,599.15
44480.38,9.23,9.22,1.03,0.43,10,599.52
44480.42,11.07,10.02,1.26,0.3,10,599.52
44480.46,11.67,10.01,1.41,0.33,10,599.57
44480.5,11.71,10.03,1.31,0.44,10,599.29
44480.54,14.04,10.91,1.29,0.53,10,598.51
44480.58,14.71,11.15,1.33,0.37,10,597.89
44480.62,14.63,11.11,1.36,0.29,10,597.12
44480.67,14.52,11.52,1.36,0.27,10,596.94
44480.71,14.61,11.62,1.33,0.25,10,596.87
44480.75,13.55,12.16,1.31,0.2,10,596.88
44480.79,13.27,12.18,1.4,0.44,9.77,596.97
44480.83,13.11,12.14,1.48,0.44,9.92,597.44
44480.88,12.81,12.19,1.46,0.52,10,597.66
44480.92,12.48,12.12,1.34,0.53,10,597.93
44480.96,11.8,11.8,1.43,0.58,10,598.29
44481,11.84,11.81,1.2,0.64,10,598.32
44481.04,11.78,11.78,1.2,0.62,10,598.27
44481.08,11.67,11.67,1,0.46,10,598.09
44481.12,11.7,11.68,0.96,0.26,10,597.77
44481.17,11.27,11.27,0.89,0.1,10,597.58
44481.21,11.33,11.33,0.86,0.03,10,597.41
44481.25,11.18,11.17,0.88,2.9,10,597.32
44481.29,11.34,11.23,0.87,0.68,10,597.44
44481.33,11.24,11.18,1.28,0.75,10,597.9
44481.38,10.92,10.92,1.66,0.51,10,598.08
44481.42,12.75,11.79,1.57,0.27,10,598.64
44481.46,12.37,11.46,1.36,0.2,10,598.52
44481.5,12.46,11.42,1.22,0.24,10,598.54
44481.54,13.69,11.88,1.26,0.38,10,598.08
44481.58,14.1,12.13,1.46,0.45,10,597.43
44481.62,14.15,12.2,1.62,0.31,10,597.26
44481.67,13.87,12.12,1.66,0.19,10,597.13
44481.71,13.96,12.11,1.65,0.3,10,597.24
44481.75,12.55,11.95,1.38,0.26,10,597.04
44481.79,12.47,11.79,1.41,0.54,9.62,597.28
44481.83,12.53,11.93,1.47,0.56,10,597.97
