$,
XXH,
JDAY,DGP
44523.25,1.2
44523.29,1.2
44523.33,1.2
44523.38,1.2
44523.42,1.2
44523.46,1.2
44523.5,1.2
44523.54,1.2
44523.58,1.2
44523.62,1.2
44523.67,1.2
44523.71,1.2
44523.75,1.2
44523.79,1.2
44523.83,1.2
44523.88,1.2
44523.92,1.2
44523.96,1.2
44524,1.2
44524.04,1.2
44524.08,1.2
44524.12,1.2
44524.17,1.2
44524.21,1.2
44524.25,1.2
44524.29,1.2
44524.33,1.2
44524.38,1.2
44524.42,1.2
44524.46,1.2
44524.5,1.2
44524.54,1.2
44524.58,1.2
44524.62,1.2
44524.67,1.2
44524.71,1.2
44524.75,1.2
44524.79,1.2
44524.83,1.2
44524.88,1.2
44524.92,1.2
44524.96,1.2
44525,1.2
44525.04,1.2
44525.08,1.2
44525.12,1.2
44525.17,1.2
44525.21,1.2
44525.25,1.2
44525.29,1.2
44525.33,1.2
44525.38,1.2
44525.42,1.2
44525.46,1.2
44525.5,1.2
44525.54,1.2
44525.58,1.2
44525.62,1.2
44525.67,1.2
44525.71,1.2
44525.75,1.2
44525.79,1.2
44525.83,1.2
44525.88,1.2
44525.92,1.2
44525.96,1.2
44526,1.2
44526.04,1.2
44526.08,1.2
44526.12,1.2
44526.17,1.2
44526.21,1.2
44526.25,1.2
44526.29,1.2
44526.33,1.2
44526.38,1.2
44526.42,1.2
44526.46,1.2
44526.5,1.2
44526.54,1.2
44526.58,1.2
44526.62,1.2
44526.67,1.2
44526.71,1.2
44526.75,1.2
44526.79,1.2
44526.83,1.2
44526.88,1.2
44526.92,1.2
44526.96,1.2
44527,1.2
44527.04,1.2
44527.08,1.2
44527.12,1.2
44527.17,1.2
44527.21,1.2
44527.25,1.2
44527.29,1.2
44527.33,1.2
44527.38,1.2
44527.42,1.2
44527.46,1.2
44527.5,1.2
44527.54,1.2
44527.58,1.2
44527.62,1.2
44527.67,1.2
44527.71,1.2
44527.75,1.2
44527.79,1.2
44527.83,1.2
44527.88,1.2
44527.92,1.2
44527.96,1.2
44528,1.2
44528.04,1.2
44528.08,1.2
44528.12,1.2
44528.17,1.2
44528.21,1.2
44528.25,1.2
44528.29,1.2
44528.33,1.2
44528.38,1.2
44528.42,1.2
44528.46,1.2
44528.5,1.2
44528.54,1.2
44528.58,1.2
44528.62,1.2
44528.67,1.2
44528.71,1.2
44528.75,1.2
44528.79,1.2
44528.83,1.2
44528.88,1.2
44528.92,1.2
44528.96,1.2
44529,1.2
44529.04,1.2
44529.08,1.2
44529.12,1.2
44529.17,1.2
44529.21,1.2
44529.25,1.2
44529.29,1.2
44529.33,1.2
44529.38,1.2
44529.42,1.2
44529.46,1.2
44529.5,1.2
44529.54,1.2
44529.58,1.2
44529.62,1.2
44529.67,1.2
44529.71,1.2
44529.75,1.2
44529.79,1.2
44529.83,1.2
44529.88,1.2
44529.92,1.2
44529.96,1.2
44530,1.2
44530.04,1.2
44530.08,1.2
44530.12,1.2
44530.17,1.2
44530.21,1.2
44530.25,1.2
44530.29,1.2
44530.33,1.2
44530.38,1.2
44530.42,1.2
44530.46,1.2
44530.5,1.2
44530.54,1.2
44530.58,1.2
44530.62,1.2
44530.67,1.2
44530.71,1.2
44530.75,1.2
44530.79,1.2
44530.83,1.2
44530.88,1.2
44530.92,1.2
44530.96,1.2
44531,1.2
44531.04,1.2
44531.08,1.2
44531.12,1.2
44531.17,1.2
44531.21,1.2
44531.25,1.2
44531.29,1.2
44531.33,1.2
44531.38,1.2
44531.42,1.2
44531.46,1.2
44531.5,1.2
44531.54,1.2
44531.58,1.2
44531.62,1.2
44531.67,1.2
44531.71,1.2
44531.75,1.2
44531.79,1.2
44531.83,1.2
44531.88,1.2
44531.92,1.2
44531.96,1.2
44532,1.2
44532.04,1.2
44532.08,1.2
44532.12,1.2
44532.17,1.2
44532.21,1.2
44532.25,1.2
44532.29,1.2
44532.33,1.2
44532.38,1.2
44532.42,1.2
44532.46,1.2
44532.5,1.2
44532.54,1.2
44532.58,1.2
44532.62,1.2
44532.67,1.2
44532.71,1.2
44532.75,1.2
44532.79,1.2
44532.83,1.2
44532.88,1.2
44532.92,1.2
44532.96,1.2
44533,1.2
44533.04,1.2
44533.08,1.2
44533.12,1.2
44533.17,1.2
44533.21,1.2
44533.25,1.2
44533.29,1.2
44533.33,1.2
44533.38,1.2
44533.42,1.2
44533.46,1.2
44533.5,1.2
44533.54,1.2
44533.58,1.2
44533.62,1.2
44533.67,1.2
44533.71,1.2
44533.75,1.2
44533.79,1.2
44533.83,1.2
44533.88,1.2
44533.92,1.2
44533.96,1.2
44534,1.2
44534.04,1.2
44534.08,1.2
44534.12,1.2
44534.17,1.2
44534.21,1.2
44534.25,1.2
44534.29,1.2
44534.33,1.2
44534.38,1.2
44534.42,1.2
44534.46,1.2
44534.5,1.2
44534.54,1.2
44534.58,1.2
44534.62,1.2
44534.67,1.2
44534.71,1.2
44534.75,1.2
44534.79,1.2
44534.83,1.2
44534.88,1.2
44534.92,1.2
44534.96,1.2
44535,1.2
44535.04,1.2
44535.08,1.2
44535.12,1.2
44535.17,1.2
44535.21,1.2
44535.25,1.2
44535.29,1.2
44535.33,1.2
44535.38,1.2
44535.42,1.2
44535.46,1.2
44535.5,1.2
44535.54,1.2
44535.58,1.2
44535.62,1.2
44535.67,1.2
44535.71,1.2
44535.75,1.2
44535.79,1.2
44535.83,1.2
44535.88,1.2
44535.92,1.2
44535.96,1.2
44536,1.2
44536.04,1.2
44536.08,1.2
44536.12,1.2
44536.17,1.2
44536.21,1.2
44536.25,1.2
44536.29,1.2
44536.33,1.2
44536.38,1.2
44536.42,1.2
44536.46,1.2
44536.5,1.2
44536.54,1.2
44536.58,1.2
44536.62,1.2
44536.67,1.2
44536.71,1.2
44536.75,1.2
44536.79,1.2
44536.83,1.2
44536.88,1.2
44536.92,1.2
44536.96,1.2
44537,1.2
44537.04,1.2
44537.08,1.2
44537.12,1.2
44537.17,1.2
44537.21,1.2
44537.25,1.2
44537.29,1.2
44537.33,1.2
44537.38,1.2
44537.42,1.2
44537.46,1.2
44537.5,1.2
44537.54,1.2
44537.58,1.2
44537.62,1.2
44537.67,1.2
44537.71,1.2
44537.75,1.2
44537.79,1.2
44537.83,1.2
44537.88,1.2
44537.92,1.2
44537.96,1.2
44538,1.2
44538.04,1.2
44538.08,1.2
44538.12,1.2
44538.17,1.2
44538.21,1.2
44538.25,1.2
44538.29,1.2
44538.33,1.2
44538.38,1.2
44538.42,1.2
44538.46,1.2
44538.5,1.2
44538.54,1.2
44538.58,1.2
44538.62,1.2
44538.67,1.2
44538.71,1.2
44538.75,1.2
44538.79,1.2
44538.83,1.2
44538.88,1.2
44538.92,1.2
44538.96,1.2
44539,1.2
44539.04,1.2
44539.08,1.2
44539.12,1.2
44539.17,1.2
44539.21,1.2
44539.25,1.2
44539.29,1.2
44539.33,1.2
44539.38,1.2
44539.42,1.2
44539.46,1.2
44539.5,1.2
44539.54,1.2
44539.58,1.2
44539.62,1.2
44539.67,1.2
44539.71,1.2
44539.75,1.2
44539.79,1.2
44539.83,1.2
44539.88,1.2
44539.92,1.2
44539.96,1.2
44540,1.2
44540.04,1.2
44540.08,1.2
44540.12,1.2
44540.17,1.2
44540.21,1.2
44540.25,1.2
44540.29,1.2
44540.33,1.2
44540.38,1.2
44540.42,1.2
44540.46,1.2
44540.5,1.2
44540.54,1.2
44540.58,1.2
44540.62,1.2
44540.67,1.2
44540.71,1.2
44540.75,1.2
44540.79,1.2
44540.83,1.2
44540.88,1.2
44540.92,1.2
44540.96,1.2
44541,1.2
44541.04,1.2
44541.08,1.2
44541.12,1.2
44541.17,1.2
44541.21,1.2
44541.25,1.2
44541.29,1.2
44541.33,1.2
44541.38,1.2
44541.42,1.2
44541.46,1.2
44541.5,1.2
44541.54,1.2
44541.58,1.2
44541.62,1.2
44541.67,1.2
44541.71,1.2
44541.75,1.2
44541.79,1.2
44541.83,1.2
44541.88,1.2
44541.92,1.2
44541.96,1.2
44542,1.2
44542.04,1.2
44542.08,1.2
44542.12,1.2
44542.17,1.2
44542.21,1.2
44542.25,1.2
44542.29,1.2
44542.33,1.2
44542.38,1.2
44542.42,1.2
44542.46,1.2
44542.5,1.2
44542.54,1.2
44542.58,1.2
44542.62,1.2
44542.67,1.2
44542.71,1.2
44542.75,1.2
44542.79,1.2
44542.83,1.2
44542.88,1.2
44542.92,1.2
44542.96,1.2
44543,1.2
44543.04,1.2
44543.08,1.2
44543.12,1.2
44543.17,1.2
44543.21,1.2
44543.25,1.2
44543.29,1.2
44543.33,1.2
44543.38,1.2
44543.42,1.2
44543.46,1.2
44543.5,1.2
44543.54,1.2
44543.58,1.2
44543.62,1.2
44543.67,1.2
44543.71,1.2
44543.75,1.2
44543.79,1.2
44543.83,1.2
44543.88,1.2
44543.92,1.2
44543.96,1.2
44544,1.2
44544.04,1.2
44544.08,1.2
44544.12,1.2
44544.17,1.2
44544.21,1.2
44544.25,1.2
44544.29,1.2
44544.33,1.2
44544.38,1.2
44544.42,1.2
44544.46,1.2
44544.5,1.2
44544.54,1.2
44544.58,1.2
44544.62,1.2
44544.67,1.2
44544.71,1.2
44544.75,1.2
44544.79,1.2
44544.83,1.2
44544.88,1.2
44544.92,1.2
44544.96,1.2
44545,1.2
44545.04,1.2
44545.08,1.2
44545.12,1.2
44545.17,1.2
44545.21,1.2
44545.25,1.2
44545.29,1.2
44545.33,1.2
44545.38,1.2
44545.42,1.2
44545.46,1.2
44545.5,1.2
44545.54,1.2
44545.58,1.2
44545.62,1.2
44545.67,1.2
44545.71,1.2
44545.75,1.2
44545.79,1.2
44545.83,1.2
44545.88,1.2
44545.92,1.2
44545.96,1.2
44546,1.2
44546.04,1.2
44546.08,1.2
44546.12,1.2
44546.17,1.2
44546.21,1.2
44546.25,1.2
44546.29,1.2
44546.33,1.2
44546.38,1.2
44546.42,1.2
44546.46,1.2
44546.5,1.2
44546.54,1.2
44546.58,1.2
44546.62,1.2
44546.67,1.2
44546.71,1.2
44546.75,1.2
44546.79,1.2
44546.83,1.2
44546.88,1.2
44546.92,1.2
44546.96,1.2
44547,1.2
44547.04,1.2
44547.08,1.2
44547.12,1.2
44547.17,1.2
44547.21,1.2
44547.25,1.2
44547.29,1.2
44547.33,1.2
44547.38,1.2
44547.42,1.2
44547.46,1.2
44547.5,1.2
44547.54,1.2
44547.58,1.2
44547.62,1.2
44547.67,1.2
44547.71,1.2
44547.75,1.2
44547.79,1.2
44547.83,1.2
44547.88,1.2
44547.92,1.2
44547.96,1.2
44548,1.2
44548.04,1.2
44548.08,1.2
44548.12,1.2
44548.17,1.2
44548.21,1.2
44548.25,1.2
44548.29,1.2
44548.33,1.2
44548.38,1.2
44548.42,1.2
44548.46,1.2
44548.5,1.2
44548.54,1.2
44548.58,1.2
44548.62,1.2
44548.67,1.2
44548.71,1.2
44548.75,1.2
44548.79,1.2
44548.83,1.2
44548.88,1.2
44548.92,1.2
44548.96,1.2
44549,1.2
44549.04,1.2
44549.08,1.2
44549.12,1.2
44549.17,1.2
44549.21,1.2
44549.25,1.2
44549.29,1.2
44549.33,1.2
44549.38,1.2
44549.42,1.2
44549.46,1.2
44549.5,1.2
44549.54,1.2
44549.58,1.2
44549.62,1.2
44549.67,1.2
44549.71,1.2
44549.75,1.2
44549.79,1.2
44549.83,1.2
44549.88,1.2
44549.92,1.2
44549.96,1.2
44550,1.2
44550.04,1.2
44550.08,1.2
44550.12,1.2
44550.17,1.2
44550.21,1.2
44550.25,1.2
44550.29,1.2
44550.33,1.2
44550.38,1.2
44550.42,1.2
44550.46,1.2
44550.5,1.2
44550.54,1.2
44550.58,1.2
44550.62,1.2
44550.67,1.2
44550.71,1.2
44550.75,1.2
44550.79,1.2
44550.83,1.2
44550.88,1.2
44550.92,1.2
44550.96,1.2
44551,1.2
44551.04,1.2
44551.08,1.2
44551.12,1.2
44551.17,1.2
44551.21,1.2
44551.25,1.2
44551.29,1.2
44551.33,1.2
44551.38,1.2
44551.42,1.2
44551.46,1.2
44551.5,1.2
44551.54,1.2
44551.58,1.2
44551.62,1.2
44551.67,1.2
44551.71,1.2
44551.75,1.2
44551.79,1.2
44551.83,1.2
44551.88,1.2
44551.92,1.2
44551.96,1.2
44552,1.2
44552.04,1.2
44552.08,1.2
44552.12,1.2
44552.17,1.2
44552.21,1.2
44552.25,1.2
44552.29,1.2
44552.33,1.2
44552.38,1.2
44552.42,1.2
44552.46,1.2
44552.5,1.2
44552.54,1.2
44552.58,1.2
44552.62,1.2
44552.67,1.2
44552.71,1.2
44552.75,1.2
44552.79,1.2
44552.83,1.2
44552.88,1.2
44552.92,1.2
44552.96,1.2
44553,1.2
44553.04,1.2
44553.08,1.2
44553.12,1.2
44553.17,1.2
44553.21,1.2
44553.25,1.2
44553.29,1.2
44553.33,1.2
44553.38,1.2
44553.42,1.2
44553.46,1.2
44553.5,1.2
44553.54,1.2
44553.58,1.2
44553.62,1.2
44553.67,1.2
44553.71,1.2
44553.75,1.2
44553.79,1.2
44553.83,1.2
44553.88,1.2
44553.92,1.2
44553.96,1.2
44554,1.2
44554.04,1.2
44554.08,1.2
44554.12,1.2
44554.17,1.2
44554.21,1.2
44554.25,1.2
44554.29,1.2
44554.33,1.2
44554.38,1.2
44554.42,1.2
44554.46,1.2
44554.5,1.2
44554.54,1.2
44554.58,1.2
44554.62,1.2
44554.67,1.2
44554.71,1.2
44554.75,1.2
44554.79,1.2
44554.83,1.2
44554.88,1.2
44554.92,1.2
44554.96,1.2
44555,1.2
44555.04,1.2
44555.08,1.2
44555.12,1.2
44555.17,1.2
44555.21,1.2
44555.25,1.2
44555.29,1.2
44555.33,1.2
44555.38,1.2
44555.42,1.2
44555.46,1.2
44555.5,1.2
44555.54,1.2
44555.58,1.2
44555.62,1.2
44555.67,1.2
44555.71,1.2
44555.75,1.2
44555.79,1.2
44555.83,1.2
44555.88,1.2
44555.92,1.2
44555.96,1.2
44556,1.2
44556.04,1.2
44556.08,1.2
44556.12,1.2
44556.17,1.2
44556.21,1.2
44556.25,1.2
44556.29,1.2
44556.33,1.2
44556.38,1.2
44556.42,1.2
44556.46,1.2
44556.5,1.2
44556.54,1.2
44556.58,1.2
44556.62,1.2
44556.67,1.2
44556.71,1.2
44556.75,1.2
44556.79,1.2
44556.83,1.2
44556.88,1.2
44556.92,1.2
44556.96,1.2
44557,1.2
44557.04,1.2
44557.08,1.2
44557.12,1.2
44557.17,1.2
44557.21,1.2
44557.25,1.2
44557.29,1.2
44557.33,1.2
44557.38,1.2
44557.42,1.2
44557.46,1.2
44557.5,1.2
44557.54,1.2
44557.58,1.2
44557.62,1.2
44557.67,1.2
44557.71,1.2
44557.75,1.2
44557.79,1.2
44557.83,1.2
44557.88,1.2
44557.92,1.2
44557.96,1.2
44558,1.2
44558.04,1.2
44558.08,1.2
44558.12,1.2
44558.17,1.2
44558.21,1.2
44558.25,1.2
44558.29,1.2
44558.33,1.2
44558.38,1.2
44558.42,1.2
44558.46,1.2
44558.5,1.2
44558.54,1.2
44558.58,1.2
44558.62,1.2
44558.67,1.2
44558.71,1.2
44558.75,1.2
44558.79,1.2
44558.83,1.2
44558.88,1.2
44558.92,1.2
44558.96,1.2
44559,1.2
44559.04,1.2
44559.08,1.2
44559.12,1.2
44559.17,1.2
44559.21,1.2
44559.25,1.2
44559.29,1.2
44559.33,1.2
44559.38,1.2
44559.42,1.2
44559.46,1.2
44559.5,1.2
44559.54,1.2
44559.58,1.2
44559.62,1.2
44559.67,1.2
44559.71,1.2
44559.75,1.2
44559.79,1.2
44559.83,1.2
44559.88,1.2
44559.92,1.2
44559.96,1.2
44560,1.2
44560.04,1.2
44560.08,1.2
44560.12,1.2
44560.17,1.2
44560.21,1.2
44560.25,1.2
44560.29,1.2
44560.33,1.2
44560.38,1.2
44560.42,1.2
44560.46,1.2
44560.5,1.2
44560.54,1.2
44560.58,1.2
44560.62,1.2
44560.67,1.2
44560.71,1.2
44560.75,1.2
44560.79,1.2
44560.83,1.2
44560.88,1.2
44560.92,1.2
44560.96,1.2
44561,1.2
44561.04,1.2
44561.08,1.2
44561.12,1.2
44561.17,1.2
44561.21,1.2
44561.25,1.2
44561.29,1.2
44561.33,1.2
44561.38,1.2
44561.42,1.2
44561.46,1.2
44561.5,1.2
44561.54,1.2
44561.58,1.2
44561.62,1.2
44561.67,1.2
44561.71,1.2
44561.75,1.2
44561.79,1.2
44561.83,1.2
44561.88,1.2
44561.92,1.2
44561.96,1.2
