$ XILUODU,segment222的宽度是根据深泓线数据确定的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,牛栏江,,,,,,,,,,,,,,,美姑河,,,,,,,,,,,,,,,,,,西苏角河,,,,,,,,,,,,,,,,,,,,,,,,
SEG: I,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,,,,,,,,,,,,,
0.25,0,0,0,0,0,49.8,0,16.53,39.09,30.56,63.62,90.13,50,75.58,51.56,91.38,84.21,113.84,99.39,124.86,140.87,128.49,112.17,179.43,167.48,119.87,69.13,146.17,140.35,190.77,181.93,135.36,202.2,224.45,224.55,199.6,224.03,225.18,230.37,197.73,213.53,215.61,224.97,232.87,356.79,432.99,322.59,421.87,281.31,304.39,253.56,288.49,235.99,245.45,275.39,230.79,300.55,294.31,210.41,232.25,278.51,309.07,295.14,249.61,199.08,227.15,566.27,413.24,277.68,291.19,255.01,340.16,335.89,323,243.27,410.95,288.9,325.91,347.23,483.93,345.15,488.3,274.66,428.21,430.81,552.13,472.81,407,359.7,272.06,461.89,361.05,582.17,622.93,360.12,475.72,500.67,523.85,384.96,485.18,350.76,275.7,462.2,569.18,368.12,443.8,528.01,671.48,705.37,585.92,670.85,600.89,544.64,894.99,583.73,616.79,716.07,605.36,497.97,518.34,626.98,706.3,532.69,527.91,424.57,455.03,463.56,585.81,859.85,364.69,400.04,462.72,482.68,387.56,406.69,594.44,476.03,900.39,657.23,901.54,754.75,582.07,573.23,545.06,511.48,533.42,498.49,531.03,577.08,640.91,540.49,499.42,535.08,605.77,609.52,605.46,667.32,563.25,777.41,1116.11,1001.03,631.04,506.8,493.7,1045.94,1137.11,850.7,746.22,681.98,597.66,704.74,689.56,682.5,564.92,984.29,802.57,1001.86,748.09,657.23,507.22,628.44,568.04,692.79,788.74,687.59,720.34,776.58,681.14,613.67,935.74,871.39,562.94,674.59,967.86,1156.86,1170.59,1319.46,961,856.11,474.37,657.75,640.7,570.43,763.58,943.75,546.31,1078.17,818.58,723.77,774.29,868.27,792.17,739.26,536.02,759.63,826.48,914.33,692.89,567.52,622.41,581.45,504.21,0,0,70.8,73.81,95.23,111.96,116.43,135.25,71.42,145.65,127.77,196.8,180.58,92.84,190.45,0,0,0,0,0,19.02,133.28,169.35,168.62,253.45,233.39,277.88,283.39,398.27,363.34,374.46,281.21,355.33,0,0,0,0,0,155.73,146.17,234.33,223.1,361.99,292.13,531.03,0,,,,,,,166,,,,562.75,,
0.25,0,0,0,0,0,49.8,0,0,39.09,22.46,55.62,90.13,50,75.58,51.56,91.38,84.21,113.84,99.39,124.86,140.87,128.49,106.35,172.37,167.48,119.87,69.13,146.17,140.35,190.77,181.93,135.36,202.2,224.45,224.55,199.6,224.03,217.38,230.37,197.73,213.53,215.61,224.97,232.87,356.79,432.99,317.49,421.87,281.31,296.91,253.56,288.49,235.99,245.45,275.39,230.79,300.55,294.31,210.41,232.25,278.51,309.07,295.14,249.61,199.08,227.15,566.27,408.25,277.68,291.19,255.01,340.16,335.89,323,243.27,410.95,288.9,325.91,347.23,483.93,345.15,488.3,274.66,428.21,430.81,552.13,462.1,407,359.7,272.06,461.89,361.05,579.06,622.93,360.12,475.72,500.67,523.85,375.92,485.18,350.76,275.7,462.2,569.18,368.12,443.8,528.01,665.97,705.37,562.01,664.61,600.89,531.55,894.99,583.73,616.79,716.07,605.36,497.97,518.34,626.98,706.3,532.69,525.2,417.29,455.03,450.67,585.81,851.12,364.69,400.04,456.69,482.68,387.56,406.69,587.48,476.03,900.39,654.95,901.54,754.75,582.07,573.23,545.06,506.08,533.42,498.49,531.03,577.08,640.91,540.49,499.42,535.08,605.77,609.52,605.46,667.32,563.25,777.41,1116.11,1001.03,631.04,506.8,493.7,1045.94,1137.11,850.7,746.22,681.98,597.66,704.74,689.56,682.5,555.66,984.29,802.57,1001.86,748.09,657.23,507.22,628.44,568.04,692.79,788.74,687.59,720.34,776.58,681.14,609,935.74,864.94,562.94,674.59,967.86,1156.86,1161.23,1319.46,952.79,856.11,474.37,657.75,640.7,570.43,763.58,935.33,546.31,1078.17,818.58,723.77,774.29,868.27,792.17,739.26,536.02,759.63,819.93,914.33,687.07,567.52,622.41,581.45,504.21,0,0,70.8,73.81,95.23,111.96,116.43,135.25,67.68,145.65,127.77,196.8,180.58,92.84,190.45,0,0,0,0,0,13.62,133.28,169.35,166.13,253.45,233.39,277.88,283.39,390.26,363.34,374.46,281.21,355.33,0,0,0,0,0,155.73,146.17,234.33,223.1,361.99,292.13,531.03,0,,,,,,,167,,,,562.5,,
0.25,0,0,0,0,0,41.38,0,0,29,22.46,55.62,73.71,50,75.58,51.56,91.38,84.21,113.84,99.39,124.86,140.87,128.49,106.35,166.96,167.48,119.87,69.13,128.49,140.35,190.77,181.93,135.36,202.2,224.45,224.55,199.6,224.03,207.5,230.37,197.73,213.53,215.61,224.97,232.87,356.79,432.99,317.49,421.87,281.31,296.91,253.56,288.49,235.99,245.45,275.39,230.79,300.55,294.31,210.41,232.25,278.51,303.67,295.14,249.61,199.08,224.86,566.27,408.25,264.68,291.19,255.01,340.16,335.89,316.04,243.27,410.95,288.9,318.01,347.23,483.93,345.15,482.79,268.01,428.21,430.81,552.13,462.1,392.76,359.7,272.06,455.86,361.05,576.56,622.93,360.12,475.72,500.67,521.67,375.92,485.18,348.68,275.7,462.2,569.18,368.12,443.8,528.01,665.97,699.75,562.01,664.61,600.89,531.55,894.99,583.73,616.79,716.07,605.36,497.97,512.42,626.98,706.3,532.69,525.2,417.29,452.64,450.67,585.81,851.12,364.69,400.04,456.69,482.68,387.56,406.69,587.48,476.03,900.39,654.95,888.96,754.75,568.76,573.23,545.06,506.08,520.94,498.49,531.03,577.08,640.91,530.4,499.42,535.08,605.77,609.52,605.46,667.32,563.25,777.41,1116.11,1001.03,631.04,506.8,493.7,1045.94,1137.11,850.7,746.22,681.98,597.66,704.74,689.56,682.5,555.66,984.29,802.57,1001.86,748.09,657.23,507.22,628.44,568.04,692.79,775.64,687.59,720.34,776.58,681.14,609,935.74,864.94,562.94,674.59,967.86,1156.86,1161.23,1305.63,952.79,856.11,474.37,657.75,640.7,570.43,763.58,923.27,546.31,1078.17,818.58,723.77,774.29,868.27,792.17,739.26,536.02,759.63,819.93,914.33,687.07,567.52,622.41,581.45,504.21,0,0,70.8,73.81,95.23,111.96,110.61,135.25,67.68,145.65,127.77,196.8,180.58,92.84,185.98,0,0,0,0,0,0,133.28,169.35,166.13,253.45,233.39,277.88,283.39,390.26,363.34,374.46,281.21,355.33,0,0,0,0,0,155.73,139.31,234.33,223.1,361.99,286.82,531.03,0,,,,,,,168,,,,562.25,,
0.25,0,0,0,0,0,41.38,0,0,29,22.46,55.62,73.71,33.48,75.58,51.56,91.38,84.21,113.84,99.39,124.86,140.87,128.49,106.35,166.96,167.48,119.87,69.13,128.49,140.35,190.77,181.93,135.36,196.59,224.45,224.55,199.6,224.03,207.5,221.85,197.73,213.53,215.61,216.76,226.01,350.34,426.34,317.49,421.87,281.31,296.91,253.56,281.52,235.99,245.45,275.39,230.79,300.55,294.31,210.41,232.25,271.44,303.67,295.14,249.61,199.08,224.86,566.27,408.25,264.68,291.19,255.01,335.27,335.89,316.04,243.27,410.95,288.9,318.01,347.23,483.93,345.15,482.79,258.55,428.21,430.81,552.13,462.1,392.76,350.24,272.06,448.79,361.05,576.56,622.93,360.12,475.72,500.67,521.67,375.92,485.18,348.68,275.7,462.2,569.18,368.12,436.42,521.15,661.08,699.75,554.94,646.73,600.89,531.55,894.99,583.73,616.79,716.07,605.36,497.97,512.42,626.98,706.3,532.69,525.2,417.29,446.4,450.67,581.03,851.12,364.69,400.04,456.69,482.68,387.56,406.69,587.48,476.03,900.39,654.95,888.96,743.31,568.76,568.87,541.63,506.08,520.94,498.49,531.03,577.08,640.91,530.4,499.42,531.34,605.77,609.52,605.46,667.32,563.25,774.6,1103.43,1001.03,631.04,506.8,493.7,1045.94,1128.48,850.7,733.44,681.98,597.66,704.74,689.56,682.5,555.66,984.29,802.57,1001.86,748.09,650.27,507.22,624.8,568.04,692.79,775.64,687.59,720.34,776.58,681.14,609,935.74,864.94,562.94,674.59,967.86,1156.86,1161.23,1305.63,952.79,856.11,474.37,657.75,640.7,570.43,763.58,923.27,546.31,1071.41,818.58,723.77,774.29,861.2,792.17,734.68,536.02,759.63,819.93,914.33,687.07,567.52,614.92,577.81,504.21,0,0,70.8,73.81,95.23,111.96,110.61,135.25,67.68,145.65,127.77,196.8,180.58,92.84,185.98,0,0,0,0,0,0,133.28,169.35,166.13,253.45,233.39,277.88,283.39,390.26,363.34,374.46,281.21,355.33,0,0,0,0,0,155.73,139.31,234.33,223.1,357.52,286.82,531.03,0,,,,,,,169,,,,562,,
0.25,0,0,0,0,0,33.16,0,0,29,13.93,55.62,73.71,33.48,75.58,51.56,91.38,84.21,113.84,91.28,116.33,139.1,124.23,106.35,166.96,167.48,119.87,69.13,128.49,140.35,190.77,173.51,135.36,196.59,224.45,224.55,199.6,224.03,207.5,221.85,197.73,213.53,215.61,216.76,226.01,337.76,426.34,317.49,421.87,281.31,296.91,253.56,281.52,235.99,244.93,275.39,230.79,300.55,294.31,210.41,232.25,271.44,303.67,295.14,249.61,199.08,224.86,558.78,408.25,264.68,291.19,255.01,335.27,335.89,316.04,243.27,410.95,288.9,318.01,347.23,483.93,345.15,482.79,258.55,428.21,424.47,552.13,462.1,392.76,350.24,272.06,448.79,356.48,576.56,622.93,360.12,461.89,489.75,521.67,375.92,485.18,348.68,275.7,457.01,569.18,368.12,436.42,521.15,661.08,692.79,554.94,646.73,600.89,531.55,894.99,583.73,616.79,716.07,605.36,497.97,508.78,623.97,706.3,524.37,525.2,417.29,446.4,450.67,581.03,851.12,364.69,400.04,456.69,482.68,387.56,406.69,587.48,476.03,900.39,654.95,884.07,743.31,568.76,568.87,541.63,500.36,520.94,498.49,531.03,577.08,636.65,530.4,499.42,531.34,605.77,600.47,605.46,654.63,563.25,774.6,1103.43,995.83,631.04,506.8,493.7,1045.94,1128.48,838.64,733.44,681.98,597.66,704.74,689.56,682.5,555.66,984.29,802.57,1001.86,748.09,650.27,507.22,624.8,568.04,692.79,775.64,687.59,720.34,776.58,681.14,609,930.02,864.94,562.94,668.77,967.86,1156.86,1161.23,1305.63,952.79,856.11,474.37,657.75,640.7,570.43,763.58,923.27,539.97,1071.41,818.58,723.77,774.29,861.2,792.17,734.68,536.02,745.49,819.93,914.33,687.07,558.37,614.92,577.81,504.21,0,0,70.8,73.81,95.23,111.96,110.61,135.25,67.68,145.65,127.77,196.8,180.58,92.84,185.98,0,0,0,0,0,0,133.28,169.35,166.13,248.57,233.39,277.88,283.39,390.26,363.34,374.46,281.21,355.33,0,0,0,0,0,155.73,139.31,234.33,223.1,357.52,286.82,531.03,0,,,,,,,170,,,,561.75,,
0.25,0,0,0,0,0,24.74,0,0,29,13.93,55.62,73.71,33.48,75.58,51.56,91.38,84.21,113.84,91.28,108.01,139.1,124.23,106.35,161.24,167.48,119.87,69.13,128.49,140.35,190.77,169.77,135.36,196.59,224.45,224.55,191.29,224.03,207.5,221.85,197.73,213.53,215.61,216.76,226.01,337.76,426.34,317.49,421.87,281.31,296.91,253.56,281.52,235.99,244.93,275.39,230.79,296.29,294.31,210.41,226.42,271.44,303.67,295.14,249.61,199.08,224.86,558.78,408.25,264.68,291.19,255.01,335.27,335.89,309.18,243.27,410.95,288.9,318.01,347.23,475.3,345.15,482.79,258.55,428.21,424.47,552.13,462.1,392.76,350.24,269.05,448.79,356.48,576.56,613.26,360.12,456.18,489.75,515.43,375.92,480.61,348.68,265.72,457.01,569.18,368.12,436.42,521.15,661.08,692.79,549.32,646.73,600.89,531.55,894.99,583.73,616.79,703.39,605.36,497.97,508.78,623.97,706.3,524.37,525.2,417.29,446.4,450.67,581.03,851.12,362.92,400.04,456.69,482.68,387.56,406.69,587.48,476.03,900.39,654.95,884.07,743.31,568.76,557.54,541.63,500.36,517.3,498.49,531.03,577.08,636.65,530.4,499.42,531.34,605.77,600.47,605.46,654.63,563.25,774.6,1103.43,995.83,631.04,506.8,493.7,1045.94,1121.72,833.24,733.44,681.98,597.66,691.12,689.56,682.5,555.66,984.29,802.57,1001.86,748.09,650.27,505.24,624.8,568.04,692.79,775.64,687.59,720.34,776.58,681.14,609,921.6,864.94,562.94,668.77,967.86,1156.86,1161.23,1305.63,952.79,856.11,474.37,657.75,640.7,570.43,763.58,923.27,539.97,1071.41,818.58,723.77,774.29,861.2,792.17,734.68,531.13,745.49,819.93,914.33,687.07,558.37,614.92,577.81,504.21,0,0,70.8,73.81,95.23,111.96,110.61,135.25,67.68,145.65,127.77,192.01,180.58,92.84,181.51,0,0,0,0,0,0,119.87,157.81,166.13,248.57,233.39,277.88,283.39,390.26,363.34,374.46,281.21,348.68,0,0,0,0,0,155.73,139.31,234.33,223.1,357.52,286.82,531.03,0,,,,,,,171,,,,561.5,,
0.25,0,0,0,0,0,16.32,0,0,29,13.93,55.62,57.07,33.48,75.58,34.83,91.38,84.21,113.84,91.28,108.01,139.1,124.23,106.35,161.24,145.75,112.9,69.13,128.49,140.35,190.77,169.77,135.36,196.59,224.45,224.55,191.29,224.03,207.5,221.85,197.73,213.53,215.61,216.76,226.01,337.76,426.34,317.49,421.87,276.74,296.91,253.56,281.52,235.99,244.93,274.97,230.79,296.29,294.31,204.9,226.42,271.44,303.67,295.14,249.61,199.08,224.86,558.78,408.25,264.68,291.19,255.01,335.27,335.89,309.18,243.27,410.95,288.9,318.01,347.23,475.3,345.15,482.79,258.55,425.51,424.47,552.13,456.59,381.12,350.24,269.05,448.79,356.48,576.56,611.28,360.12,456.18,489.75,515.43,375.92,480.61,347.12,265.72,457.01,569.18,357.52,436.42,521.15,661.08,692.79,549.32,640.39,579.58,526.24,894.99,554.73,616.79,703.39,605.36,497.97,508.78,623.97,691.64,524.37,525.2,417.29,446.4,450.67,581.03,851.12,362.92,400.04,456.69,482.68,383.4,406.69,587.48,476.03,900.39,654.95,884.07,743.31,568.76,557.54,541.63,500.36,517.3,498.49,531.03,577.08,636.65,530.4,487.26,531.34,605.77,600.47,605.46,654.63,560.45,774.6,1103.43,995.83,631.04,506.8,493.7,1045.94,1121.72,833.24,733.44,681.98,597.66,691.12,689.56,682.5,555.66,984.29,802.57,1001.86,748.09,650.27,505.24,624.8,568.04,692.79,775.64,687.59,716.49,768.89,681.14,609,921.6,864.94,562.94,668.77,962.25,1148.86,1161.23,1305.63,952.79,856.11,474.37,657.75,636.34,570.43,763.58,923.27,539.97,1071.41,818.58,723.77,774.29,861.2,792.17,726.78,531.13,745.49,819.93,908.19,687.07,558.37,614.92,565.64,504.21,0,0,70.8,73.81,95.23,111.96,110.61,132.24,67.68,145.65,127.77,192.01,180.58,92.84,181.51,0,0,0,0,0,0,119.87,157.81,166.13,248.57,233.39,274.45,283.39,390.26,363.34,368.23,281.21,348.68,0,0,0,0,0,155.73,139.31,234.33,223.1,357.52,286.82,531.03,0,,,,,,,172,,,,561.25,,
0.25,0,0,0,0,0,0,0,0,22.66,13.93,55.62,57.07,33.48,75.58,34.83,91.38,84.21,113.84,91.28,108.01,139.1,120.07,106.35,161.24,145.75,112.9,69.13,128.49,140.35,190.77,169.77,135.36,196.59,224.45,224.55,191.29,224.03,207.5,221.85,197.73,207.92,215.61,216.76,226.01,337.76,426.34,317.49,421.87,276.74,296.91,253.56,281.52,235.99,244.93,274.97,230.79,296.29,294.31,204.9,217.8,271.44,303.67,295.14,249.61,199.08,224.86,558.78,408.25,264.68,291.19,249.3,335.27,325.19,309.18,243.27,410.95,288.9,310.74,347.23,475.3,345.15,482.79,258.55,423.12,424.47,552.13,456.59,381.12,350.24,269.05,448.79,356.48,576.56,611.28,360.12,456.18,489.75,515.43,375.92,479.77,347.12,265.72,457.01,569.18,357.52,436.42,521.15,661.08,669.81,549.32,640.39,579.58,526.24,894.99,554.73,610.87,703.39,605.36,497.97,508.78,623.97,691.64,524.37,525.2,410.85,446.4,450.67,581.03,851.12,362.92,400.04,456.69,482.68,383.4,406.69,587.48,476.03,900.39,654.95,884.07,743.31,568.76,557.54,541.63,500.36,517.3,498.49,531.03,577.08,636.65,530.4,487.26,531.34,605.77,600.47,605.46,654.63,560.45,774.6,1103.43,995.83,622.61,505.56,493.7,1045.94,1121.72,833.24,733.44,681.98,597.66,691.12,689.56,682.5,555.66,984.29,796.54,995,748.09,650.27,498.8,624.8,568.04,692.79,775.64,687.59,716.49,768.89,681.14,609,921.6,854.86,562.94,668.77,962.25,1148.86,1161.23,1305.63,947.38,856.11,467.4,657.75,636.34,570.43,763.58,923.27,539.97,1071.41,818.58,723.77,774.29,861.2,792.17,726.78,531.13,745.49,819.93,908.19,687.07,558.37,614.92,565.64,504.21,0,0,70.8,73.81,95.23,111.96,110.61,132.24,58.95,145.65,127.77,192.01,180.58,92.84,181.51,0,0,0,0,0,0,119.87,157.81,166.13,248.57,233.39,274.45,283.39,390.26,363.34,359.49,281.21,348.68,0,0,0,0,0,155.73,139.31,226.11,223.1,357.52,286.82,531.03,0,,,,,,,173,,,,561,,
0.25,0,0,0,0,0,0,0,0,22.66,13.93,55.62,57.07,33.48,67.26,34.83,83.06,84.21,113.84,91.28,108.01,139.1,120.07,106.35,161.24,145.75,112.9,69.13,128.49,140.35,190.77,169.77,135.36,196.59,224.45,224.55,191.29,224.03,207.5,221.85,197.73,207.92,215.61,209.27,219.67,337.76,426.34,317.49,414.59,276.74,296.91,253.56,281.52,226.63,244.93,274.97,230.79,296.29,292.23,204.9,217.8,271.44,303.67,292.65,249.61,199.08,224.86,558.78,408.25,264.68,284.75,249.3,335.27,316.66,309.18,243.27,410.95,288.9,310.74,347.23,475.3,345.15,482.79,258.55,423.12,424.47,552.13,456.59,381.12,350.24,269.05,448.79,356.48,576.56,611.28,360.12,456.18,489.75,515.43,375.92,479.77,347.12,265.72,457.01,569.18,357.52,430.7,508.88,661.08,669.81,542.36,640.39,536.02,526.24,894.99,554.73,605.36,697.88,605.36,497.97,508.78,623.97,691.64,524.37,525.2,408.25,446.4,450.67,569.8,851.12,362.92,400.04,456.69,482.68,383.4,406.69,587.48,476.03,900.39,654.95,884.07,743.31,568.76,557.54,533.52,500.36,517.3,498.49,516.58,577.08,636.65,530.4,487.26,531.34,605.77,600.47,605.46,654.63,560.45,774.6,1100.83,995.83,622.61,505.56,493.7,1045.94,1111.74,833.24,733.44,675.53,587.16,691.12,689.56,682.5,555.66,984.29,796.54,995,735.62,650.27,498.8,624.8,568.04,692.79,766.18,687.59,716.49,768.89,681.14,604.63,921.6,854.86,562.94,668.77,962.25,1148.86,1161.23,1305.63,947.38,856.11,464.91,657.75,628.85,570.43,763.58,923.27,539.97,1071.41,818.58,723.77,774.29,861.2,792.17,721.38,531.13,745.49,819.93,908.19,687.07,558.37,611.91,565.64,504.21,0,0,70.8,73.81,95.23,107.91,110.61,132.24,55.83,145.65,119.14,192.01,180.58,92.84,181.51,0,0,0,0,0,0,116.85,157.81,166.13,248.57,233.39,271.75,283.39,390.26,363.34,359.49,281.21,348.68,0,0,0,0,0,155.73,139.31,226.11,223.1,357.52,286.82,531.03,0,,,,,,,174,,,,560.75,,
0.25,0,0,0,0,0,0,0,0,22.66,13.93,55.62,57.07,33.48,67.26,34.83,83.06,84.21,113.84,91.28,108.01,139.1,120.07,106.35,161.24,145.75,112.9,69.13,128.49,140.35,190.77,169.77,135.36,188.37,224.45,224.55,191.29,224.03,207.5,221.85,190.77,207.92,215.61,209.27,219.67,332.26,426.34,317.49,414.59,276.74,296.91,253.56,281.52,226.63,244.93,274.97,230.79,296.29,292.23,204.9,217.8,271.44,303.67,292.65,249.61,197.73,224.86,558.78,408.25,264.68,284.75,249.3,328.93,316.66,309.18,243.27,410.95,288.9,310.74,347.23,468.75,345.15,482.79,258.55,423.12,424.47,552.13,453.89,381.12,350.24,269.05,448.79,356.48,576.56,606.08,360.12,456.18,489.75,515.43,375.92,479.77,347.12,265.72,441.1,569.18,357.52,430.7,508.88,661.08,669.81,542.36,634.05,529.26,517.82,894.99,554.73,605.36,697.88,595.27,497.97,508.78,623.97,691.64,524.37,518.76,408.25,446.3,445.05,569.8,841.24,362.92,400.04,456.69,473.22,383.4,406.69,587.48,476.03,900.39,652.14,884.07,743.31,568.76,557.54,533.52,500.36,517.3,498.49,516.58,577.08,636.65,530.4,487.26,531.34,605.77,600.47,605.46,654.63,560.45,774.6,1100.83,995.83,611.7,505.56,493.7,1040.43,1111.74,833.24,733.44,675.53,587.16,691.12,689.56,682.5,555.66,972.96,796.54,991.46,735.62,650.27,498.8,624.8,568.04,685.41,766.18,687.59,716.49,768.89,681.14,604.63,921.6,845.71,562.94,668.77,962.25,1148.86,1161.23,1305.63,947.38,856.11,464.91,657.75,628.85,570.43,763.58,923.27,539.97,1071.41,818.58,723.77,774.29,861.2,792.17,718.15,531.13,745.49,817.02,908.19,687.07,558.37,611.91,565.64,504.21,0,0,70.8,73.81,95.23,107.91,101.26,132.24,55.83,145.65,119.14,185.78,180.58,92.84,181.51,0,0,0,0,0,0,116.85,157.81,166.13,248.57,229.96,271.75,275.08,390.26,363.34,359.49,281.21,348.68,0,0,0,0,0,155.73,139.31,226.11,223.1,357.52,286.82,531.03,0,,,,,,,175,,,,560.5,,
0.25,0,0,0,0,0,0,0,0,15.7,13.93,55.62,57.07,33.48,67.26,34.83,83.06,76.72,113.84,91.28,108.01,139.1,120.07,106.35,161.24,145.75,112.9,69.13,128.49,140.35,182.45,169.77,135.36,188.37,224.45,224.55,191.29,212.91,207.5,221.85,190.77,207.92,215.61,209.27,219.67,332.26,413.03,317.49,414.59,276.74,296.91,240.67,281.52,226.63,244.93,274.97,230.79,296.29,292.23,204.9,217.8,271.44,303.67,292.65,249.61,197.73,224.86,558.78,408.25,264.68,284.75,238.69,328.93,316.66,309.18,243.27,400.87,288.9,310.74,347.23,468.75,345.15,482.79,258.55,423.12,424.47,546.31,453.89,381.12,350.24,269.05,448.79,356.48,576.56,606.08,360.12,456.18,489.75,515.43,375.92,479.77,347.12,265.72,441.1,569.18,357.52,430.7,508.88,661.08,661.5,536.74,634.05,523.96,517.82,894.99,554.73,605.36,697.88,595.27,497.97,508.78,623.97,691.64,524.37,518.76,408.25,446.3,445.05,569.8,841.24,362.92,400.04,456.69,467.3,380.8,399,587.48,467.82,890,638,884.07,743.31,568.76,557.54,533.52,500.36,517.3,498.49,516.58,577.08,636.65,530.4,487.26,531.34,605.77,600.47,605.46,654.63,560.45,774.6,1100.83,989.28,611.7,505.56,493.7,1035.54,1111.74,833.24,733.44,675.53,587.16,691.12,685.09,682.5,555.66,972.96,796.54,991.46,728.45,650.27,498.8,624.8,568.04,685.41,766.18,687.59,716.49,768.89,681.14,604.63,921.6,845.71,562.94,668.77,958.51,1148.86,1161.23,1298.77,947.38,856.11,464.91,651,628.85,570.43,763.58,923.27,539.97,1071.41,812.86,723.77,774.29,861.2,792.17,718.15,531.13,745.49,817.02,908.19,679.9,558.37,611.91,565.64,504.21,0,0,70.8,66.85,95.23,107.91,101.26,132.24,55.83,145.65,119.14,185.78,180.58,92.84,181.51,0,0,0,0,0,0,116.85,157.81,166.13,248.57,229.96,271.75,275.08,390.26,363.34,359.49,272.06,348.68,0,0,0,0,0,155.73,139.31,226.11,223.1,357.52,286.82,531.03,0,,,,,,,176,,,,560.25,,
0.25,0,0,0,0,0,0,0,0,15.7,0,55.62,57.07,33.48,67.26,34.83,83.06,76.72,113.84,91.28,108.01,139.1,120.07,106.35,153.76,145.75,112.9,69.13,128.49,140.35,182.45,169.77,135.36,177.36,224.45,224.55,191.29,212.91,207.5,219.46,190.77,207.92,215.61,209.27,219.67,332.26,413.03,317.49,414.59,276.74,282.77,240.67,273.93,226.63,244.93,274.97,230.17,287.14,287.97,198.98,217.8,271.44,293.89,292.65,239.73,197.73,224.86,558.78,404.92,264.68,284.75,238.69,328.93,316.66,309.18,243.27,400.87,272.48,310.74,347.23,468.75,345.15,470.31,258.55,416.36,424.47,546.31,453.89,381.12,350.24,269.05,448.79,351.18,576.56,606.08,360.12,456.18,489.75,507.95,375.92,479.77,347.12,265.72,441.1,569.18,357.52,430.7,508.88,661.08,661.5,536.74,634.05,523.96,517.82,894.99,554.73,605.36,697.88,595.27,497.97,508.78,623.97,691.64,524.37,518.76,408.25,446.3,445.05,569.8,841.24,362.92,394.42,456.69,467.3,380.8,399,587.48,467.82,890,638,884.07,731.04,568.76,557.54,533.52,500.36,517.3,498.49,516.58,577.08,633.22,530.4,487.26,531.34,605.77,600.47,605.46,654.63,560.45,767.85,1100.83,989.28,611.7,505.56,493.7,1035.54,1108.94,833.24,723.87,675.53,587.16,691.12,685.09,675.63,555.66,972.96,796.54,991.46,728.45,650.27,498.8,621.06,568.04,685.41,766.18,687.59,716.49,762.86,681.14,604.63,921.6,845.71,562.94,668.77,958.51,1148.86,1161.23,1290.24,947.38,856.11,464.91,651,628.85,570.43,763.58,911.83,489.44,1071.41,812.86,723.77,774.29,852.57,792.17,713.79,531.13,745.49,817.02,908.19,679.9,558.37,611.91,565.64,504.21,0,0,67.16,66.85,89.93,107.91,101.26,132.24,55.83,145.65,119.14,185.78,180.58,92.84,181.51,0,0,0,0,0,0,116.85,157.81,166.13,248.57,229.96,271.75,275.08,390.26,363.34,359.49,272.06,348.68,0,0,0,0,0,155.73,139.31,226.11,223.1,357.52,286.82,531.03,0,,,,,,,177,,,,560,,
